ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5180.3 at 2015-11-09T16:39:05. Report at Monday, November 9, 2015. Processed Tuesday at 2015-11-10T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1300 Smiles,ONT,7.60,7.50,7.30,,
AP Eagers,APE,11.57,11.29,10.80,,
APN Outdoor Grp,APO,5.14,5.12,4.95,,
Appen,APX,1.645,1.64,1.56,,
Argo Explore,AXT,.07,.068,.06,,
Bellamys Aust,BAL,9.18,8.48,8.79,,
BetaShares S&P 500 etf unt,UMAX,18.55,18.34,18.44,,
BetaShares US 1000 etf unt,QUS,29.28,28.85,28.83,,
BetaShares Nasdaq 100 etf unt,NDQ,11.64,11.46,11.48,,
BPS Technology,BPS,1.19,1.15,1.125,,
Carbon Conscious,CCF,.066,.05,.042,,
CI Res,CII,1.26,1.25,1.21,,
Costa Hldgs,CGC,2.42,2.40,2.40,,
Dubber Corp,DUB,.53,.525,.355,,
Ellex Medical Lasers,ELX,.63,.625,.56,,
Galaxy Res,GXY,.099,.09,.078,,
Henderson Grp cdi,HGG,6.56,6.24,6.27,,
iShares S&P MidCap cdi,IJH,208.29,205.38,204.70,,
iShares S&P 500 cdi,IVV,300.55,296.32,297.64,,
iShares S&P SmCap cdi,IJR,165.96,162.47,161.63,,
iShares Glb 100 ETF cdi,IOO,108.43,107.40,107.55,,
K2 Global Eqty tmf unt,KII,2.58,2.56,2.57,,
Kangaroo Isl Timber,KPT,11.15,11.00,11.00,,
Livetiles,LVT,.22,.18,.205,,
Lynas Corp,LYC,.077,.069,.066,,
Magellan Glb Mgd tmf unt,MGE,2.78,2.77,2.77,,
Magellan Fin Grp opt jun16,MFGOC,19.70,19.50,16.20,,
Magellan Flagship,MFF,2.05,2.00,1.925,,
  opt oct17,MFFO,1.03,.985,.92,,
Managed Accts,MGP,.35,.34,.235,,
Medical Develop,MVP,3.95,3.48,3.49,,
Metallica Min,MLM,.085,.07,.055,,
Minemakers,MAK,.155,.145,.12,,
Minquest opt may17,MNQO,.008,.007,-,,
Market Vect WexAu Qual etf unt,QUAL,20.15,19.92,20.00,,
NEXTDC,NXT,2.71,2.68,2.62,,
Norwood Systems,NOR,.097,.068,.059,,
OnCard Int'l,ONC,.60,.30,.50,,
Platinum Asia opt may17,PAIO,.10,.093,.089,,
Pro Medicus,PME,3.65,3.38,3.44,,
Rawson Res,RAW,.06,.055,.042,,
Rent.com.au,RNT,.27,.24,.22,,
Smart Parking,SPZ,.185,.16,.15,,
SPDR S&P 500 ETF cdi,SPY,298.90,293.71,294.93,,
Southern Gold opt nov15,SAUO,.08,.001,.001,,
Structural Monitor cdi,SMN,.74,.67,.595,,
Transerv Energy,TSV,.07,.059,.061,,
Triangle Energy,TEG,.004,.001,.001,,
UBS IQ MSCI US etf unt,UBU,22.15,21.88,21.31,,
US Masters Res Prop bvm3ut,URFHB,103.45,102.00,100.30,,
Vngd US Total Market cdi,VTS,153.68,151.42,151.65,,
Westpac Banking def,WBCNA,29.95,28.50,-,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ABM Res,ABU,.16,.17,.18,,
Adcorp Aust,AAU,.029,.034,.033,,
Agenix,AGX,.009,.01,.011,,
Alicanto Min,AQI,.035,.045,.04,,
ANZ Banking Grp,ANZ,25.26,25.43,26.90,,
Atlas Iron opt jun17,AGOO,.002,.003,.003,,
BHP Billiton,BHP,21.42,22.02,22.24,,
Black Oak Minerals,BOK,.20,.23,.22,,
Cabcharge Aust,CAB,2.57,2.66,2.76,,
Canyon Res opt feb16,CAYO,.001,.009,.009,,
Carnavale Res,CAV,.007,.008,.009,,
Crater Gold Mining covm6qu,CGNG,23.00,25.00,24.60,,
Finbar Grp,FRI,1.09,1.12,1.10,,
GWA Grp,GWA,1.83,1.867,2.44,,
Lucapa Diamond Co opt sep17,LOMOA,.155,.17,-,,
MMA Offshore,MRM,.36,.395,.41,,
MRG Metals,MRQ,.06,.074,.065,,
National Aust Bank,NAB,27.84,28.24,30.00,,
Origin Energy,ORG,5.08,5.30,5.28,,
Panterra Gold,PGI,.065,.068,.074,,
Po Valley Energy,PVE,.035,.06,.06,,
Telstra Corp,TLS,5.20,5.28,5.275,,
XTB AZJ20,YTMAZJ,108.89,109.39,109.55,,
  acbcqan22,YTMQF3,114.60,115.27,-,,
Ultima United,UUL,.04,.046,.046,,
VMoto,VMT,.23,.24,.25,,
Woolworths,WOW,23.45,23.56,23.95,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
