ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4828.2 at 2011-05-19T16:39:28. Report at Thursday, May 19, 2011. Processed Friday at 2011-05-20T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Authorised Invest,AIY,.059,.023,.011,,
Charter Hall Off REIT unt,CQO,3.67,3.57,3.59,,
ChemGenex Pharma,CXS,.705,.695,.67,,
ConnectEast stp,CEU,.505,.48,.485,,
DuluxGroup,DLX,2.85,2.80,2.80,,
GrainCorp,GNC,8.60,8.17,8.20,,
Indo Mines,IDO,.685,.68,.51,,
Joyce Corp,JYC,.60,.51,.54,,
KTL Technologies,KTL,.015,.012,.01,,
MAX Trust unt,MXQ,.24,.20,.225,,
MetroCoal,MTE,.50,.485,.445,,
Narhex Life Sciences,NLS,.035,.021,.027,,
Neon Energy,NEN,.47,.42,.305,,
New Age Exploration,NAE,.145,.13,.075,,
Sigma Pharmaceutical,SIP,.40,.39,.385,,
Solimar Energy,SGY,.12,.096,.115,,
Suncorp-Metway pref,SBKPB,102.19,101.98,101.889,,
Transurban Grp stp,TCL,5.51,5.45,5.48,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
APN European Ret stp,AEZ,.011,.012,.012,,
ARK Mines Ltd,AHK,.19,.195,-,,
Aurora Minerals,ARM,.215,.23,.22,,
AusTex Oil opt dec11,AOKO,.005,.015,.016,,
Austin Explore opt nov11,AKKO,.001,.002,.003,,
Billabong Int'l,BBG,6.20,6.55,6.65,,
Bisalloy Steel,BIS,.11,.12,.115,,
Carnavale Res opt feb13,CAVO,.016,.02,.025,,
Centius Gold,CNS,.15,.155,.155,,
Coffey Int'l,COF,.56,.64,.65,,
Customers,CUS,.865,1.34,1.21,,
Eagle Nickel opt dec15,ENLOA,.004,.013,.013,,
eBet,EBT,.051,.054,.053,,
Emerson Stewart Grp,ESW,.04,.055,.051,,
Eurogold,EUG,.155,.165,.19,,
Every Day Mine Serv,EDS,.018,.021,.021,,
Funtastic,FUN,.11,.13,.13,,
GoConnect,GCN,.016,.019,.023,,
Haranga Res,HAR,.28,.33,.42,,
Harvey Norman,HVN,2.46,2.63,2.65,,
Hutchison,HTA,.083,.085,.087,,
iCash Payment Sys,ICP,.29,.295,.30,,
Ipernica,IPR,.07,.073,.071,,
Jindalee Res,JRL,.35,.38,.42,,
Manhattan Corp,MHC,.55,.61,.65,,
Meridian Res,MRJ,.21,.235,.22,,
Navigator Res,NAV,.145,.16,.170,,
Nemex Res Ltd,NXR,.16,.17,-,,
Ocean Capital,OCE,.18,.19,.19,,
OM Hldgs,OMH,.985,1.08,1.155,,
PaperlinX,PPX,.17,.20,.28,,
Photon Grp,PGA,.054,.061,.066,,
Potash West NL,PWN,.175,.19,-,,
Q Technology,QTG,.039,.04,.04,,
RCL Grp stp,RLG,.046,.052,.05,,
Renaissance Uranium,RNU,.08,.13,.13,,
Rock Bldg Society perm. ord,ROK,2.21,2.29,2.30,,
Silver Swan Grp,SWN,.13,.15,.145,,
Strike Res,SRK,.29,.325,.34,,
Suncorp-Metway cap. note,SBKHB,66.80,68.30,69.00,,
Sylvania Platinum,SLP,.60,.67,.70,,
Thundelarra Explore opt mar13,THXOA,.20,.22,.25,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
