ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4346.8 at 2011-08-15T16:37:42. Report at Monday, August 15, 2011. Processed Tuesday at 2011-08-16T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
CS GP100 Aust Tr unt,CSJ,.98,.97,.97,,
Exchange Traded Sec ets ibm,ETSIBM,162.74,154.27,154.27,,
Greencross,GXL,1.30,1.05,1.055,,
Hill End Gold opt may14,HEGOA,.015,.009,.009,,
Legacy Iron Ore opt jan12,LCYO,.052,.03,.014,,
Robe Aust opt dec14,ROBO,.012,.005,-,,
Telstra Corp,TLS,3.12,3.03,3.08,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Artist & Entertain,AEM,.006,.007,.007,,
Asian Masters Fund,AUF,.92,.98,.99,,
Audalia Res Ltd,ACP,.10,.205,.195,,
Austock Grp,ACK,.087,.11,.11,,
AVJennings,AVJ,.38,.40,.45,,
Callabonna Uranium,CUU,.046,.06,.059,,
Clancy Explore,CLY,.049,.055,.053,,
Digislide Hldgs,DGI,.033,.041,.045,,
EMU Nickel,EMU,.08,.09,.089,,
Leaf Energy,LER,.086,.105,.105,,
Mining Projects,MPJ,.022,.026,.023,,
Port Bouvard,PBD,.032,.041,.043,,
Rock Bldg Society perm. ord,ROK,1.96,2.05,2.05,,
Rubicon Res,RBR,.025,.029,.03,,
TMA Grp of Companies,TMA,.04,.105,.105,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
