ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4440.4 at 2012-09-19T16:45:06. Report at Wednesday, September 19, 2012. Processed Thursday at 2012-09-20T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Altium,ALU,.83,.77,.53,,
Buxton Res,BUX,.435,.37,.22,,
  opt jan16,BUXO,.20,.10,.04,,
CuDECO,CDU,4.94,4.54,4.47,,
Equamin cdi,EQH,.245,.23,.23,,
ETS Apple,ETSAPL,669.47,662.00,650.00,,
Fantastic Hldgs,FAN,2.80,2.65,2.65,,
Gas2Grid,GGX,.087,.083,.081,,
Infomedia,IFM,.25,.245,.245,,
iShares MSCI Singapore cdi,ISG,13.03,12.88,12.69,,
iShares S&P 500 cdi,IVV,142.50,140.99,140.00,,
iShares S&P Mcap 600 cdi,IJR,76.45,75.60,73.36,,
iShares S&P/ASX 20,ILC,19.71,19.56,19.62,,
Magellan Fin Grp,MFG,3.40,3.25,3.00,,
  opt jun16,MFGOC,1.00,.70,.50,,
Millennium Min,MOY,.03,.029,.029,,
Murchison Metals,MMX,.046,.042,.039,,
MZI Res opt dec13,MZIO,.015,.011,.011,,
Nexus Bonds nexus4,NXBHD,85.10,85.00,85.00,,
Orocobre,ORE,2.27,2.19,1.855,,
Phoenix Gold,PXG,.355,.305,.27,,
Prairie Downs Metals,PDZ,.465,.46,.365,,
RBS Apple,RBSAPL,677.01,655.57,652.58,,
RBS RICI Enh AG Ind,RBSRIA,1.85,1.82,1.82,,
Redbank Energy,AEJ,5.99,5.75,4.30,,
Regis Res,RRL,5.42,5.25,4.92,,
  opt oct12,RRLOB,4.35,4.20,3.90,,
Ridge Resources,RID,.215,.185,.21,,
Sheffield Res,SFX,.56,.47,.455,,
Sirtex Medical,SRX,9.08,8.15,7.75,,
SPDR 50 Fund etf unt,SFY,44.08,43.80,43.65,,
St George Min,SGQ,.18,.10,.13,,
  opt nov14,SGQO,.049,.027,.023,,
Tatts Grp bondjul19,TTSHA,102.90,102.50,101.40,,
Templeton Global,TGG,.765,.75,.74,,
Vita Life Sciences,VSC,.425,.405,.41,,
Vngd US Total Market cdi,VTS,72.22,71.36,69.94,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Ausmon Resources,AOA,.04,.09,.09,,
Bannon,BNX,.15,.175,.18,,
Betashares Aust Bear etf unt,BEAR,22.45,22.58,22.60,,
Blue Energy,BUL,.05,.052,.051,,
Coalbank,CBQ,.02,.033,.035,,
Copper Range opt dec13,CRJOA,.004,.005,.005,,
CSG,CSV,.455,.465,.71,,
Emergent Res,EMG,.016,.022,.018,,
Fiducian Portfolio,FPS,.85,.86,.88,,
Gold One Int'l,GDO,.36,.385,.38,,
Golden West Res,GWR,.22,.23,.25,,
Gulf Industrials,GLF,.004,.006,.005,,
GWA Grp,GWA,1.765,1.84,1.90,,
Havilah Res,HAV,.45,.52,.56,,
Intercept Minerals,IZM,.005,.009,.007,,
Macmahon Hldgs,MAH,.275,.505,.565,,
Marengo Min,MGO,.105,.11,.11,,
Marmota Energy,MEU,.03,.037,.033,,
MEC Res,MMR,.07,.072,.072,,
Mindax,MDX,.06,.07,.075,,
National Aust Bank natincsec,NABHA,67.26,67.61,69.00,,
Overland Res,OVR,.01,.011,.012,,
Radar Iron,RAD,.145,.185,.155,,
Red Hill Iron,RHI,1.44,1.60,1.60,,
RMA Energy,RMT,.008,.011,.012,,
Silver City Min,SCI,.08,.095,.09,,
Straits Res rtsdforus,SRQR,.001,.002,-,,
Strzelecki Metals,STZ,.01,.016,.018,,
Viralytics,VLA,.20,.245,.245,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
