ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5835.5 at 2015-02-13T16:41:06. Report at Friday, February 13, 2015. Processed Saturday at 2015-02-14T01:00:10+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Abacus Prop stp,ABP,3.35,3.29,3.23,,
Acuvax def,ACUDA,.02,-,-,,
AIMS Prop Sec Fund unt,APW,.135,.13,.125,,
AMP,AMP,6.38,6.15,5.86,,
ANZ Banking Grp,ANZ,35.75,35.27,33.27,,
APA Grp stp,APA,8.85,8.65,8.20,,
Aristocrat Leisure,ALL,7.255,7.17,7.18,,
ASX,ASX,40.73,40.05,38.55,,
Aust Foundation 6.25% cn,AFIG,123.301,123.00,119.28,,
Aust Vintage,AVG,.495,.46,.465,,
Bellamys Aust,BAL,2.00,1.98,1.815,,
Bendigo & Adelaide Bk,BEN,14.41,13.94,13.61,,
BetaShares DivHarv etf unt,HVST,26.02,25.76,25.38,,
BetaShares Financials etf unt,QFN,12.51,12.39,11.89,,
BetaShares GBP etf unt,POU,19.78,19.53,19.28,,
BetaShares Aus 200 etf unt,QOZ,13.31,13.25,12.77,,
BetaShares Geared Aust,GEAR,23.41,23.20,21.23,,
Blue Sky Alt Invest,BLA,3.40,3.25,2.95,,
Boral,BLD,6.11,5.89,5.69,,
BT Invest Mgt,BTT,7.99,7.57,7.31,,
Burson Grp,BAP,2.74,2.50,2.55,,
Caltex Aust,CTX,36.80,34.95,35.48,,
Capilano Honey,CZZ,10.20,8.05,8.00,,
Cobre Montana,CXB,.058,.053,.045,,
Cochlear,COH,89.90,87.50,84.03,,
Collection House,CLH,2.33,2.20,2.12,,
Collins Foods,CKF,2.73,2.56,2.55,,
Corporate Travel,CTD,11.50,10.39,10.73,,
Cromwell Property stp,CMW,1.187,1.175,1.085,,
CSR,CSR,4.32,4.22,4.05,,
DEXUS Prop Grp stp,DXS,8.24,8.20,7.71,,
Diversified United Inv new,DUIN,3.60,3.55,3.39,,
Domino's Pizza,DMP,34.79,27.75,26.51,,
Elanor Investors stp,ENN,1.80,1.64,1.64,,
Energy Developments,ENE,6.10,6.00,5.49,,
Ethane Pipeline stp,EPX,1.86,1.79,1.76,,
Evolve Edu Grp,EVO,1.03,1.00,1.00,,
GBST Hldgs,GBT,4.60,3.87,3.96,,
Genworth Mortgage Ins,GMA,4.38,3.96,3.64,,
GrainCorp,GNC,9.69,9.28,9.28,,
Harvey Norman,HVN,4.24,4.10,3.96,,
Henderson Grp cdi,HGG,4.98,4.88,4.63,,
HFA Hldgs,HFA,1.765,1.69,1.59,,
Highfield Res,HFR,.87,.83,.80,,
Incitec Pivot,IPL,3.94,3.88,3.65,,
Independence Grp,IGO,5.46,5.34,4.95,,
Integrated Research,IRI,1.41,1.39,1.34,,
Investa Office Fd stp,IOF,4.34,4.19,3.93,,
InvoCare,IVC,13.58,13.25,13.29,,
IOOF Hldgs,IFL,10.19,9.84,9.50,,
iShares Global 100 etf unt,IHOO,97.10,96.32,96.05,,
iShares MSCI Aus 200,IOZ,25.36,25.22,24.23,,
iShares S&P 500 etf unt,IHVV,259.00,255.11,257.82,,
iShares S&P/ASX 20,ILC,26.67,26.48,25.43,,
iShares Europe cdi,IEU,57.51,56.90,56.38,,
iShares MSCI Bric cdi,IBK,47.31,46.80,47.10,,
iShares MSCI EAFE cdi,IVE,82.00,81.25,80.09,,
iShares MSCI Em Mkt cdi,IEM,52.32,52.26,52.00,,
iShares MSCI Japan cdi,IJP,15.60,15.15,15.16,,
iShares MSCI Taiwan cdi,ITW,20.46,20.22,20.21,,
iShares Russell 2000 cdi,IRU,156.35,153.59,155.00,,
iShares Glb Telecom cdi,IXP,83.10,81.91,80.09,,
Jervois Min,JRV,.096,.068,.07,,
Life Healthcare Grp,LHC,2.89,2.695,2.79,,
Macquarie Bank cap note,MBLPA,99.98,98.79,99.50,,
Magellan Fin Grp opt jun16,MFGOC,17.55,17.50,14.20,,
Marathon Res,MTN,.042,.035,.033,,
Metals X,MLX,1.37,1.22,1.12,,
Market Vectors Banks etf unt,MVB,29.73,29.24,27.76,,
Market Vectors Eq Wt etf unt,MVW,22.68,22.32,21.62,,
Market Vectors Prop etf unt,MVA,19.62,19.53,18.66,,
MyState,MYS,5.17,4.98,4.97,,
National Aust Bank,NAB,37.67,37.44,35.78,,
Nemex Res,NXR,.093,.08,.087,,
NIB Hldgs,NHF,3.59,3.45,3.33,,
Nufarm,NUF,6.34,6.17,6.12,,
Nufarm Finance (NZ) exc.nov11,NFNG,85.10,84.85,83.00,,
Platinum Asset,PTM,9.43,9.08,8.76,,
PM Capital Global opt jun15,PGFO,.095,.085,.09,,
Qantas Airways,QAN,2.69,2.575,2.64,,
Red Mountain Mining opt jun16,RMXOD,.002,-,-,,
ResMed Inc cdi,RMD,8.64,8.20,8.465,,
Retail Food Grp,RFG,6.48,6.44,6.26,,
Ridley Corp,RIC,1.08,1.03,.99,,
Russell High Div etf unt,RDV,32.30,32.08,30.98,,
Seek,SEK,18.67,18.45,18.14,,
Shearer (John) Hldgs,SHR,1.78,1.70,1.70,,
Shine,SHJ,3.25,2.94,3.06,,
Sigma Pharmaceutical,SIP,.89,.825,.81,,
Singapore Tel cdi,SGT,4.02,3.94,3.92,,
SPDR 200 Financials etf unt,OZF,23.25,23.15,21.98,,
SPDR 200 Fund etf unt,STW,54.65,54.26,52.10,,
SPDR 50 Fund etf unt,SFY,57.29,56.85,54.61,,
SPDR Emerging Mkts,WEMG,18.60,18.30,18.28,,
SPDR Global Dividend,WDIV,19.35,19.28,18.98,,
SPDR S&P 500 ETF cdi,SPY,270.20,266.00,260.40,,
SPDR Wldex AuHdgd,WXHG,19.20,19.00,18.91,,
SPDR MSCI Au Sel HDY etf unt,SYI,31.75,31.70,30.59,,
Stockland stp,SGP,4.82,4.70,4.43,,
Sydney Airport forus,SYD,5.25,5.20,5.02,,
Vngd All-World ex-US cdi,VEU,63.01,62.36,61.85,,
Vngd MSCI Au Large Co etf unt,VLC,65.73,65.54,62.86,,
Vngd Aust Shares etf unt,VAS,74.41,73.86,70.91,,
Vngd  MSCI Intl Sh H etf unt,VGAD,52.49,51.71,51.53,,
Westpac Banking,WBC,37.65,36.96,34.83,,
Whitefield,WHF,4.60,4.46,4.40,,
Wilson HTM Inv,WIG,1.02,.94,.95,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Academies A'asia,AKG,.725,1.17,1.105,,
Alchemia,ACL,.066,.067,.068,,
Altura Mining,AJM,.032,.045,.046,,
Aruma Res,AAJ,.009,.013,.013,,
Austin Explore,AKK,.036,.038,.038,,
Azure Minerals,AZS,.014,.017,.017,,
Balamara Res,BMB,.005,.016,.029,,
Bauxite Resources,BAU,.086,.093,.095,,
BetaShares BearFund,BEAR,16.39,16.51,17.21,,
Challenger cap note,CGFPA,97.50,98.40,98.25,,
Enterprise Metals,ENT,.011,.021,.023,,
ETFS Natural Gas,ETPGAS,.105,.11,.11,,
Finders Res,FND,.12,.135,.13,,
GLG Corp,GLE,.17,.19,.205,,
Hot Chili,HCH,.12,.135,.135,,
Incremental Oil & Gas,IOG,.029,.034,.034,,
Intra Energy,IEC,.011,.013,.015,,
Iron Mountain,IRM,.007,.012,.013,,
Magontec,MGL,.018,.02,.02,,
Mint Payments,MNW,.054,.064,.06,,
New Standard Energy,NSE,.027,.033,.03,,
Peak Resources opt jun15,PEKOA,.004,.01,.01,,
Prana Biotech,PBT,.15,.185,.165,,
Premiere Eastern Engy,PEZ,.195,-,-,,
Redflex Hldgs,RDF,.67,.68,.90,,
Royal Wolf Hldgs,RWH,2.39,2.49,2.51,,
St George Min opt jun17,SGQOA,.015,.02,.02,,
Tabcorp Hldgs rtsforusd,TAHR,.765,-,-,,
Ventnor Res,VRX,.023,.033,.032,,
Volta Min,VTM,.007,.01,.009,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
