ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4929.1 at 2013-02-04T16:40:05. Report at Monday, February 4, 2013. Processed Tuesday at 2013-02-05T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
All 200 Financials etf unt,FIN,5.14,5.06,5.06,,
Ainsworth Game Tech,AGI,3.10,3.07,3.04,,
AMP Capital China unt,AGF,.78,.75,.75,,
Argo Invest,ARG,6.74,6.71,6.71,,
ASX,ASX,36.15,36.06,35.06,,
Atrum Coal,ATU,.41,.36,.395,,
Auckland Airport,AIA,2.34,2.29,2.29,,
Automotive Hldgs,AHE,3.80,3.67,3.67,,
Bank of Qld,BOQ,8.68,8.50,8.31,,
Bell Financial Grp,BFG,.77,.64,.64,,
BetaShares ASX Fin etf unt,QFN,9.17,9.13,9.13,,
BetaShares Aust Top 20 tmf unt,YMAX,11.05,11.03,11.01,,
BKI Invest,BKI,1.495,1.485,1.485,,
Capral,CAA,.245,.225,.235,,
CFS Retail Prop stp,CFX,2.05,2.04,2.04,,
Charter Hall Grp forus,CHC,3.565,3.49,3.48,,
Clime Capital,CAM,1.18,1.17,1.17,,
Clough,CLO,1.16,1.12,1.10,,
C'wlth Bank  of Aust,CBA,65.40,65.10,65.10,,
Credit Corp Grp,CCP,9.20,9.10,9.17,,
Donaco Intl,DNA,.43,.41,.024,,
Downer EDI,DOW,4.67,4.665,4.52,,
eBet,EBT,1.38,1.37,1.37,,
Empired,EPD,.49,.47,.48,,
ETS Citigroup,ETSCIT,40.96,35.40,35.40,,
FFI Hldgs,FFI,3.91,3.85,3.85,,
Flight Centre,FLT,31.14,31.095,30.47,,
GBST Hldgs,GBT,1.225,1.20,1.15,,
Goodman Grp forus,GMG,4.71,4.67,4.57,,
Greencross,GXL,4.10,3.98,3.80,,
Henderson Grp cdi,HGG,2.435,2.42,2.42,,
iCar Asia,ICQ,.33,.29,.29,,
Inca Min,ICG,.092,.06,.054,,
Investa Office Fd stp,IOF,3.16,3.14,3.11,,
iShares China 25 cdi,IZZ,40.41,40.10,40.20,,
iShares Glb Cons cdi,IXI,74.98,74.93,74.78,,
iShares Glb Health cdi,IXJ,66.89,66.82,66.68,,
iShares MSCI Aus 200,IOZ,21.43,21.35,21.29,,
iShares MSCI EAFE cdi,IVE,57.14,57.05,57.04,,
iShares Russell 2000 cdi,IRU,86.66,86.45,86.39,,
iShares S&P 500 cdi,IVV,146.26,145.68,145.40,,
iShares S&P Europe 350 cdi,IEU,39.96,39.85,39.85,,
iShares S&P High Div,IHD,15.84,15.80,15.80,,
iShares S&P/ASX 20,ILC,22.25,22.03,21.93,,
iShares S&P SmCap cdi,IJR,80.39,80.33,80.33,,
Jumbo Interactive,JIN,2.98,2.97,2.94,,
K & S Corp,KSC,2.15,2.12,2.12,,
K2 Asset Mgt,KAM,.62,.55,.54,,
Korvest,KOV,7.37,7.35,7.17,,
Lakes Oil 10% cn,LKOG,26.00,23.00,23.00,,
Lend Lease Grp stp,LLC,10.64,10.55,10.39,,
LogiCamms,LCM,1.39,1.38,1.38,,
Macquarie Grp,MQG,39.69,39.29,38.79,,
Mayne Pharma,MYX,.385,.375,.38,,
Milton Corp,MLT,19.15,18.92,18.90,,
Money3 Corp,MNY,.61,.59,.59,,
Mortgage Choice,MOC,1.93,1.90,1.90,,
MyState,MYS,4.04,3.965,3.89,,
National Aust Bank,NAB,28.25,28.03,27.92,,
NetComm Wireless,NTC,.245,.235,.225,,
NZ Oil & Gas,NZO,.78,.75,.74,,
News Corp b voting,NWS,27.46,27.34,27.34,,
Nuplex Industries,NPX,2.68,2.67,2.64,,
Pacific Brands,PBG,.75,.737,.72,,
Peet 9.5% cn,PPCG,101.00,100.00,100.00,,
Perpetual,PPT,39.86,39.64,39.53,,
Platinum Asset,PTM,5.15,4.97,4.84,,
Prime Media Grp,PRT,1.08,.98,.995,,
RCG Corp,RCG,.525,.49,.48,,
RCR Tomlinson,RCR,2.36,2.32,2.32,,
REA Grp,REA,21.45,20.85,20.76,,
Roc Oil Co,ROC,.545,.515,.48,,
Saunders Int'l,SND,.90,.86,.87,,
SFG Australia,SFW,.645,.61,.60,,
Sierra Min,SRM,.355,.35,.35,,
  opt dec14,SRMOA,.25,.24,.24,,
Skilled Grp,SKE,2.90,2.83,2.83,,
Sky Network TV,SKT,4.23,4.17,4.17,,
SP AusNet stp,SPN,1.19,1.175,1.167,,
SPDR 200 Fund etf unt,STW,46.09,45.96,45.82,,
SPDR 50 Fund etf unt,SFY,48.43,48.20,48.00,,
SPDR MSCI Aus Sel HDY etf unt,SYI,27.25,27.12,27.12,,
STW Comms,SGN,1.375,1.30,1.30,,
Sumatra Copper cdi,SUM,.205,.19,.20,,
Sundance Energy,SEA,.99,.94,.945,,
Tatts Grp,TTS,3.36,3.35,3.32,,
Telstra Corp,TLS,4.69,4.68,4.68,,
Titan Energy Service,TTN,1.47,1.365,1.395,,
Traffic Tech,TTI,.077,.073,.075,,
Vision Eye Institute,VEI,.635,.62,.62,,
Vita Life Sciences,VSC,.80,.725,.70,,
Vngd All-World ex-US cdi,VEU,45.78,45.70,45.52,,
Vngd Aust High Yield etf unt,VHY,57.69,57.60,57.60,,
Vngd Aust Shares etf unt,VAS,63.80,62.63,62.45,,
Vngd US Total Market cdi,VTS,75.13,74.99,74.74,,
WAM Research,WAX,.99,.97,.965,,
Webjet,WEB,5.07,4.97,4.87,,
Westfield Grp stp,WDC,11.38,11.35,11.23,,
