ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4262.2 at 2012-03-08T16:40:36. Report at Thursday, March 8, 2012. Processed Friday at 2012-03-09T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1300 Smiles,ONT,5.40,4.88,4.57,,
Altium,ALU,.25,.21,.20,,
Aust Education unt,AEU,1.015,.975,.99,,
Austar United,AUN,1.475,1.38,1.37,,
Avita Medical,AVH,.21,.185,.195,,
Cadence Capital,CDM,1.35,1.335,1.345,,
  opt sep12,CDMO,.067,.06,.06,,
Chorus,CNU,2.63,2.62,2.60,,
CMI pref.cl.a,CMIPC,.86,.72,.70,,
Cradle Res opt jan15,CXXO,.06,.031,.031,,
Glory Res,GLY,.41,.37,.37,,
Lachlan Star,LSA,1.65,1.45,1.395,,
Mercantile Investment,MVT,.105,.092,.09,,
Metal Storm 10% cn15,MSTG,.125,.099,.099,,
OBJ opt jun13,OBJO,.017,.015,.016,,
Octanex ctg,OXXCB,.16,.155,.155,,
Oil Basins,OBL,.051,.044,.044,,
  opt jun12,OBLOA,.034,.028,.028,,
  opt jun14,OBLOB,.03,.025,.025,,
Red Emperor Res,RMP,.48,.34,.34,,
Telecom Corp of NZ,TEL,1.81,1.71,1.73,,
Torrens Energy,TEY,.085,.064,.064,,
Transol def,TNCDA,.015,.008,.008,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Apex Minerals,AXM,.002,.006,.006,,
Atlantic,ATI,.68,.87,.745,,
Augur Res,AUK,.09,.095,.099,,
Aviva Corp,AVA,.105,.115,.11,,
Bendigo & Adelaide Bk,BEN,7.40,7.63,7.64,,
CathRx,CXD,.036,.04,.04,,
Coonawarra Aust unt,CNR,.03,.05,.05,,
Coretrack,CKK,.013,.017,.018,,
CSR,CSR,1.795,1.835,1.83,,
Dragon Min,DRA,.99,1.085,1.09,,
Drummond Gold,DGO,.015,.02,.021,,
Eden Energy,EDE,.029,.034,.034,,
Energy Developments,ENE,2.28,2.31,2.33,,
Flat Glass Ind,FGI,.073,.08,.081,,
Global Masters Fund,GFL,.565,.585,.58,,
Great Western Exp opt jun12,GTEO,.028,.038,.03,,
Hannans Reward,HNR,.091,.092,.092,,
Immuron,IMC,.027,.03,.03,,
Industrea,IDL,.865,.88,.88,,
JB Hi-Fi,JBH,10.27,11.00,11.11,,
Kagara,KZL,.16,.305,.305,,
KBL Mining,KBL,.18,.205,.205,,
  10% cn,KBLGA,.35,.36,.36,,
LinQ Res Fund unt,LRF,.64,.66,.66,,
Mikoh Corp,MIK,.014,.016,.016,,
Mirabela Nickel,MBN,.87,.945,.905,,
Mothercare,MLC,.069,.076,.082,,
Port Bouvard,PBD,.028,.03,.035,,
Qld Bauxite,QBL,.03,.036,.036,,
Radar Iron opt apr12,RADO,.005,.01,.01,,
Red Mountain Mining,RMX,.11,.145,.145,,
Red River Res,RVR,.034,.051,.051,,
Shaw River Manganese,SRR,.056,.057,.057,,
Sinovus Min,SNV,.006,.008,.008,,
Sirius Res,SIR,.052,.055,.057,,
ThinkSmart,TSM,.345,.37,.37,,
Timpetra Res,TPR,.056,.065,.06,,
Wah Nam Int'l,WNI,.054,.058,.058,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
