ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4237.9 at 2011-08-12T16:36:43. Report at Friday, August 12, 2011. Processed Saturday at 2011-08-13T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Fermiscan Hldgs,FER,.036,.015,.009,,
Generator Income gennote2,GINHA,97.20,97.00,97.10,,
Greencross,GXL,1.16,1.05,1.055,,
Legacy Iron Ore,LCY,.23,.175,.145,,
  opt jan12,LCYO,.05,.03,.014,,
  opt dec12,LCYOA,.10,.069,.039,,
  opt dec12,LCYOB,.13,.11,.056,,
Quintessential Res,QRL,.29,-,-,,
Robe Aust opt dec14,ROBO,.007,.005,-,,
Strategic Elements,SOR,.175,-,-,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
All 200 Fin-x-A-REIT etf unt,FIX,4.68,4.88,4.88,,
Alternative Invest unt,AIQ,.67,.70,.70,,
Ambertech,AMO,.27,.30,.275,,
Aristocrat Leisure,ALL,2.13,2.20,2.24,,
Asian Masters Fund,AUF,.94,.98,.99,,
Aust Agriculture,AAC,1.245,1.34,1.36,,
Diploma Grp,DGX,.09,.10,.10,,
Eneabba Gas,ENB,.02,.033,.035,,
Exchange Traded Sec ets cat,ETSCAT,84.29,102.00,89.89,,
Fluorotechnics,FLS,.007,.02,.02,,
Hutchison,HTA,.055,.062,.068,,
Invictus Gold opt nov15,IVGOA,.018,.028,.028,,
Liontown Res,LTR,.031,.045,.043,,
Medtech Global,MDG,.03,.04,.04,,
Minerals Corp,MSC,.015,.024,.024,,
Northern Min,NMI,.035,.041,.043,,
Peet 9.5% cn,PPCG,95.50,99.80,100.00,,
Port Bouvard,PBD,.037,.041,.043,,
Retail Food Grp,RFG,1.995,2.19,2.33,,
Silverstone Res,SSZ,.19,.21,-,,
Soil Sub Tech,SOI,.006,.008,.009,,
Top End Uranium,TEU,.051,.07,.055,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
