ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5096.3 at 2015-09-11T16:39:05. Report at Friday, September 11, 2015. Processed Saturday at 2015-09-12T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Argo Explore,AXT,.029,.016,.02,,
Bellamys Aust,BAL,7.48,6.29,6.05,,
Black Rock Min opt mar17,BKTOC,.01,.007,.007,,
Capilano Honey,CZZ,23.60,19.10,22.00,,
CV Check,CV1,.30,-,-,,
Data#3,DTL,1.065,1.047,1.05,,
Disruptive Invest,DVI,.03,.026,.026,,
East Africa Res,EAF,.027,.005,.006,,
Generation Health unt,GHC,1.81,1.795,1.795,,
Integrated Research,IRI,2.55,2.30,2.40,,
Latitude Consolid,LCD,.032,.014,.014,,
Lifestyle Commun,LIC,2.75,2.62,2.71,,
National Veterinary,NVL,1.49,1.395,1.43,,
NetComm Wireless,NTC,1.10,1.03,1.08,,
Pacific Brands,PBG,.695,.68,.595,,
Reffind,RFN,.85,.74,.76,,
SMS Management,SMX,4.96,4.52,4.53,,
SpeedCast Intl,SDA,4.20,3.99,4.00,,
St Barbara,SBM,.76,.60,.56,,
Structural Monitor cdi,SMN,.71,.615,.585,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adairs,ADH,2.46,2.56,2.60,,
American Patriot Oil opt oct16,AOWO,.01,.022,.022,,
AMP hym3qut,AMPHA,99.80,102.21,102.10,,
Anatolia Energy,AEK,.054,.06,.059,,
Antisense Therapeut,ANP,.075,.08,.08,,
Authorised Invest,AIY,.008,.029,.029,,
AWE,AWE,.65,.72,.80,,
Breville Grp,BRG,5.95,6.06,6.03,,
Cassini Res,CZI,.038,.042,.044,,
Centuria Capital,CNI,.845,.87,.86,,
China Magnesium,CMC,.021,.045,.045,,
Crown Resorts hym3qut,CWNHB,87.50,90.30,91.00,,
Cullen Res,CUL,.003,.004,.004,,
eServGlobal,ESV,.24,.285,.28,,
Future Gen Global Inv,FGG,1.05,-,-,,
Greenland Min Engy,GGG,.033,.051,.05,,
Intec,INL,.005,.006,.006,,
Lend Lease Grp stp,LLC,13.00,13.18,13.40,,
MHM Metals,MHM,.011,.014,.014,,
Myer Hldgs,MYR,.89,.90,1.10,,
Woodside Petroleum,WPL,28.30,30.36,29.04,,
Woolworths,WOW,24.51,25.065,25.12,,
WorleyParsons,WOR,6.36,6.90,7.11,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
