Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4743.8 at 16:34 3/3/2010  Report at 19:05 Wednesday 3/3/2010. Processed 19:25 Wednesday 3/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Ambertech Ltd,AMO,0.595,0.57,0.57,,,,,,,,
Anvil Min cdi,AVM,4.13,3.94,3.94,,,,,,,,
ARC Explore Ltd,ARX,0.059,0.05,0.056,,,,,,,,
Augustus Min,AUJ,0.255,0.25,0.25,,,,,,,,
Aust Infra unt,AIX,1.955,1.895,1.895,,,,,,,,
Brockman Res,BRM,3.48,3.29,3.29,,,,,,,,
Burey Gold Ltd,BYR,0.049,0.044,0.048,,,,,,,,
Buxton Res Ltd,BUX,0.11,0.1,0.1,,,,,,,,
Carbine Res,CRB,0.205,0.17,0.17,,,,,,,,
CBH Res Ltd 7.25%cn12,CBHGA,800,780,780,,,,,,,,
GUD Hldgs,GUD,10.24,9.97,9.97,,,,,,,,
GWA Intl,GWT,3.31,3.2,3.27,,,,,,,,
Hills Ind Ltd,HIL,2.75,2.6,2.6,,,,,,,,
IPGA Ltd,IPP,0.2,0.16,0.165,,,,,,,,
Jupiter Mines,JMS,0.285,0.225,0.23,,,,,,,,
Kresta Hldgs,KRS,0.41,0.385,0.385,,,,,,,,
Little World Bev,LWB,2.5,2.35,2.35,,,,,,,,
MAP Grp forus,MAP,3.33,3.17,3.17,,,,,,,,
Mesa Min Ltd,MAS,0.069,0.06,0.06,,,,,,,,
Metminco Ltd opt dec12,MNCO,0.07,0.06,0.065,,,,,,,,
Mystate Ltd,MYS,3.26,3.14,3.14,,,,,,,,
ResMed Inc cdi  10:1,RMD,6.59,6.48,6.55,,,,,,,,
RP Data Ltd,RPX,1.07,0.99,0.99,,,,,,,,
Seven Network   ,SEV,7.84,7.47,7.47,,,,,,,,
Silver Chef Ltd,SIV,2.15,2.06,2.06,,,,,,,,
SMS Management,SMX,7.04,6.9,6.9,,,,,,,,
Snowball Grp,SNO,0.47,0.46,0.46,,,,,,,,
Spotless Grp Ltd,SPT,3.12,3,3.04,,,,,,,,
Stirling Res opt jun12,SREOB,0.025,0.021,0.021,,,,,,,,
Virgin Blue Hldgs,VBA,0.695,0.655,0.655,,,,,,,,
Warrnambool Cheese,WCB,4.56,4.51,4.51,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Adacel Tech,ADA,0.32,0.405,0.39,,,,,,,,
Altura Min Ltd opt may10,AJMO,0.005,0.018,0.018,,,,,,,,
Eromanga Hydro,ERH,0.085,0.09,0.09,,,,,,,,
Goldminex Res,GMX,0.285,0.3,0.3,,,,,,,,
IDT Aust Ltd,IDT,0.89,0.925,0.925,,,,,,,,
iShares Glb Telco cdi  1:1,IXP,56.87,57.6,57.6,,,,,,,,
Kilgore Oil & Gas,KOG,0.016,0.019,0.019,,,,,,,,
Oilex Ltd,OEX,0.088,0.092,0.092,,,,,,,,
Pan Pacific Pet,PPP,0.23,0.28,0.28,,,,,,,,
Redflex Hldgs,RDF,1.78,1.88,1.88,,,,,,,,
Resource Star Ltd,RSL,0.12,-,-,,,,,,,,
Victoria Pet,VPE,0.24,0.245,0.245,,,,,,,,
Webster Ltd,WBA,0.42,0.43,0.43,,,,,,,,
Willmott Forests,WFL,0.365,0.43,0.43,,,,,,,,
