ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5475.4 at 2014-09-15T16:41:36. Report at Monday, September 15, 2014. Processed Tuesday at 2014-09-16T01:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
AG Financial,AHA,.061,.06,.054,,
Alumina,AWC,1.695,1.665,1.565,,
APN News & Media,APN,.84,.835,.80,,
Argentina Min,AVK,.03,.029,.029,,
Cabcharge Aust,CAB,6.05,5.95,5.44,,
Centrepoint Alliance,CAF,.55,.53,.535,,
Clinuvel Pharmac,CUV,4.30,3.70,2.75,,
Elders hybrids,ELDPA,60.00,43.00,42.00,,
Future Generation Invest,FGX,1.08,.005,.005,,
Global Value Fnd,GVF,1.035,1.015,1.015,,
Infomedia,IFM,1.165,1.155,1.13,,
iShares Glb Health cdi,IXJ,108.39,108.09,104.49,,
iShares MSCI Taiwan cdi,ITW,17.88,17.66,17.59,,
Lend Lease Grp stp,LLC,14.61,14.50,14.355,,
Liquefied Natural,LNG,4.46,4.41,4.10,,
Meridian Energy irs,MEZCA,1.27,1.225,1.265,,
Mining Projects,MPJ,.013,.012,.008,,
My Net Fone,MNF,3.30,3.23,2.96,,
Newfield Res,NWF,.65,.60,.52,,
Pioneer Credit,PNC,1.715,1.70,1.65,,
RMG def,RMGDA,.067,.06,-,,
Rubicon Res,RBR,.025,.017,.006,,
SPDRWorld ex Aust etf unt,WXOZ,21.07,21.03,20.58,,
Strategic Energy,SER,.091,.088,.06,,
Tissue Therapies,TIS,.465,.43,.375,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
8common,8CO,.25,.26,.26,,
Ainsworth Game Tech,AGI,3.165,3.24,3.21,,
ALS,ALQ,7.03,7.10,7.31,,
Aust Wealth Invest,AWI,.195,.23,.25,,
Barrack St Invest,BST,.935,1.01,1.03,,
BC Iron,BCI,2.04,2.05,2.755,,
Caltex Aust notesep37,CTXHA,104.50,106.00,107.60,,
CTI Logistics,CLX,1.725,1.83,1.90,,
Duketon Mining,DKM,.205,.22,.23,,
ETFS Wheat,ETPWHT,1.15,1.185,1.215,,
Fleetwood Corp,FWD,1.96,1.995,2.01,,
Gateway Min,GML,.05,.055,.051,,
Geodynamics,GDY,.043,.044,.048,,
Gindalbie Metals,GBG,.042,.043,.044,,
Global Geoscience,GSC,.015,.018,.018,,
Hudson Invest,HGL,.047,.05,.05,,
Iron Road,IRD,.18,.22,.26,,
Jameson Res,JAL,.13,.14,.135,,
Kasbah Res,KAS,.072,.075,.08,,
Kazakhstan Corp,KPC,.10,.14,.15,,
Mint Wireless,MNW,.125,.14,.165,,
Monadelphous Grp,MND,14.00,14.18,15.10,,
Platypus Min,PLP,.02,.022,.024,,
PM Capital Asian opt may16,PAFO,.03,.033,.035,,
REVA Medical cdi,RVA,.11,.14,.14,,
St George Min opt nov14,SGQO,.004,.007,.007,,
STW Comms,SGN,1.135,1.16,1.26,,
Sumatra Copper cdi,SUM,.045,.054,.052,,
Thorney Opportunities opt apr15,TOPO,.006,.008,.01,,
Westpac Banking perptl ii,WBCPE,100.61,100.76,102.40,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
