ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5587.9 at 2015-07-02T16:38:06. Report at Thursday, July 2, 2015. Processed Friday at 2015-07-03T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Aconex,ACX,3.45,3.30,3.40,,
Aspen Grp stp,APZ,1.37,1.355,1.355,,
Aurizon Hldgs,AZJ,5.605,5.39,5.39,,
Austock Grp,ACK,.45,.44,.44,,
Bellamys Aust,BAL,4.67,4.50,4.55,,
China Waste Corp,CWC,.445,.40,.41,,
Collins Foods,CKF,3.12,2.82,2.98,,
Coventry Res cdi,CYY,.057,.045,.045,,
Credit Corp Grp,CCP,12.80,12.54,12.54,,
ETFS Grains,ETPGRN,6.47,5.78,5.78,,
Hampton Hill Min,HHM,.052,.05,.051,,
Multistack Int'l,MSI,.012,.01,.01,,
Murchison Hldgs,MCH,.22,.15,.15,,
Natl Storage REIT stp,NSR,1.72,1.69,1.69,,
Paragon Care,PGC,.62,.585,.59,,
Pelican Resources,PEL,.011,.008,.01,,
Rubianna Res,RRE,.03,.022,.025,,
Siburan Res opt dec17,SBUO,.046,.043,.043,,
Smartgroup Corp,SIQ,2.25,2.21,2.21,,
Sonic Healthcare,SHL,22.51,22.04,22.04,,
St Barbara,SBM,.605,.55,.575,,
Steadfast Group,SDF,1.68,1.635,1.635,,
Surfstitch Grp,SRF,2.04,1.81,1.85,,
US Select POF unt,USF,2.60,2.15,2.36,,
Vortex Pipes,VTX,.06,.042,.046,,
West Peak Iron,WPI,.022,.015,.015,,
Yowie Grp,YOW,1.15,1.07,1.07,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Affinity Education,AFJ,.49,.76,.76,,
Antares Energy covm3qu,AZZG,1.75,1.84,1.82,,
Anteo Diagnostics,ADO,.074,.077,.076,,
ANZ Banking Grp nyr6qut,ANZPE,95.48,95.60,95.51,,
Aust Agriculture,AAC,1.20,1.25,1.22,,
Aust Unity fym3wu,AYUHA,100.00,101.75,101.75,,
Baumart Hldgs,BMH,.205,.21,.21,,
Bendigo&Adelaide Bk lpyr6ut,BENPE,92.40,95.36,95.00,,
Bora Bora Res,BBR,.16,.17,.165,,
Bradken,BKN,1.38,1.455,1.40,,
Clime Capital lpvr6qut,CAMPA,1.35,1.415,1.36,,
Cue Energy Res,CUE,.073,.079,.075,,
Evolve Edu Grp,EVO,.88,.95,.90,,
Flexiroam,FRX,.13,.16,.15,,
Future Generation Inv opt sep16,FGXO,.036,.038,.038,,
G8 Education,GEM,3.09,3.21,3.21,,
Intueri Edu Grp,IQE,1.36,1.50,1.41,,
Jacka Res,JKA,.009,.011,.01,,
Macquarie Bank hyr3qu,MBLHB,71.25,71.71,71.50,,
Market Vectors GoldMiners cdi,GDX,22.62,23.56,23.23,,
MOKO Social Media,MKB,.11,.12,.115,,
Perpetual Equity Inv,PIC,.93,.94,.935,,
Phylogica opt jun16,PYCOA,.001,.005,.005,,
Pryme Energy,PYM,.004,.005,.005,,
Simonds Grp,SIO,1.26,1.31,1.30,,
USCOM,UCM,.15,.19,.19,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
