Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4727.6 at 16:47 26/11/2009  Report at 19:05 Thursday 26/11/2009. Processed 19:36 Thursday 26/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Amcom Telecomm opt dec09,AMMO,0.067,0.062,0.055,,,,,,,,
Amcor Ltd,AMC,5.9,5.79,5.79,,,,,,,,
Andean Res Ltd,AND,2.72,2.58,2.45,,,,,,,,
AP Eagers Ltd,APE,11.65,10.7,10.8,,,,,,,,
Aquila Res,AQA,10.49,9.38,8.4,,,,,,,,
ASG Grp Ltd,ASZ,1.15,1.12,1.09,,,,,,,,
BHP Billiton Ltd,BHP,41.99,41.36,40.28,,,,,,,,
BSA Ltd,BSA,0.305,0.29,0.265,,,,,,,,
CGA Min Ltd,CGX,2.23,2.02,2.09,,,,,,,,
Coal & Allied Ind   7% cum pf,CNAPA,1.04,0.96,0.96
Cogstate Ltd,CGS,0.34,0.31,0.32
Cortona Res rts09decd,CRCR,0.025,-,-
Dart Min NL opt may10,DTMO,0.023,0.002,0.002
Data#3 Ltd,DTL,9,8.22,8.25
Dioro Explore NL,DIO,1.05,0.925,0.95
Focus Min Ltd,FML,0.067,0.06,0.065
Giralia Res NL,GIR,1.37,1.225,1.32
Global Min,GMI,1.23,1.195,1.15
Gujarat NRE Min,GNM,0.74,0.725,0.67
HGL Ltd,HNG,1.18,1.1,1.11
Indophil Res,IRN,1.14,1.1,1.02
Intermet Res,ITT,0.08,0.04,0.05
Iron Ore Hldgs opt apr11,IOHO,0.81,0.55,0.33
iShares Glb Cons cdi 1:1,IXI,62.45,62.38,61.41
JB Hi-Fi Ltd,JBH,23.71,23.28,22.43
Kings Min NL,KMN,0.26,0.18,0.175
Legend Min,LEG,0.048,0.038,0.041
Lihir Gold Ltd,LGL,3.73,3.63,3.34
Macq Radio,MRN,0.78,0.63,0.55
Marest tickets,MAZPA,107.6,107.5,106.65
Mark Sensing,MPI,0.033,0.026,0.018
Matrix C & E Ltd,MCE,1.5,1.49,-
Navigator Res rts 03dec,NAVR,0.04,0.031,-
Newcrest Min,NCM,38.46,36.44,37.24
Northern Min,NMI,0.275,0.21,0.15
OceanaGold Corp cdi,OGC,1.965,1.575,1.33
Red Hill Iron,RHI,3.45,3.1,3.06
RER Grp Ltd,RGD,0.45,0.37,0.37
Resolute Min,RSG,1.175,1.13,0.815
  12% cn12,RSGG,1.16,1.12,0.82
  opt dec11,RSGO,0.57,0.505,0.355
Resonance Health,RHT,0.027,0.023,0.023
Rox Res opt jun11,RXLO,0.007,0.005,0.004
Supply Net,SNL,0.53,0.48,0.37
Thinksmart Ltd,TSM,0.96,0.86,0.775
Thorn Grp Ltd,TGA,1,0.98,0.99
Tower Ltd fpo nz,TWR,1.53,1.42,1.395
TPL Corp Ltd,TPL,0.025,0.022,0.014
Wavenet Intl,WAL,0.17,0.15,0.08
Whitehaven Coal,WHC,4.55,4.49,4.23
Windy Knob Res,WKR,0.06,0.032,0.035
New Yearly Lows,,,,
Axiom Min Ltd cdi,AVQ,0.011,0.02,0.03
Brisconnection Tr ctg,BCSCB,0.051,0.1,0.1
Capitol Health,CAJ,0.036,0.047,0.04
Dynasty Metals opt feb10,DMAOA,0.01,0.015,0.025
Geodynamics Ltd opt dec09,GDYO,0.001,0.002,0.005
ICSGlobal Ltd,ICS,0.037,0.04,0.082
Lend Lease Grp stpld d,LLCDA,8.84,9.09,-
Promesa Ltd,PRA,0.13,0.16,-
