ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4555.9 at 2012-12-07T16:45:05. Report at Friday, December 7, 2012. Processed Saturday at 2012-12-08T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
All 200 Fin-x-A-REIT etf unt,FIX,5.85,5.79,5.79,,
Air New Zealand,AIZ,1.08,1.02,1.02,,
Altium,ALU,1.35,1.20,1.20,,
APT Pipelines notesep72,AQHHA,108.00,104.20,105.00,,
Ardent Leisure Grp stp,AAD,1.565,1.44,1.44,,
Argo Invest,ARG,6.08,5.90,5.90,,
Aust Foundation,AFI,4.95,4.84,4.88,,
Aust Leaders Fund,ALF,1.34,1.275,1.275,,
Aust United Invest,AUI,6.37,6.32,6.35,,
Beadell Resources,BDR,1.135,1.095,1.095,,
BetaShares Aust Top 20 tmf unt,YMAX,10.41,10.34,10.34,,
BWP Trust unt,BWP,2.21,2.16,2.16,,
Capital Min opt dec16,CMYO,.004,.002,.002,,
Centro Retail Aust stp,CRF,2.29,2.19,2.19,,
Crown notesep72,CWNHA,104.99,104.90,104.90,,
CSL,CSL,55.03,51.75,51.75,,
Diversified United Inv,DUI,2.78,2.72,2.73,,
Energy Developments,ENE,3.30,3.25,3.25,,
FFI Hldgs,FFI,3.62,3.52,3.52,,
Fletcher Bldg,FBU,6.60,6.34,6.34,,
Gazal Corp,GZL,2.36,2.20,2.20,,
iiNet,IIN,4.67,4.37,4.37,,
IMF (Aust),IMF,1.67,1.60,1.60,,
  10.25% cn,IMFG,1.834,1.775,1.79,,
Insurance Aust Grp,IAG,4.78,4.66,4.755,,
Ironbark Capital,IBC,.55,.54,.54,,
iShares S&P/ASX 20,ILC,20.62,20.35,20.35,,
Lend Lease Grp stp,LLC,8.98,8.635,8.65,,
M2 Telecomms,MTU,3.97,3.76,3.855,,
Macquarie Grp,MQG,33.79,32.90,32.90,,
Magellan Fin Grp,MFG,4.80,4.75,4.75,,
Milton Corp,MLT,17.45,16.98,17.04,,
Multiplex Sites sites,MXUPA,83.00,80.72,80.72,,
Peet,PPC,1.20,1.08,1.08,,
Perpetual,PPT,32.50,31.38,31.38,,
Premier Invest,PMV,6.59,6.37,6.37,,
PTB Grp,PTB,.32,.30,.30,,
RBS Facebook,RBSFBK,27.35,26.45,26.45,,
Red Metal,RDM,.33,.28,.28,,
RedHill Education,RDH,.22,.16,.16,,
Reece Aust,REH,22.20,22.00,22.00,,
Russell  Aust Value etf unt,RVL,27.62,27.24,27.24,,
Russell High Div etf unt,RDV,24.64,24.43,24.43,,
SDI,SDI,.31,.28,.28,,
Silver Chef,SIV,5.25,5.00,5.00,,
Sirtex Medical,SRX,12.30,11.78,11.95,,
SPDR 200 Financials etf unt,OZF,16.12,15.88,15.88,,
SPDR 200 Fund etf unt,STW,43.60,43.21,43.21,,
SPDR 50 Fund etf unt,SFY,45.97,45.46,45.46,,
SPDR MSCI Aus Sel HDY etf unt,SYI,25.16,24.91,24.91,,
Suncorp Grp,SUN,10.24,9.73,9.73,,
  pref cps2,SUNPC,105.30,103.99,103.99,,
Tabcorp Hldgs notemar37,TAHHB,103.10,101.99,101.99,,
Telstra Corp,TLS,4.38,4.35,4.35,,
Transurban Grp stp,TCL,6.33,6.24,6.24,,
Treasury Grp,TRG,4.90,4.50,4.50,,
TTG Mobile Coupon cdi,TUP,1.045,1.00,1.00,,
Vesture,VES,.125,.11,.11,,
Vngd Aust High Yield etf unt,VHY,53.83,53.15,53.15,,
Vngd MSCI Aust Large Co etf unt,VLC,51.05,49.37,49.70,,
Vngd Aust Shares etf unt,VAS,58.99,58.18,58.18,,
WAM Capital,WAM,1.66,1.625,1.64,,
Wesfarmers,WES,36.31,35.77,35.77,,
  part prot,WESN,37.50,36.99,36.99,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
African Energy Res cdi,AFR,.105,.12,.12,,
Agenix,AGX,.031,.042,.04,,
