ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5184.5 at 2014-02-07T16:38:06. Report at Friday, February 7, 2014. Processed Saturday at 2014-02-08T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Aurora Funds,AFV,.72,.685,.69,,
Aurora Oil & Gas,AUT,4.12,2.82,3.20,,
BKI Invest,BKI,1.63,1.60,1.625,,
CuDECO opt dec15,CDUO,.50,.40,.40,,
ETS Mondelez Intl,ETSMDZ,39.91,23.890,23.890,,
ETS Oracle,ETSORC,34.96,33.433,33.49,,
Flagship Invest,FSI,1.55,1.52,1.53,,
iProperty Grp,IPP,2.51,2.28,2.37,,
Keybridge Capital,KBC,.195,.175,.175,,
Life Healthcare Grp,LHC,2.40,2.31,2.38,,
Milton Corp,MLT,4.40,4.35,4.39,,
Mnemon,MNZ,1.65,1.30,1.30,,
NetComm Wireless,NTC,.385,.36,.36,,
OBJ,OBJ,.042,.039,.039,,
Phylogica,PYC,.034,.026,.027,,
  opt jun16,PYCOA,.011,.005,.005,,
Queste Comms,QUE,.145,.125,.125,,
REA Grp,REA,46.15,42.42,42.42,,
Rubik Financial,RFL,.325,.295,.295,,
Select Harvests,SHV,6.36,5.98,6.02,,
SomnoMed,SOM,1.50,1.39,1.39,,
Tassal Grp,TGR,3.60,3.33,3.34,,
ThinkSmart,TSM,.425,.389,.399,,
Yowie Grp,YOW,.34,.30,.315,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ALE Prop Grp frn3mth14,LEPHC,100.53,102.16,101.90,,
ARB Corp,ARP,10.69,11.01,11.01,,
Aspen Grp stp,APZ,1.30,1.41,1.41,,
AGIB Sep25,GSIQ25,128.00,-,-,,
Aust Mines,AUZ,.003,.004,.004,,
CO2 Grp,COZ,.055,.056,.056,,
Convergent Min,CVG,.007,.013,.012,,
Genetic Tech,GTG,.05,.057,.051,,
Goldsearch,GSE,.003,.004,.004,,
Jatenergy,JAT,.015,.02,.02,,
Phoenix Copper,PNX,.015,.039,.038,,
Reckon,RKN,1.97,2.11,2.07,,
Sabre Res,SBR,.04,.042,.042,,
Thomson Res,TMZ,.011,.02,.02,,
WPG Resources,WPG,.027,.031,.029,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
