ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5511.8 at 2014-07-04T16:38:36. Report at Friday, July 4, 2014. Processed Saturday at 2014-07-05T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ABM Res def,ABUDA,.35,-,-,,
Bendigo & Adelaide Bk,BEN,12.54,12.44,12.44,,
Blue Sky Access Fund opt dec15,BAFO,.052,.036,.045,,
Bora Bora Res,BBR,.84,.70,.735,,
Boss Resources,BOE,.03,.028,.028,,
Botswana Metals opt dec16,BMLOB,.023,.015,.015,,
Carlton Invest,CIN,28.41,27.30,27.30,,
Challenger,CGF,7.785,7.65,7.65,,
Copper Strike,CSE,.32,.26,.26,,
Coventry Grp,CYG,3.48,2.90,2.90,,
Crusader Res,CAS,.41,.36,.36,,
Diversified United Inv,DUI,3.70,3.65,3.65,,
EBOS Grp,EBO,9.50,9.20,9.20,,
Elders,ELD,.225,.22,.22,,
Emerald Oil & Gas,EMR,.025,.016,.018,,
ETS Alcoa,ETSALA,15.98,15.215,15.215,,
Fifth Element Res,FTH,4.00,1.87,2.30,,
Gentrack Grp,GTK,2.57,2.38,2.38,,
GR Engineering,GNG,.74,.69,.70,,
iCar Asia,ICQ,1.88,1.58,1.65,,
Independence Grp,IGO,4.68,4.52,4.52,,
Intueri Edu Grp,IQE,2.55,2.43,2.44,,
iShares S&P 500 cdi,IVV,213.50,211.39,211.39,,
iShares MSCI Em Mkt cdi,IEM,47.21,46.49,47.19,,
iShares MSCI Taiwan cdi,ITW,17.40,16.55,16.75,,
Lodestar Min,LSR,.03,.01,.012,,
Lonestar Res,LNR,.51,.435,.45,,
Macquarie Bank inc sec,MBLHB,88.60,88.48,88.48,,
Metals Of Africa opt jan17,MTAO,.03,.026,.026,,
Metals X,MLX,.28,.26,.27,,
Mirabela Nickel,MBN,.44,.016,.065,,
Market Vectors Eq Weight etf unt,MVW,20.72,20.47,20.53,,
Multiplex Sites sites,MXUPA,87.00,86.70,86.89,,
MYOB Finance sub.nte17,MYBG,103.99,103.49,103.49,,
Northern Star Res,NST,1.365,1.305,1.35,,
Pact Grp Hldgs,PGH,3.68,3.59,3.59,,
Panoramic Res,PAN,.915,.855,.855,,
Paringa Res,PNL,.50,.445,.445,,
Saracen Min,SAR,.485,.45,.45,,
Sirius Res,SIR,3.79,3.39,3.43,,
Sirtex Medical,SRX,19.10,17.15,17.36,,
Sky Network TV,SKT,6.52,6.42,6.42,,
Smartgroup Corp,SIQ,1.555,-,-,,
Structural Monitor cdi,SMN,.45,.37,.37,,
Suncorp Grp pref cps3,SUNPE,104.30,103.85,103.99,,
Syrah Res,SYR,4.70,4.22,4.24,,
Tatts Grp,TTS,3.45,3.295,3.295,,
Vngd US Total Market cdi,VTS,110.52,109.00,109.00,,
Western Areas,WSA,5.135,4.84,4.84,,
Westpac Banking perptl ii,WBCPE,102.19,101.95,101.99,,
Yellow Brick Road,YBR,.695,.69,.69,,
ZipTel,ZIP,.22,.001,.001,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ADG Global Supply,ADQ,.005,.012,.01,,
Argosy Minerals,AGY,.003,.009,.009,,
KIN Mining,KIN,.13,.175,.141,,
Macq Telecom Grp,MAQ,5.50,5.70,5.70,,
Merah Res,MEH,.027,.038,.038,,
Minera Gold,MIZ,.002,.003,.003,,
Ord River Res,ORD,.002,.003,.003,,
Ramelius Res,RMS,.064,.075,.075,,
Silex Systems,SLX,.92,1.035,1.035,,
Windimurra Vanadium,WVL,.01,1.36,1.36,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
