ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5369.9 at 2014-10-23T16:37:36. Report at Thursday, October 23, 2014. Processed Friday at 2014-10-24T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ASG Grp,ASZ,.805,.78,.75,,
Caltex Aust,CTX,30.30,29.29,29.27,,
Clean Seas Tuna,CSS,.092,.086,.076,,
Exoma Energy,EXE,.033,.024,.03,,
Leaf Res,LER,.12,.095,.077,,
Northern Minerals,NTU,.30,.27,.285,,
Phileo Aust,PHI,4.35,4.05,3.65,,
Quantum Energy,QTM,.023,.016,.013,,
QV Equities,QVE,.995,.985,.975,,
Recall Hldgs,REC,6.04,5.62,5.71,,
Regis Healthcare,REG,4.19,4.14,-,,
Sirtex Medical,SRX,23.96,22.94,23.33,,
Sunvest Corp,SVS,.37,.35,.33,,
Tabcorp Hldgs,TAH,3.96,3.76,3.69,,
ZipTel,ZIP,.46,.21,.18,,
  opt dec16,ZIPO,.21,.031,.03,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Advanced Share Reg,ASW,.595,.635,.615,,
Antipa Min,AZY,.007,.01,.013,,
Aquarius Platinum,AQP,.30,.34,.34,,
Aust Wealth Invest,AWI,.16,.18,.18,,
Balamara Res,BMB,.05,.065,.056,,
BetaShares Crude Oil etf unt,OOO,43.28,43.32,48.40,,
Biotron rts 24oct,BITR,.027,.045,-,,
BMG Res,BMG,.001,.002,.003,,
BPH Energy,BPH,.007,.008,.008,,
Cardno,CDD,5.40,5.61,5.99,,
Challenger Energy,CEL,.06,.063,.075,,
Chapmans,CHP,.008,.009,.015,,
Coventry Grp,CYG,2.45,2.49,2.65,,
CuDECO,CDU,1.32,1.38,1.535,,
Eclipse Metals,EPM,.002,.003,.004,,
Elk Petroleum opt jul17,ELKO,.003,.012,.012,,
Ferrum Crescent,FCR,.009,.01,.011,,
Finders Res,FND,.135,.14,.155,,
Fleetwood Corp,FWD,1.66,1.69,1.72,,
Forte Energy,FTE,.003,.005,.004,,
Future Generation Invest opt sep16,FGXO,.047,.048,.05,,
Genesis Minerals,GMD,.007,.01,.01,,
Global Petroleum,GBP,.054,.055,.066,,
Hunter Hall Int'l,HHL,1.735,1.865,1.97,,
iShares UBS Treasury etf unt,IGB,98.15,103.01,101.61,,
Jameson Res,JAL,.085,.12,.125,,
Jindalee Res,JRL,.155,.20,.20,,
Lynas Corp,LYC,.072,.076,.08,,
MacPhersons Res,MRP,.11,.115,.12,,
Metal Bank,MBK,.005,.008,.01,,
MGT Res,MGS,.015,.025,.025,,
New Standard Energy,NSE,.081,.086,.082,,
Octagonal Res,ORS,.009,.016,.026,,
Oilex opt sep15,OEXO,.005,.006,.014,,
Prime Media Grp,PRT,.84,.85,.902,,
Q Technology,QTG,.013,.02,.02,,
Scantech,SCD,.41,.455,.415,,
Spectrum Rare Earths,SPX,.022,.032,.036,,
SpeedCast Intl,SDA,1.865,1.93,2.02,,
Sthn Cross Media,SXL,.802,.85,.955,,
Subzero Grp,SZG,.008,.01,.018,,
Tangiers Pet,TPT,.007,.009,.009,,
Tawana Res,TAW,.013,.014,.015,,
Traka Res,TKL,.025,.029,.038,,
Volta Min,VTM,.022,.028,.038,,
Watermark Mkt fd,WMK,.94,.945,.97,,
WorleyParsons,WOR,13.41,14.00,15.28,,
Yancoal Aust,YAL,.21,.25,.235,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
