ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5019.4 at 2011-02-15T16:37:09. Report at Tuesday, February 15, 2011. Processed Wednesday at 2011-02-16T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Adcorp Aust,AAU,.24,.23,.23,,
African Energy Res cdi,AFR,.93,.73,.785,,
Alligator Energy,AGE,.245,.24,-,,
Ausgold,AUC,1.735,1.59,1.68,,
Aust Minerals &  Min opt oct11,AKAO,.045,.036,.028,,
Auzex Res,AZX,.76,.71,.62,,
Base Res,BSE,.525,.49,.455,,
Bass Metals,BSM,.465,.41,.395,,
BetaShares ASX Res etf unt,QRE,8.25,8.23,8.15,,
BHP Billiton,BHP,47.63,47.22,46.10,,
bioMD opt dec11,BODOA,.05,.04,.013,,
Blue Capital,BIV,.034,.03,.027,,
Cadence Capital,CDM,1.095,1.07,1.05,,
Cape Lambert Res,CFE,.735,.695,.62,,
Cardno,CDD,6.31,6.18,6.24,,
Centro Retail stp,CER,.325,.31,.275,,
Charter Hall Ret REIT unt,CQR,3.23,3.17,3.12,,
Cobar Cons Res,CCU,.88,.755,.71,,
Colorpak,CKL,.705,.70,.68,,
Core Exploration,CXO,.25,.24,-,,
Credit Corp Grp,CCP,5.05,4.64,4.50,,
Data#3,DTL,14.37,14.30,12.55,,
DEXUS Prop Grp stp,DXS,.87,.865,.845,,
Elemental Min,ELM,2.11,1.87,1.89,,
  opt jan12,ELMO,1.85,1.59,1.55,,
Erongo Energy opt jun13,ERNO,.08,.06,.065,,
Finders Res,FND,.51,.46,.44,,
Forge Grp,FGE,6.46,6.45,5.52,,
Fortis Min,FMJ,1.32,.92,.32,,
G8 Education,GEM,1.05,1.02,.95,,
Global Construct,GCS,1.50,1.42,1.35,,
Glory Res,GLY,.33,.29,.32,,
HydroMet Corp,HMC,.066,.06,.055,,
Iluka Res,ILU,9.73,9.59,9.54,,
IMF (Aust) 10.25% cn,IMFG,1.82,1.80,1.80,,
Indago Res opt oct14,IDGOA,2.75,2.45,2.60,,
Indochine Min,IDC,.24,.20,.21,,
iShares S&P Mcap 400 cdi,IJH,97.47,95.82,94.44,,
iShares S&P/ASX 20,ILC,21.24,21.07,20.64,,
Kairiki Energy rts04mard,KIKRA,.022,.012,-,,
Legend Corp,LGD,.35,.345,.34,,
LogiCamms,LCM,1.85,1.585,1.62,,
Macq Atlas Roads stp,MQA,1.81,1.68,1.56,,
Macquarie Radio,MRN,1.12,1.05,1.05,,
Matrix C & E,MCE,8.26,8.06,7.25,,
Metals Finance,MFC,.14,.135,.13,,
Meteoric Res,MEI,.25,.23,.21,,
Neon Energy,NEN,.29,.28,.25,,
New Horizon Min,NHO,.36,.34,.265,,
Nimrodel Res,NMR,.086,.08,.073,,
Northern Energy,NEC,2.01,1.91,1.745,,
Northern Iron,NFE,2.09,1.95,1.95,,
Odin Energy,ODN,.028,.018,.016,,
Peninsula Minerals opt jun12,PENOA,.115,.105,.079,,
Praemium,PPS,.29,.275,.26,,
Promesa opt nov12,PRAO,.525,.48,.40,,
Ramelius Res,RMS,1.17,1.09,1.115,,
RCR Tomlinson,RCR,1.585,1.54,1.47,,
Rio Tinto,RIO,89.04,88.97,87.75,,
RNY Prop Tr unt,RNY,.145,.14,.135,,
Senex Energy Ltd,SXY,.455,.415,.415,,
Service Stream,SSM,.71,.67,.69,,
Sovereign Gold,SOC,.365,.30,.255,,
Starpharma Hldgs,SPL,1.16,1.05,.885,,
Superior Res,SPQ,.089,.086,.08,,
Tangiers Pet,TPT,.375,.28,.26,,
  opt oct13,TPTOA,.20,.17,-,,
Vector Res,VEC,.165,.15,.13,,
Village Roadshow,VRL,3.30,3.28,3.05,,
Vital Metals,VML,.18,.125,.135,,
WAM Capital,WAM,1.61,1.60,1.60,,
Waratah Gold,WGO,1.36,1.18,.86,,
Western Areas,WSA,6.87,6.62,6.80,,
Wolf Minerals,WLF,.385,.30,.345,,
Zenith Minerals,ZNC,.39,.34,.385,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aurora Minerals,ARM,.28,.295,.31,,
Bounty Oil & Gas,BUY,.042,.043,.044,,
Diversa,DVA,.055,.057,.071,,
Eastland Medical opt jun11,EMSOB,.004,.005,.006,,
ERM Power,EPW,1.695,1.77,1.75,,
Geopacific Res,GPR,.25,.28,.305,,
Goldminex Res,GMX,.125,.13,.135,,
Goodman Fielder,GFF,1.205,1.235,1.26,,
Hill End Gold,HEG,.065,.07,.078,,
iShares China 25 cdi,IZZ,39.88,40.88,42.31,,
My ATM Hldgs,MYA,.175,.18,.195,,
Nido Petroleum,NDO,.097,.099,.10,,
UnderCoverWear,UCW,.09,.095,.098,,
Unity Min,UML,.17,.175,.175,,
VDM Grp,VMG,.255,.27,.28,,
Virax Hldgs cn dec11,VHLG,.043,.05,.05,,
Warehouse Grp,WHS,2.56,2.70,2.60,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
