ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4141.7 at 2011-12-28T16:43:37. Report at Wednesday, December 28, 2011. Processed Thursday at 2011-12-29T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Analytica Ltd opt jun13,ALTOA,.002,.001,-,,
Hastings Divers stp,HDF,2.08,2.05,1.75,,
Hudson Invest,HGL,.11,.10,.085,,
Isonea Ltd opt jun14,ISNOB,.005,.004,-,,
Spark Infrastructure stp,SKI,1.39,1.38,1.28,,
Suncorp-Metway pref,SBKPB,102.99,102.00,102.50,,
Telstra Corp,TLS,3.38,3.33,3.20,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aditya Birla,ABY,.68,.69,.76,,
AJ Lucas Grp,AJL,1.115,1.35,1.35,,
ARC Explore,ARX,.007,.01,.012,,
Aurora Minerals,ARM,.099,.10,.12,,
Ausgold,AUC,.86,.90,.965,,
AVJennings,AVJ,.375,.38,.385,,
Bass Metals,BSM,.077,.082,.088,,
Bone Medical,BNE,.005,.006,.009,,
Botswana Metals,BML,.04,.045,.048,,
CGA Min,CGX,1.86,1.88,2.25,,
David Jones,DJS,2.38,2.39,2.65,,
Electro Optic Sys,EOS,.515,.56,.60,,
Emu Nickel,EMU,.061,.065,.065,,
Energia Minerals,EMX,.045,.051,.055,,
Equatorial Res,EQX,1.60,1.62,1.865,,
Gazal Corp,GZL,1.60,1.65,1.78,,
Henderson Grp cdi,HGG,1.51,1.52,1.605,,
India Res,IRL,.007,.008,.009,,
iShares MSCI Japan cdi,IJP,8.79,8.83,8.99,,
JB Hi-Fi,JBH,11.27,11.45,14.99,,
Koon Hldgs cdi,KNH,.18,.20,.23,,
Myer Hldgs,MYR,1.95,1.955,2.23,,
Navigator Res,NAV,.014,.015,.02,,
Pacific Ore,PSF,.05,.06,.066,,
Padang Resources,PXR,.017,.018,.023,,
Paperlinx Sps Tr pref,PXUPA,16.50,18.00,17.60,,
Platinum Aust,PLA,.082,.10,.10,,
Premier Invest,PMV,4.71,4.86,5.00,,
Rand Mining,RND,.35,.375,.45,,
Real Estate Cap unt,RCU,.45,.51,.605,,
Rimfire Pacific,RIM,.025,.027,.029,,
SteriHealth,STP,1.30,1.40,1.52,,
Talisman Min,TLM,.305,.315,.36,,
Uranium Equities,UEQ,.044,.045,.053,,
Warehouse Grp,WHS,2.25,2.30,2.35,,
Wasabi Energy,WAS,.024,.025,.027,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
