ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5388.1 at 2015-10-23T16:37:05. Report at Friday, October 23, 2015. Processed Saturday at 2015-10-24T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Ahalife Hldgs,AHL,.56,.45,.455,,
AMA Grp,AMA,1.055,.98,.96,,
Amalgamated Hldgs,AHD,14.30,14.15,13.40,,
Analytica opt feb18,ALTOA,.003,.002,.002,,
ANZ ETFS S&P 500 Yld,ZYUS,11.33,10.81,10.93,,
Argo Explore,AXT,.03,.029,.029,,
Aspen Grp stp,APZ,1.47,1.43,1.43,,
Auckland Airport,AIA,5.04,4.80,4.69,,
Bailador Tech Invest,BTI,1.025,.95,.90,,
Bisalloy Steel,BIS,.66,.615,.59,,
Carbon Conscious,CCF,.042,.037,.039,,
Challenger,CGF,8.20,7.655,7.41,,
Coats Grp PLC cdi,CGW,.64,.63,.58,,
CogState,CGS,.375,.305,.23,,
Collins Foods,CKF,3.66,3.42,3.34,,
Contact Energy,CEN,4.83,4.45,4.50,,
Eclipx Grp,ECX,3.62,3.15,3.17,,
Empired,EPD,.89,.855,.84,,
Eureka Gold Hldgs,EGH,.63,.59,.57,,
Fisher & Paykel Hlth,FPH,7.33,6.94,6.95,,
Galaxy Res,GXY,.067,.057,.045,,
General Min Corp,GMM,.22,.20,.11,,
Hunter Hall Int'l,HHL,2.57,2.34,2.35,,
Impact Minerals,IPT,.055,.032,.028,,
Integral Diagnostics def,IDX,1.955,-,-,,
Invigor Grp,IVO,.115,.08,.085,,
Isentia Grp,ISD,4.25,4.16,3.98,,
iShares Glb Cons cdi,IXI,133.85,128.69,127.90,,
Isignthis,ISX,.495,.415,.37,,
Macq Atlas Roads stp,MQA,4.03,3.885,3.89,,
Managed Accts,MGP,.235,.22,.20,,
Montezuma Min Co,MZM,.30,.20,.215,,
Nexus Min,NXM,.092,.08,.064,,
Nick Scali,NCK,4.05,3.83,3.67,,
Norwood Systems,NOR,.058,.038,.026,,
Nufarm,NUF,8.72,8.55,8.24,,
Oceania Capital,OCP,1.41,1.38,1.25,,
Orecorp,ORR,.12,.10,.11,,
Origin Energy def,ORGN,6.09,-,-,,
Pacific Environment,PEH,.20,.15,.15,,
Pacific Ore,PSF,.017,.013,.012,,
RCG Corp,RCG,1.42,1.28,1.34,,
Resapp Health,RAP,.05,.037,.047,,
Resolute Min,RSG,.46,.45,.33,,
Scentre Grp stp,SCG,4.14,4.03,3.94,,
Service Stream,SSM,.385,.35,.355,,
SPDR DJ Global Reit,DJRE,22.44,21.58,21.25,,
SpeedCast Intl,SDA,4.91,4.575,4.55,,
St Barbara,SBM,1.47,1.44,1.175,,
Star Striker opt mar16,SRTO,.013,.01,.007,,
  opt dec17,SRTOA,.012,.01,.007,,
Sydney Airport forus,SYD,6.49,6.26,6.20,,
The Reject Shop,TRS,10.98,9.95,8.62,,
Z Energy,ZNZ,6.25,5.99,6.10,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
AEON Metals,AQR,.039,.04,.045,,
Ascot Res,AZQ,.02,.042,.045,,
Ashley Services Grp,ASH,.275,.31,.485,,
Aust United Invest rts 29oct,AUIR,.52,-,-,,
BetaShares US Str Bear tmf unt,BBUS,12.08,12.66,13.31,,
Carbine Tungsten,CNQ,.052,.062,.07,,
eServGlobal,ESV,.105,.12,.18,,
Fatfish Internet Grp,FFG,.083,.14,.105,,
FYI Resources,FYI,.025,.03,.03,,
Insurance Aust Grp lpyr6qut,IAGPC,100.23,103.00,101.55,,
MOKO Social Media,MKB,.08,.095,.098,,
PM Capital Asian opt may16,PAFO,.013,.015,.014,,
Prime Media Grp,PRT,.485,.50,.505,,
Resource Dev Grp,RDG,.008,.01,.009,,
Unilife Corp cdi,UNS,.19,.215,.20,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
