ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4830.0 at 2010-12-10T16:36:04. Report at Friday, December 10, 2010. Processed Saturday at 2010-12-11T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1300 Smiles,ONT,3.65,3.61,3.61,,
Admiralty Res def,ADYDA,.041,.038,-,,
Ainsworth Game Tech 10% cn11,AGIG,1.28,1.22,1.15,,
AMA Grp,AMA,.11,.095,.075,,
Aviva Corp,AVA,.225,.22,.20,,
Avonlea Min,AVZ,.24,.225,.21,,
Azimuth Res Ltd,AZH,.23,.19,.21,,
Base Iron,BSE,.40,.375,.385,,
Brazilian Metals Grp,BZM,.28,.12,.13,,
Carpentaria Exp,CAP,.75,.565,.565,,
CMI,CMI,.75,.68,.70,,
Data#3,DTL,11.89,11.40,11.40,,
Electrometals Tech,EMM,.034,.015,.02,,
Elemental Min,ELM,1.25,.92,1.02,,
  opt jan12,ELMO,.90,.695,.76,,
Energy Ventures,EVE,.13,.12,.12,,
Gondwana Res opt jun13,GDAOB,.008,.005,.006,,
Havilah Res opt oct13,HAVO,.35,.29,.32,,
Highlands Pacific,HIG,.465,.42,.45,,
HOT Chili Ltd,HCH,.32,.28,.30,,
Iluka Res,ILU,8.58,8.24,8.16,,
Ishares Msci Aus 200 ishaus200,IOZ,20.23,-,-,,
Ishares S&P High Div ishhigdiv,IHD,15.09,-,-,,
Ishares S&P/Asx 20 ishlgecap,ILC,20.27,-,-,,
Jupiter Mines,JMS,.525,.47,.48,,
Linc Energy,LNC,3.00,2.86,2.62,,
Maca Ltd,MLD,1.65,1.48,1.57,,
Mesoblast,MSB,5.39,3.59,3.59,,
Metals X,MLX,.345,.28,.305,,
Nexus Bonds nexus4,NXBHD,67.52,67.50,67.50,,
Northern Min opt dec13,NMIO,.04,.022,.025,,
Nyota Minerals,NYO,.425,.365,.40,,
Peninsula Minerals,PEN,.071,.061,.067,,
  opt jun12,PENOA,.048,.042,.047,,
  opt dec15,PENOC,.052,.048,.05,,
QLD Mining Corp opt may12,QMNO,.04,.03,.034,,
Ramsay Health Care,RHC,16.23,15.80,16.07,,
Starpharma Hldgs,SPL,.84,.80,.80,,
STW Comms,SGN,1.155,1.03,1.03,,
Sundance Res,SDL,.42,.40,.40,,
Thor Min Plc cdi,THR,.058,.036,.037,,
Tri Origin Min,TRO,.155,.125,.14,,
Waterco,WAT,1.42,1.32,1.34,,
Webster,WBA,.56,.45,.45,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Antisense Therapeutic,ANP,.007,.008,.008,,
Ausmon Resources,AOA,.155,.17,.17,,
Aust Pharmaceutical,API,.36,.49,.44,,
Austex Oil,AOK,.10,.12,.12,,
Brighton Min,BTN,.195,.20,.20,,
Capital Min opt jul11,CMYOA,.008,.024,.024,,
Eneabba Gas,ENB,.081,.09,.09,,
Frigrite,FRR,.05,.071,.071,,
Ishares Small Ords ishsmlord,ISO,5.04,-,-,,
Kip McGrath Edu Cntr,KME,.145,.211,.183,,
Living Cell Tech opt dec10,LCTO,.013,.04,.04,,
Mintails def,MLIDA,.11,-,-,,
Molopo Energy,MPO,.865,1.005,1.00,,
Papyrus Aust,PPY,.15,.16,.16,,
Po Valley Energy,PVE,.20,.22,.23,,
Republic Gold,RAU,.008,.009,.009,,
Reverse Corp,REF,.084,.091,.092,,
Schaffer Corp,SFC,3.90,4.30,4.33,,
Solimar Energy,SGY,.039,.043,.04,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
