ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4288.1 at 2011-12-01T16:57:04. Report at Thursday, December 1, 2011. Processed Friday at 2011-12-02T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
APA Grp stp,APA,4.65,4.54,4.55,,
Atticus Resources,ACZ,.30,.25,.27,,
Bisalloy Steel,BIS,.295,.26,.27,,
Buru Energy,BRU,1.28,1.25,1.25,,
Crucible Gold Ltd,CUG,.23,.225,.225,,
Domino's Pizza,DMP,7.80,7.60,7.60,,
Ezeatm Ltd,EZA,.405,.32,.33,,
Foster's Grp,FGL,5.39,5.38,5.38,,
Freedom Foods Grp,FNP,.44,.43,.43,,
Gold One Int'l,GDO,.555,.55,.55,,
Miclyn Express,MIO,1.90,1.85,1.89,,
Oceania Capital,OCP,2.36,2.35,2.35,,
RED 5 Ltd def,REDDA,2.34,2.10,2.29,,
Saracen Min,SAR,.91,.87,.88,,
Silver Lake Res,SLR,3.68,3.52,3.67,,
Syrah Res,SYR,.18,.15,.155,,
Transurban Grp stp,TCL,5.65,5.49,5.60,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ActiveX,AIV,.022,.025,.025,,
Alesco Corp,ALS,1.18,1.23,1.23,,
Antipa Min Ltd opt mar13,AZYO,.032,.037,.033,,
Artemis Res,ARV,.017,.019,.019,,
Atlantic Ltd opt dec11,ATIO,.90,1.15,1.15,,
Augur Res,AUK,.135,.15,.15,,
AusQuest,AQD,.061,.07,.07,,
Avalon Minerals,AVI,.056,.06,.06,,
Aziana Ltd,AZK,.20,.23,.23,,
Bandanna Energy,BND,.51,.62,.57,,
Blaze Int'l,BLZ,.001,.002,.002,,
Callabonna Uranium,CUU,.035,.044,.036,,
Carnegie Wave Energy,CWE,.049,.06,.055,,
Copper Range Ltd opt dec12,CRJO,.005,.008,.008,,
ETS JPMorgan Chase,ETSJPM,30.36,36.800,36.800,,
Fitzroy Res,FRY,.11,.12,.12,,
GRG Int'l,GRG,.084,.105,.099,,
Highlands Pacific,HIG,.15,.155,.155,,
Hill End Gold,HEG,.023,.026,.024,,
ICSGlobal,ICS,.009,.012,.012,,
Iron Mountain,IRM,.058,.06,.06,,
Krucible Metals,KRB,.125,.15,.13,,
Navitas,NVT,3.24,3.54,3.33,,
Peninsula Energy opt jun12,PENOA,.011,.014,.013,,
  opt dec15,PENOC,.02,.024,.021,,
Petsec Energy,PSA,.115,.12,.12,,
Phillips River Mining,PRH,.27,.275,.275,,
Phosphate Aust,POZ,.055,.06,.06,,
Platinum Aust rts09decd,PLAR,.008,-,.009,,
Prime Minerals,PIM,.023,.025,.025,,
Prosperity Res,PSP,.021,.042,.029,,
Rand Mining,RND,.38,.45,.45,,
ResMed Inc cdi,RMD,2.48,2.54,2.485,,
Runge,RUL,.31,.40,.35,,
Sth Boulder Mines,STB,1.285,1.455,1.355,,
Sthn Hem Min cdi,SUH,.23,.24,.24,,
Symex Hldgs,SYM,.18,.345,.20,,
Thomas & Coffey,THO,.17,.18,.18,,
Webfirm Grp,WFM,.048,.055,.05,,
Whinnen Res,WWW,.055,.056,.056,,
Xanadu Mines,XAM,.34,.38,.365,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
