ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4330.1 at 2012-08-09T16:40:06. Report at Thursday, August 9, 2012. Processed Friday at 2012-08-10T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
All 200 Financials etf unt,FIN,4.54,4.48,4.48,,
All 200 Fin-x-A-REIT etf unt,FIX,5.43,5.08,5.16,,
AMA Grp,AMA,.16,.15,.15,,
Amcom Telco,AMM,1.21,1.19,1.19,,
ARB Corp,ARP,10.04,9.68,9.67,,
Aust Oil Co,AOC,.245,.048,.052,,
BetaShares ASX Fin etf unt,QFN,8.10,8.02,8.02,,
BigAir Grp,BGL,.415,.385,.40,,
Breville Grp,BRG,5.16,5.00,4.98,,
Brookfield Aust Opp unt,BAO,.062,.05,.05,,
Campbell Brothers def,CPBDA,9.60,9.52,-,,
Carindale Prop unt,CDP,5.25,5.10,5.05,,
Compumedics,CMP,.10,.075,.075,,
Diversified United Inv,DUI,2.65,2.57,2.54,,
DuluxGroup,DLX,3.46,3.28,3.14,,
ETFS Corn,ETPCRN,2.58,2.55,2.55,,
ETFS Energy,ETPNRG,9.05,8.88,8.88,,
ETFS Brent Crude Oil,ETPOIL,61.57,59.00,60.51,,
ETFS Wheat,ETPWHT,2.11,1.635,1.635,,
FAR,FAR,.057,.052,.054,,
Flight Centre,FLT,22.73,22.08,21.98,,
Greencross,GXL,2.45,2.40,2.40,,
Hastings High Yld unt,HHY,1.295,1.285,1.285,,
Macro Corp,MAC,.185,.12,.089,,
Magellan Fin Grp,MFG,2.70,2.49,2.55,,
Newfield Res,NWF,.275,.27,.27,,
Regis Res,RRL,4.72,4.68,4.68,,
  opt oct12,RRLOB,3.66,3.60,3.60,,
SPDR MSCI Aus Sel HDY etf unt,SYI,24.43,23.74,23.74,,
Vision Eye Institute,VEI,.59,.415,.395,,
WAM Active opt dec13,WAAO,.036,.032,.032,,
Wellcom Grp,WLL,2.80,2.70,2.70,,
Westpac Banking,WBC,24.24,23.60,23.39,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adept Solutions,AAO,.08,.085,.083,,
Astron Corp cdi,ATR,1.18,1.19,1.22,,
Aust Minerals &  Min,AKA,.085,.09,.09,,
Bannerman Res,BMN,.088,.095,.097,,
Betashares Aust Bear etf unt,BEAR,23.14,23.35,23.35,,
Bullabulling Gold,BAB,.135,.14,.145,,
Bulletin Res,BNR,.058,.064,.067,,
Calibre Grp,CGH,1.32,1.35,-,,
Consegna Grp,CGP,.013,.016,.018,,
CPT Global,CGO,.36,.44,.42,,
Diatreme Res,DRX,.03,.031,.031,,
Endeavour Mining cdi,EVR,1.85,2.20,1.99,,
Energio opt mar13,EIOO,.001,.01,.01,,
ETFS Agriculture,ETPAGR,8.84,9.04,8.90,,
ETFS All Commodities,ETPCMD,14.35,14.37,14.37,,
ETFS Copper,ETPCOP,34.77,35.77,35.77,,
ETFS Industrial Metals,ETPIND,13.95,14.54,14.54,,
FarmWorks Aust,FWA,.018,.021,.025,,
GBM Rsources opt jun13,GBZOA,.004,.006,.006,,
GRG Int'l,GRG,.055,.061,.061,,
Havilah Res opt oct13,HAVO,.16,.18,.18,,
iCash Payment Sys,ICP,.073,.08,.085,,
Iron Road,IRD,.28,.305,.31,,
Legacy Iron Ore opt dec12,LCYOA,.006,.008,.008,,
Lithex Res,LTX,.04,.05,.048,,
Metals Finance,MFC,.02,.03,.03,,
MHM Metals,MHM,.265,.31,.31,,
  opt aug12,MHMO,.06,.13,.13,,
Mungana Gold,MUX,.175,.23,.25,,
Nickelore,NIO,.006,.007,.007,,
Osprey Med cdi,OSP,.32,.38,.38,,
Paynes Find Gold,PNE,.015,.016,.016,,
Pelican Resources,PEL,.01,.013,.013,,
Qanda Tech,QNA,.002,.003,.003,,
Range Res,RRS,.072,.077,.074,,
Saracen Min,SAR,.38,.39,.48,,
SomnoMed,SOM,.77,.80,.795,,
Tawana Res,TAW,.017,.019,.021,,
Truscott Min Corp,TRM,.077,.08,.081,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
