ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5241.7 at 2013-09-16T16:42:36. Report at Monday, September 16, 2013. Processed Tuesday at 2013-09-17T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
A'asian Resources,ARH,.10,.073,.039,,
Alexium Int'l,AJX,.16,.15,.14,,
Ansell,ANN,22.24,21.96,19.97,,
ANZ Banking Grp cap note,ANZPD,101.25,100.90,100.35,,
Armidale Invest,AIK,.066,.065,.057,,
Atcor Medical,ACG,.185,.17,.15,,
Atrum Coal,ATU,1.75,1.60,1.12,,
Aust Gov Index Fund,AQF,1.93,1.92,1.87,,
BetaShares FTSE RAFI etf unt,QOZ,11.96,11.94,11.63,,
Capilano Honey,CZZ,3.20,2.90,2.53,,
Challenger Energy,CEL,.135,.12,.105,,
Crown,CWN,15.84,15.79,15.09,,
Devine,DVN,1.265,1.20,.94,,
Donaco Intl,DNA,.575,.55,.50,,
  opt jan15,DNAO,.265,.25,.21,,
DuluxGroup,DLX,5.16,4.96,4.73,,
eBet,EBT,2.65,2.50,2.58,,
ECO Quest,ECQ,.032,.029,.024,,
Energy Action,EAX,3.72,3.70,3.41,,
Fisher & Paykel Health,FPH,3.31,3.29,3.28,,
Fletcher Bldg,FBU,8.48,8.37,7.73,,
Freedom Foods Grp,FNP,2.52,2.40,2.12,,
G8 Education,GEM,3.22,3.17,2.88,,
Galilee Energy,GLL,.165,.16,.155,,
Galileo Japan Tr unt,GJT,1.575,1.52,.72,,
"GI Dynamics, Inc cdi",GID,.98,.95,.755,,
Henderson Grp cdi,HGG,3.23,3.21,3.10,,
IDT Aust,IDT,.38,.37,.351,,
iShares MSCI Aus 200,IOZ,23.04,22.91,22.45,,
iShares S&P/ASX 20,ILC,24.56,24.51,23.81,,
iShares Asia 50 cdi,IAA,51.05,50.99,50.40,,
iShares Europe cdi,IEU,47.84,47.26,47.83,,
iSonea opt jun14,ISNOB,.60,.55,.52,,
JB Hi-Fi,JBH,20.48,20.38,19.345,,
Macquarie Grp,MQG,50.00,49.98,45.42,,
Mint Wireless,MNW,.19,.18,.098,,
Nickelore,NIO,.024,.014,.004,,
Oil Search,OSH,8.77,8.57,8.45,,
Praemium,PPS,.135,.115,.095,,
Preferred Capital perls iii,PCAPA,192.50,191.30,190.01,,
Qube Holdings,QUB,2.03,1.995,1.845,,
Reece Aust,REH,26.15,25.90,25.50,,
ResMed Inc cdi,RMD,5.75,5.68,5.55,,
Royal Wolf Hldgs,RWH,3.80,3.78,3.35,,
RUN Corp,RNC,.29,.27,.245,,
Scantech,SCD,1.155,1.135,.98,,
Select Harvests,SHV,4.50,4.45,4.47,,
SFG Australia,SFW,.765,.76,.725,,
SPDR 200 Fund etf unt,STW,49.89,49.74,48.59,,
SPDR MSCI Aus Sel HDY etf unt,SYI,30.46,30.38,29.84,,
Sydney Airport forus,SYD,3.99,3.87,3.90,,
Virtus Health,VRT,8.00,7.80,7.50,,
Vngd Aust High Yield etf unt,VHY,65.57,65.09,63.89,,
Vngd MSCI Aust Large Co etf unt,VLC,60.13,59.75,58.45,,
Vngd Aust Shares etf unt,VAS,68.09,68.00,66.20,,
Vocus Comms,VOC,2.55,2.52,2.29,,
Westpac Banking frn aug23,WBCHB,100.25,100.21,100.15,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Ambassador Oil & Gas opt oct13,AQOO,.001,.002,.004,,
AGIB Sep30,GSIQ30,115.69,-,-,,
BetaSharesBearFund,BEAR,18.62,18.70,19.12,,
Crest Min,CTT,.03,.04,.055,,
Crucible Gold,CUG,.025,.03,.035,,
Deep Yellow,DYL,.025,.026,.026,,
Discovery Metals,DML,.11,.12,.135,,
Gas2Grid,GGX,.022,.025,.023,,
Legacy Iron Ore,LCY,.03,.038,.046,,
Magnum Gas & Power,MPE,.011,.012,.013,,
Monax Min,MOX,.03,.037,.034,,
Northern Manganese opt apr14,NTMO,.005,.008,.008,,
Pan Asia Corp,PZC,.021,.024,.034,,
Peak Oil & Gas,PKO,.007,.008,.008,,
Refresh Grp,RGP,.02,.026,.026,,
Tangiers Pet opt oct13,TPTOA,.045,.052,.06,,
Triton Minerals opt dec13,TONO,.001,.002,.002,,
Wild Acre Metals opt jan14,WACO,.01,.02,.02,,
,
[1]high/low in the previous calendar week [2]high/low in the previous calendar month,
