ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4998.6 at 2011-04-05T16:36:47. Report at Tuesday, April 5, 2011. Processed Wednesday at 2011-04-06T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Adelaide Energy,ADE,.175,.17,.17,,
Aditya Birla,ABY,1.645,1.60,1.475,,
AII 300 Metals & Mining etf unt,MAM,5.34,5.12,5.21,,
Alcyone Res,AYN,.105,.082,.086,,
Alkane Res,ALK,2.21,2.00,1.84,,
Amex Res,AXZ,.535,.49,.51,,
Antisense Therapeutic,ANP,.018,.016,.016,,
  opt jul12,ANPO,.01,.009,.009,,
Atlantic,ATI,2.29,1.965,2.00,,
  opt dec11,ATIO,2.00,1.75,1.75,,
Audio Pixels Ltd,AKP,5.14,5.00,4.50,,
Beach Energy,BPT,1.075,.995,.98,,
BetaShares ASX Res etf unt,QRE,8.40,8.23,8.24,,
Boart Longyear,BLY,5.01,4.76,4.82,,
Calzada,CZD,.099,.057,.045,,
Charter Hall Off REIT unt,CQO,3.52,3.35,3.35,,
Cochlear,COH,84.24,83.13,82.00,,
Crane Grp,CRG,10.48,10.34,10.28,,
Decmil Grp,DCG,3.85,3.55,3.47,,
Emeco Hldgs,EHL,1.27,1.225,1.225,,
Emerald Oil & Gas,EMR,.054,.045,.045,,
  opt aug12,EMRO,.023,.017,.02,,
Equinox Minerals cdi,EQN,7.51,5.73,5.90,,
ETFS Physical Silver,ETPMAG,38.00,37.25,37.49,,
Everest Financial Grp,EFG,.15,.12,.13,,
Fairfax Media pref,FXJPB,102.60,102.50,102.50,,
Fletcher Bldg,FBU,6.99,6.88,6.83,,
Global Res Masters Fd,GRF,1.91,1.89,1.89,,
GPT Grp stp,GPT,3.20,3.15,3.12,,
Guildford Coal,GUF,1.02,.99,.765,,
Hawthorn Res,HAW,.024,.018,.012,,
  opt feb13,HAWOB,.009,.006,.004,,
Innamincka Pet,INP,.245,.235,.225,,
Kairiki Energy opt aug11,KIKO,.023,.017,.022,,
Lynas Corp,LYC,2.63,2.30,2.33,,
Norfolk Grp,NFK,1.42,1.375,1.32,,
Northern Uranium,NTU,.815,.62,.75,,
  opt sep12,NTUOA,.56,.35,.48,,
  opt mar12,NTUOB,.65,.43,.51,,
NRW Hldgs,NWH,3.09,2.97,2.93,,
Oil Search,OSH,7.30,7.27,7.27,,
Paragon Care opt may12,PGCOA,.024,.02,.022,,
QR National,QRN,3.57,3.43,3.42,,
QRxPharma,QRX,1.70,1.595,1.67,,
Qube Logistics unt,QUB,1.76,1.66,1.68,,
Ramelius Res,RMS,1.50,1.46,1.46,,
RCR Tomlinson,RCR,1.78,1.73,1.75,,
REA Grp,REA,13.90,13.48,13.26,,
Reckon,RKN,2.74,2.64,2.59,,
Scantech,SCD,.44,.41,.40,,
Skilled Grp,SKE,2.10,2.01,2.05,,
Super Retail Grp,SUL,7.30,7.07,7.07,,
United Overseas Aust,UOS,.48,.45,.45,,
Uran opt jul12,URAOA,.014,.012,.012,,
West African Res,WAF,.62,.56,.57,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aurora Funds,AFV,.90,1.00,1.00,,
Bisalloy Steel,BIS,.13,.135,.135,,
Capital Min opt jul11,CMYOA,.004,.005,.005,,
Global Gold Hldgs,GGH,.046,.047,.047,,
Invictus Gold opt nov15,IVGOA,.03,.033,.033,,
K & S Corp,KSC,1.94,1.945,1.945,,
Midas Res opt nov12,MDSOC,.013,.019,.014,,
My ATM Hldgs,MYA,.086,.09,.10,,
Navarre Minerals,NML,.17,.18,.19,,
NKWE Platinum opt aug11,NKPO,.058,.059,.06,,
Phoslock Water,PHK,.051,.052,.052,,
Real Estate Cap unt,RCU,.049,.053,.053,,
Sentosa Min,SEO,.22,.24,.225,,
Sigma Pharmaceutical,SIP,.305,.43,.375,,
Signature Metals rts 08apr,SBLRA,.003,.004,.004,,
Souls Private Equity opt feb15,SOEOA,.011,.012,.012,,
Timpetra Res,TPR,.175,.18,.19,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
