ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5259.2 at 2013-10-15T16:17:06. Report at Tuesday, October 15, 2013. Processed Wednesday at 2013-10-16T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Adacel Tech,ADA,.54,.50,.46,,
Adslot,ADJ,.10,.079,.073,,
Anittel Grp,AYG,.009,.006,.005,,
Armidale Invest,AIK,.071,.07,.066,,
Arrium,ARI,1.385,1.30,1.365,,
Bank of Qld,BOQ,11.53,11.37,11.01,,
BC Iron,BCI,4.79,4.74,4.63,,
BT Invest Mgt,BTT,4.875,4.63,4.45,,
Capilano Honey,CZZ,3.70,3.65,3.30,,
Crown,CWN,16.50,16.22,16.08,,
Devine,DVN,1.30,1.215,1.265,,
Digital Perf Grp,DIG,.023,.006,.006,,
Electro Optic Sys,EOS,.45,.43,.42,,
Enero Grp,EGG,.78,.70,.66,,
Facilitate Digital,FAC,.085,.072,.073,,
Greencross,GXL,7.15,6.83,6.205,,
Henderson Grp cdi,HGG,3.43,3.32,3.34,,
Hot Chili opt nov14,HCHO,.30,.051,.051,,
HUB24,HUB,1.495,1.49,1.49,,
Hutchison,HTA,.115,.088,.073,,
iProperty Grp,IPP,1.93,1.665,1.64,,
KIN Mining,KIN,.33,.31,-,,
Lindsay Aust,LAU,.35,.31,.28,,
Macq Atlas Roads stp,MQA,2.56,2.50,2.50,,
Mayne Pharma,MYX,.72,.70,.69,,
Mineral Commodities,MRC,.14,.12,.090,,
Mint Wireless,MNW,.355,.27,.19,,
MOKO Social Media,MKB,.17,.125,.15,,
  opt jun15,MKBOA,.12,.09,.099,,
Mortgage Choice,MOC,3.03,2.98,2.80,,
Nearmap,NEA,.515,.48,.385,,
Neuren Pharma,NEU,.14,.135,.115,,
Origin Energy,ORG,14.63,14.45,14.52,,
Orocobre,ORE,2.35,2.29,2.32,,
PPK Grp,PPK,.51,.48,.505,,
Qube Holdings,QUB,2.17,2.11,2.09,,
Schaffer Corp,SFC,5.45,5.44,5.25,,
Slater & Gordon,SGH,3.93,3.88,3.82,,
SmartTrans Hldgs,SMA,.033,.032,.019,,
SPDRWrldexAuHdgd etf unt,WXHG,16.08,15.73,15.99,,
Stockland stp,SGP,4.02,3.96,3.94,,
Technology One,TNE,2.29,2.16,2.12,,
The Trust Company,TRU,7.88,7.75,7.52,,
Titan Energy Service,TTN,3.28,3.25,3.05,,
Virtus Health,VRT,8.86,8.60,8.54,,
Watpac,WTP,.915,.83,.785,,
Westpac Banking frn aug23,WBCHB,102.15,101.18,101.10,,
  perpetual,WBCPD,102.70,102.45,102.00,,
Whitefield,WHF,4.05,4.00,3.96,,
Xero,XRO,18.30,16.55,17.10,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Antipa Min,AZY,.03,.035,.035,,
Aust-American Min,AIW,.009,.011,.01,,
Enegex NL,ENX,.025,.05,-,,
Investigator Res,wIVR,.075,.115,.115,,
Marathon Res,MTN,.018,.019,.02,,
Mungana Gold,MUX,.03,.051,.057,,
Paladin Energy,PDN,.39,.392,.47,,
Panterra Gold,PGI,.056,.057,.076,,
Real Estate Cap unt,RCU,.315,.34,.34,,
Solimar Energy,SGY,.005,.008,.012,,
Vngd Aust FI Ind etf unt,VAF,47.70,47.81,47.97,,
Webjet,WEB,3.34,3.49,3.75,,
Whitehaven Coal,WHC,1.67,1.755,1.97,,
,
[1]high/low in the previous calendar week [2]high/low in the previous calendar month,
