ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5096.4 at 2015-09-21T16:45:05. Report at Monday, September 21, 2015. Processed Tuesday at 2015-09-22T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Altura Mining opt jun16,AJMO,.019,.007,.006,,
Blue Sky Alt Invest,BLA,5.71,5.65,4.97,,
Capital Min def,CMYDA,.018,.016,-,,
ChongHerr Invest,CDH,.022,.003,.003,,
CV Check,CV1,.50,.43,-,,
Dacian Gold,DCN,.65,.64,.555,,
Exalt Res,ERD,.035,.031,.033,,
Future Gen Global Inv,FGG,1.075,1.07,-,,
Glennon Small Comp,GC1,1.02,1.005,1.01,,
Hitech Grp Aust,HIT,.17,.135,.15,,
Integrated Research,IRI,2.80,2.76,2.40,,
IPH,IPH,6.86,6.29,5.70,,
Isignthis,ISX,.265,.24,.16,,
Medical Develop,MVP,3.05,3.03,2.74,,
National Veterinary,NVL,1.58,1.50,1.43,,
Neometals,NMT,.205,.185,.16,,
NetComm Wireless,NTC,1.43,1.32,1.08,,
Orinoco Gold,OGX,.15,.14,.12,,
  opt nov16,OGXOB,.061,.05,.035,,
Pilbara Minerals,PLS,.27,.225,.13,,
Resapp Health,RAP,.035,.032,.025,,
Silver Chef,SIV,9.50,8.88,8.69,,
Tanami Gold,TAM,.053,.05,.045,,
XTB AZJ20,YTMAZJ,112.10,111.74,111.74,,
TPG Telecom,TPM,10.52,10.25,9.52,,
Universal Coal cdi,UNV,.18,.165,.16,,
UXC,UXC,1.27,1.245,1.115,,
Walkabout Res,WKT,.006,.004,.004,,
Zamanco Min,ZAM,.052,.05,.045,,
Zipmoney,ZML,.30,.03,.03,,
ZipTel,ZIP,1.35,1.175,1.23,,
  opt dec16,ZIPO,.95,.835,.89,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adcorp Aust,AAU,.033,.04,.04,,
ANZ ETFS ASX 100,ZOZI,9.38,9.47,9.45,,
Arrium,ARI,.084,.085,.091,,
Aust Rural Capital,ARC,.48,.555,.49,,
Austin Engineer,ANG,.40,.405,.41,,
BetaShares DivHarv etf unt,HVST,21.49,21.61,21.60,,
BetaShares Agriculture etf unt,QAG,7.50,7.54,7.54,,
Caeneus Minerals,CAD,.003,.004,.006,,
Crown Resorts,CWN,10.38,10.395,11.21,,
Dick Smith Hldgs,DSH,1.30,1.31,1.485,,
Drillsearch Energy,DLS,.48,.485,.60,,
Ecargo Hldgs cdi,ECG,.15,.19,.20,,
Enhanced Oil & Gas,EOR,.007,.008,.008,,
ETFS Copper,ETPCOP,33.25,35.01,34.70,,
Eumeralla Res,EUM,.027,.03,.03,,
Future Gen Global Inv opt sep17,FGGO,.04,.043,-,,
Global Value Fnd opt mar16,GVFO,.02,.029,.025,,
Guildford Coal,GUF,.024,.025,.026,,
Homeloans,HOM,.50,.52,.51,,
IMX Res,IXR,.007,.011,.011,,
India Res,IRL,.002,.003,.003,,
Intueri Edu Grp,IQE,.965,.97,1.16,,
Jameson Res,JAL,.035,.037,.036,,
Lend Lease Grp stp,LLC,12.81,12.97,13.40,,
Liquefied Natural,LNG,1.55,1.60,2.22,,
Martin Aircraft,MJP,.39,.425,.51,,
Metcash,MTS,.96,1.015,1.02,,
MHM Metals,MHM,.01,.013,.014,,
Market Vect Emerg Res etf unt,MVE,5.39,5.52,5.50,,
MRL Corp opt oct16,MRFOA,.002,.01,.006,,
Navitas,NVT,3.78,3.90,3.82,,
Oceania Capital,OCP,1.10,1.165,1.16,,
Omni Market opt dec18,OMTO,.011,.013,.015,,
Origin Energy,ORG,6.63,7.00,7.16,,
Ozgrowth,OZG,.13,.135,.135,,
Phosphagenics,POH,.014,.015,.017,,
Primary Health Care,PRY,3.91,4.01,4.00,,
RedHill Education,RDH,1.24,1.25,1.30,,
Resonance Health,RHT,.026,.03,.03,,
Retail Food Grp,RFG,4.10,4.12,4.62,,
Santana Minerals,SMI,.01,.014,.014,,
Sunbird Energy,SNY,.045,.07,.06,,
Tap Oil,TAP,.177,.18,.24,,
Thorn Grp,TGA,1.99,2.06,2.19,,
Transpacific Indust,TPI,.57,.59,.625,,
Valence Industries,VXL,.175,.195,.19,,
  opt jul16,VXLO,.031,.055,.055,,
Wealth Defender,WDE,.895,.92,.92,,
Wesfarmers,WES,38.06,38.65,38.60,,
Woolworths,WOW,24.11,24.36,25.12,,
Zimplats Hldgs,ZIM,5.89,5.90,6.15,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
