ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4235.7 at 2011-08-24T16:41:23. Report at Wednesday, August 24, 2011. Processed Thursday at 2011-08-25T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Ainsworth Game Tech,AGI,.47,.415,.455,,
Amcom Telco def,AMMDA,.875,-,-,,
Cash Convert def,CCVDA,.695,.68,-,,
Domino's Pizza,DMP,6.80,6.72,6.49,,
Enerji opt jun15,ERJOA,.01,.006,-,,
Generator Income gennote2,GINHA,97.60,97.211,97.10,,
Mirvac Industrial unt,MIX,.061,.05,.06,,
NIB Hldgs,NHF,1.44,1.255,1.375,,
Tangiers Pet,TPT,.43,.33,.26,,
  opt oct13,TPTOA,.26,.125,.11,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aberdeen Leaders,ALR,1.025,1.08,1.10,,
ALE Prop Grp frn3mth14,LEPHC,99.10,100.00,101.00,,
Ambition Grp,AMB,.195,.20,.24,,
Antaria,ANO,.015,.036,.025,,
AusNiCo,ANW,.052,.062,.06,,
BetaShares Gold def,QAUDA,18.44,-,-,,
Blackham Res,BLK,.15,.20,.20,,
Brookfield unt,BPA,2.70,3.00,3.05,,
Coal FE Resources,CES,.027,.035,.029,,
Conto Res Ltd,CNO,.13,.135,.16,,
Desane Grp Hldgs,DGH,.40,.425,.51,,
eBet,EBT,.033,.055,.046,,
Exchange Traded Sec ets boa,ETSBAC,5.98,6.75,8.81,,
Global Nickel Invest ctg,GNICA,.002,.007,.007,,
HealthLinx,HTX,.019,.02,.025,,
ImpediMed,IPD,.51,.55,.55,,
IMX Res,IXR,.36,.38,.44,,
Intermin Res,IRC,.10,.115,.13,,
Jatenergy opt mar14,JATO,.029,.046,.03,,
Lonrho Mining,LOM,.016,.02,.03,,
  opt jun12,LOMO,.003,.005,.01,,
Matilda Zircon,MZI,.013,.018,.02,,
Qube Logistics def,QUBDA,1.36,-,-,,
Seek,SEK,5.26,5.70,6.27,,
Symex Hldgs,SYM,.355,.39,.40,,
Tabcorp Hldgs,TAH,2.74,2.87,3.03,,
Talisman Min,TLM,.43,.45,.595,,
Tyrian Diagnostics,TDX,.002,.004,.004,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
