ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5043.8 at 2013-03-14T16:42:36. Report at Thursday, March 14, 2013. Processed Friday at 2013-03-15T13:15:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Centuria Capital,CNI,.76,.695,.66,,
CI Res,CII,.83,.65,.61,,
Clime Capital rts 20mar,CAMR,.12,.076,-,,
CogState,CGS,.45,.40,.38,,
Crown,CWN,12.59,12.49,12.12,,
CSL,CSL,60.90,60.78,60.00,,
DuluxGroup,DLX,4.43,4.21,4.28,,
Ecosave Hldgs,ECV,1.45,1.42,1.43,,
EFTEL,EFT,.395,.32,.34,,
Estrella Res,ESR,.20,.135,.145,,
Fisher & Paykel Health,FPH,2.18,2.09,2.10,,
Greencross,GXL,4.63,4.235,4.10,,
Lion Selection Grp opt dec14,LSXO,.056,-,-,,
Magellan Flagship,MFF,1.08,1.02,1.03,,
Mirvac Grp stp,MGR,1.69,1.66,1.67,,
Myer Hldgs,MYR,3.12,3.00,2.82,,
Orecorp,ORR,.23,.19,.19,,
Peters MacGregor,PET,1.09,.955,.94,,
Seek,SEK,10.76,10.71,10.18,,
Select Harvests,SHV,2.58,2.40,2.11,,
Seven Grp Hldgs,SVW,11.69,11.50,11.38,,
Steamships Trading,SST,32.00,30.50,30.00,,
Transpacific Indust,TPI,1.01,.985,.95,,
Village Roadshow,VRL,4.91,4.71,4.70,,
WAM Research,WAX,1.075,1.07,1.05,,
Xero,XRO,8.20,7.44,6.27,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Invest & Res,AYI,.003,.004,.004,,
Alkane Res,ALK,.55,.57,.565,,
Allegiance Coal,AHQ,.05,.055,.055,,
Anglogold Ashanti cdi,AGG,4.30,4.52,4.85,,
Astivita Renewables,AIR,.14,.17,.19,,
Audio Pixels,AKP,4.35,4.49,4.60,,
Ausgold,AUC,.06,.08,.07,,
Avenue Res,AVY,.07,.10,.10,,
Bandanna Energy,BND,.21,.225,.24,,
BetaShares GBP etf unt,POU,14.36,14.60,14.68,,
Broken Hill Prospecting opt feb14,BPLOA,.009,.012,.012,,
Bullabulling Gold,BAB,.055,.058,.058,,
Burey Gold,BYR,.029,.034,.034,,
Centius Gold,CNS,.01,.019,.019,,
CMA Corp,CMV,.034,.041,.047,,
Cockatoo Coal,COK,.10,.11,.11,,
Condor Blanco Min opt apr14,CDBO,.008,.011,.011,,
Credo Res,CRQ,.02,.04,.041,,
Crusader Res,CAS,.28,.31,.31,,
Digga Aust Mining Fd etf unt,DGA,2.08,2.14,2.18,,
Dourado Res,DUO,.018,.023,.029,,
Empire Res,ERL,.028,.031,.035,,
Focus Minerals,FML,.02,.023,.023,,
Gas2Grid,GGX,.031,.037,.036,,
GBM Resources,GBZ,.021,.024,.027,,
Gindalbie Metals,GBG,.21,.235,.245,,
GUD Hldgs,GUD,7.015,7.16,7.11,,
Haranga Res,HAR,.12,.14,.145,,
HGL,HNG,.42,.435,.445,,
InterMet Res,ITT,.02,.028,.029,,
Invigor Grp,IVO,.042,.045,.045,,
Lachlan Star,LSA,.52,.60,.79,,
Lindian Res opt dec14,LINOC,.02,.03,.026,,
Lion Selection Grp,LSX,.64,-,-,,
Mission NewEnergy,MBT,.023,.04,.04,,
Mongolian Res,MUB,.04,.06,.05,,
Mount Gibson Iron,MGX,.562,.67,.73,,
Murchison Hldgs,MCH,.07,.16,.16,,
NewSat,NWT,.33,.385,.43,,
Northwest Res,NWR,.078,.087,.09,,
OZ Minerals,OZL,5.63,5.73,6.25,,
Panorama Synergy,PSY,.018,.028,.023,,
Potash West rts 15mar,PWNR,.001,.009,.007,,
Qld Bauxite,QBL,.009,.01,.011,,
Quickstep Hldgs,QHL,.13,.145,.14,,
SAI Global,SAI,3.36,3.50,3.44,,
Spitfire Res,SPI,.034,.035,.035,,
Straits Resources,SRQ,.043,.047,.047,,
Sundance Res,SDL,.255,.27,.26,,
Tangiers Pet,TPT,.255,.265,.28,,
Teranga Gold cdi,TGZ,1.17,1.18,1.225,,
Tiaro Coal,TCM,.10,.12,.15,,
UGL,UGL,9.41,9.64,10.02,,
Viking Ashanti,VKA,.06,.063,.063,,
Vngd Aust FI Ind etf unt,VAF,48.85,49.19,48.90,,
Vngd Aust Govt Bond etf unt,VGB,48.96,49.30,49.10,,
Whitehaven Coal,WHC,2.29,2.53,2.755,,
WHL Energy opt nov14,WHNOA,.007,.009,.009,,
Winmar Res,WFE,.034,.036,.043,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
