ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4317.4 at 2012-08-14T16:46:37. Report at Tuesday, August 14, 2012. Processed Wednesday at 2012-08-15T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Ainsworth Game Tech,AGI,2.49,2.23,2.30,,
Amalgamated Hldgs,AHD,6.98,6.95,6.93,,
Ardent Leisure Grp stp,AAD,1.395,1.38,1.33,,
Aust Leaders Fund,ALF,1.26,1.245,1.25,,
Aust Oil Co,AOC,.265,.245,.052,,
BigAir Grp,BGL,.45,.44,.40,,
Campbell Brothers def,CPBDA,9.78,9.60,-,,
carsales.com,CRZ,7.09,6.61,6.49,,
Centro Retail Aust stp,CRF,2.10,2.095,2.07,,
CFS Retail Prop stp,CFX,2.00,1.995,1.985,,
Corum Grp,COO,.135,.125,.115,,
Cromwell Property stp,CMW,.75,.74,.715,,
GPT Grp stp,GPT,3.56,3.47,3.43,,
GrainCorp,GNC,9.61,9.36,9.45,,
Homeloans,HOM,.75,.64,.61,,
Little World Beverages,LWB,5.29,5.26,5.25,,
MaxiTRANS Ind,MXI,.71,.67,.66,,
Medical Develop,MVP,1.15,1.07,.935,,
Mutiny Gold,MYG,.11,.093,.09,,
RBS Apple,RBSAPL,598.90,558.59,583.99,,
Regis Res opt jan14,RRLO,4.24,3.97,4.13,,
ResMed Inc cdi,RMD,3.50,3.44,3.15,,
Rocklands Rich,RCI,.505,.495,.475,,
Sabre Res,SBR,.36,.105,.12,,
Sirtex Medical,SRX,7.75,7.49,6.55,,
Sovereign Metals,SVM,.47,.25,.185,,
Sun Resources,SUR,.073,.07,.062,,
Super Retail Grp,SUL,7.99,7.88,7.75,,
Webjet,WEB,4.00,3.88,3.59,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aditya Birla,ABY,.40,.405,.41,,
Aspen Grp stp,APZ,.31,.335,.355,,
Blackwood Corp,BWD,.115,.15,.18,,
Bullabulling Gold,BAB,.125,.135,.145,,
Cellnet Grp,CLT,.11,.14,.15,,
Coalbank,CBQ,.035,.039,.045,,
Condor Blanco Min,CDB,.043,.049,.056,,
Crusader Res,CAS,.50,.56,.56,,
Deep Yellow,DYL,.038,.04,.039,,
Endeavour Mining cdi,EVR,1.84,1.85,1.99,,
ETFS Corn,ETPCRN,2.52,2.55,2.55,,
Euroz opt mar14,EZLO,.24,.40,.39,,
Forge Res,FRG,.23,.29,.25,,
Hannans Reward,HNR,.029,.03,.03,,
Korab Res,KOR,.072,.084,.08,,
Lemur Resources,LMR,.081,.09,.09,,
NKWE Platinum,NKP,.072,.079,.089,,
Novogen,NRT,.073,.08,.075,,
OGL Resources cdi,OGL,.05,.055,.055,,
Perilya,PEM,.22,.235,.225,,
Riedel Res opt nov12,RIEO,.002,.006,.005,,
Speewah Metals,SPM,.065,.069,.08,,
Straits Resources,SRQ,.075,.08,.115,,
Summit Res,SMM,1.30,1.50,1.40,,
Sunbird Energy,SNY,.12,.15,.15,,
TPL Corp,TPL,.005,.006,.007,,
Triangle Energy,TEG,.006,.007,.007,,
UGL,UGL,10.85,12.70,12.18,,
Water Res Grp,WRG,.017,.02,.025,,
Zeta Pet opt jun13,ZTAO,.005,.008,.008,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
