Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4651.4 at 16:47 11/12/2009  Report at 19:05 Friday 11/12/2009. Processed 18:55 Sunday 13/12/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Amcor Ltd,AMC,6.19,6.05,6.05,,,,,,,,
Asciano Grp stpld,AIO,1.785,1.75,1.67,,,,,,,,
Athena Res,AHN,0.08,0.05,0.051,,,,,,,,
Ausmelt Ltd,AET,0.95,0.78,0.77,,,,,,,,
Carsales Com Ltd,CRZ,4.96,4.9,4.65,,,,,,,,
Cash Convert ord/div   ,CCV,0.68,0.63,0.615,,,,,,,,
CSG Ltd,CSV,2,1.8,1.85,,,,,,,,
Eldorado Gold def,EAU,15.53,-,-,,,,,,,,
Energy One Ltd,EOL,0.2,0.15,0.15,,,,,,,,
Envirogold Ltd opt dec09,EVGOA,0.02,0.014,0.014
GLG Corp Ltd,GLE,0.39,0.35,0.3
Global Construct,GCS,1.05,0.98,0.98
Lincoln Min,LML,0.4,0.335,0.35
  opt jun10,LMLO,0.115,0.075,0.105
Ludowici Ltd,LDW,2.72,2.5,2.36
Macq Radio,MRN,0.85,0.77,0.78
Macq Telecom Gp,MAQ,4.7,4.16,4.1
Mantle Min Corp,MNM,0.088,0.071,0.049
Marest tickets,MAZPA,107.8,107.7,107.6
Mission Newenergy,MBT,0.47,0.33,0.35
Monitor Energy,MHL,0.006,0.004,0.004
PaperlinX Sps Tr pref,PXUPA,51.75,44.05,48
Seek Ltd,SEK,6.96,6.37,6.6
Tasman Goldflds,TGX,0.089,0.05,0.05
Thorn Grp Ltd,TGA,1.185,1.1,1.045
Western Uranium,WTN,0.545,0.42,0.38
  opt jun10,WTNO,0.335,0.2,0.17
Wilson Htm Invest,WIG,1.8,1.65,1.7
New Yearly Lows,,,,
Capitol Health,CAJ,0.035,0.036,0.036
Commonwealth Prop new,CPAN,0.9,0.91,0.915
Firstfolio Ltd rts 11dec,FFFR,0.005,0.01,-
Green Invest Ltd,GNV,0.055,0.06,0.06
Island Sky Aust,ISK,0.12,0.13,0.13
Jackgreen Ltd,JGL,0.036,0.058,0.077
Laconia Res Ltd,LCR,0.12,0.21,0.22
Lindian Res opt dec09,LINO,0.003,0.005,0.01
Transerv Energy,TSV,0.012,0.014,0.014
Tyrian Diagnostics,TDX,0.014,0.016,0.016
Victory West Moly,VWM,0.12,0.135,0.13
