ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5515.5 at 2014-04-24T16:40:36. Report at Thursday, April 24, 2014. Processed Friday at 2014-04-25T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ANZ Banking Grp,ANZ,34.74,33.93,33.20,,
AWE,AWE,1.625,1.515,1.57,,
Beach Energy,BPT,1.805,1.715,1.742,,
BetaShares FTSE RAFI etf unt,QOZ,12.69,12.52,12.50,,
BlueScope Steel,BSL,6.64,6.48,6.46,,
Challenger,CGF,7.05,6.73,6.81,,
Gondwana Res,GDA,.10,.08,.055,,
iShares MSCI Aus 200,IOZ,23.98,23.54,23.73,,
iShares S&P/ASX 20,ILC,25.59,25.14,25.10,,
Kresta Hldgs,KRS,.215,.21,.175,,
Macquarie Bank inc sec,MBLHB,85.50,85.25,83.80,,
Macquarie Grp cap.nte,MQGPA,104.88,104.50,104.50,,
Market Vectors Eq Weight etf unt,MVW,20.40,20.13,20.31,,
Market Vectors Prop etf unt,MVA,15.57,15.34,15.31,,
My Net Fone,MNF,2.23,2.12,2.20,,
National Aust Bank natincsec,NABHA,78.55,78.489,77.55,,
National Storage REIT stp,NSR,1.222,1.18,1.16,,
NetComm Wireless,NTC,.645,.545,.59,,
Origin Energy,ORG,15.00,14.68,14.91,,
OTOC,OTC,.17,.15,.155,,
Russell  Aust Value etf unt,RVL,35.00,34.41,33.93,,
Seymour White,SWL,1.73,1.71,1.625,,
Sheffield Res,SFX,1.05,.89,.705,,
SP AusNet stp,SPN,1.38,1.355,1.34,,
SPDR 200 Fund etf unt,STW,52.20,51.40,51.39,,
SPDR 50 Fund etf unt,SFY,55.66,54.88,54.64,,
Tabcorp Hldgs,TAH,3.695,3.67,3.64,,
Talga Res,TLG,.31,.24,.23,,
Tel Pacific,TPC,.15,.14,.14,,
Tidewater Invest,TDI,.065,.061,.062,,
TNG opt jul15,TNGO,.037,.025,.029,,
UBS Research Aus Div etf unt,DIV,21.27,20.95,20.95,,
Vngd Aust High Yield etf unt,VHY,67.06,66.10,66.73,,
Vngd MSCI Aust Large Co etf unt,VLC,62.77,61.91,61.99,,
Vngd Aust Shares etf unt,VAS,70.29,69.68,69.95,,
Western Areas,WSA,4.32,4.07,3.69,,
Westpac Banking,WBC,35.84,34.95,34.82,,
  perpetual,WBCPD,102.99,102.90,101.69,,
Westside Corp,WCL,.335,.28,.33,,
Woodside Petroleum,WPL,41.35,40.00,39.18,,
Zeta Res,ZER,.57,.52,.55,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ADX Energy,ADX,.01,.011,.013,,
Anittel Grp,AYG,.003,.004,.004,,
AGB Jul17,GSBM17,105.085,-,-,,
BetaSharesBearFund,BEAR,17.70,17.95,17.84,,
Elk Petroleum,ELK,.09,.12,.14,,
ERM Power,EPW,1.95,2.35,2.29,,
Geodynamics,GDY,.057,.065,.068,,
Gunson Res,GUN,.015,.018,.016,,
Jumbo Interactive,JIN,1.27,1.275,1.52,,
Legacy Iron Ore,LCY,.017,.023,.021,,
MEO Aust,MEO,.026,.029,.038,,
Merlin Diamonds,MED,.074,.075,.10,,
Neon Energy,NEN,.014,.019,.022,,
NEXTDC,NXT,1.855,1.865,1.92,,
Pacific Niugini,PNR,.05,.075,.074,,
Pluton Res,PLV,.048,.10,.092,,
PM Capital Global opt jun15,PGFO,.035,.04,.052,,
Potash West,PWN,.045,.047,.05,,
Pura Vida Energy,PVD,.35,.355,.375,,
Wildhorse Energy,WHE,.015,.019,.02,,
Zeta Res opt jun16,ZERO,.004,.01,.01,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
