Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4578.3 at 16:37 8/9/2010  Report at 19:05 Wednesday 8/9/2010. Processed 19:11 Wednesday 8/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Adelaide Managed unt,AYT,1.55,1.54,1.465,,,,,,,,
Aevum Ltd,AVE,1.79,1.705,1.77,,,,,,,,
Amcbf One,AKS,106,105,104,,,,,,,,
Argonaut Res,ARE,0.115,0.084,0.073,,,,,,,,
Auzex Res opt feb12,AZXOA,0.1,0.035,-,,,,,,,,
Burey Gold Ltd,BYR,0.097,0.079,0.084,,,,,,,,
Centennial Coal,CEY,6.14,6.05,6.07,,,,,,,,
Coca-Cola Amatil,CCL,12.22,11.99,12,,,,,,,,
Condor Nickel,CNK,0.26,0.22,0.2,,,,,,,,
Decmil Grp Ltd,DCG,1.955,1.79,1.78,,,,,,,,
Dragon Min Ltd,DRA,0.14,0.115,0.105,,,,,,,,
Fairfax Media Ltd pref,FXJPB,97.5,97,96.5,,,,,,,,
Fleetwood Corp,FWD,10.2,10.19,10.13,,,,,,,,
Foster's Grp,FGL,6.44,6.14,6.26,,,,,,,,
Generator Income gennote2,GINHA,82.5,82,81,,,,,,,,
Heemskirk Cons 8% cn11,HSKG,2.76,2.75,2.7,,,,,,,,
Iluka Res,ILU,6.23,6.01,5.66,,,,,,,,
Integra Min Ltd,IGR,0.5,0.47,0.45,,,,,,,,
Intrepid Mines,IAU,1.045,0.91,0.83,,,,,,,,
Lonrho Min Ltd opt jun12,LOMO,0.014,0.007,0.005,,,,,,,,
Macq Radio,MRN,0.95,0.81,0.81,,,,,,,,
Macq Telecom Gp,MAQ,7.4,6.97,6.32,,,,,,,,
Mastermyne Grp,MYE,1.19,1.14,1.165,,,,,,,,
McMillan Shakespeare,MMS,6.91,6.35,6.45,,,,,,,,
Newcrest Min def x lgl,NCMN,38.92,38.8,36.7,,,,,,,,
Noble Min Res opt jul11,NMGO,0.059,0.045,0.045,,,,,,,,
  opt jul13,NMGOA,0.1,0.089,0.08,,,,,,,,
Oohmedia Grp Ltd,OOH,0.22,0.205,0.205,,,,,,,,
Orotongrp Ltd,ORL,7.38,7.3,7.15,,,,,,,,
Prosperity Res,PSP,0.175,0.15,0.15,,,,,,,,
Ramelius Res,RMS,0.79,0.66,0.69,,,,,,,,
Richmond Min,RHM,0.365,0.32,0.35,,,,,,,,
Sedgman Ltd,SDM,1.86,1.75,1.77,,,,,,,,
Sierra Min,SRM,0.23,0.17,0.16,,,,,,,,
  opt dec10,SRMO,0.055,0.036,0.04,,,,,,,,
Sihayo Gold Ltd,SIH,0.18,0.175,0.175,,,,,,,,
Sundance Res,SDL,0.185,0.16,0.16,,,,,,,,
Trafalgar Corp stp,TGP,1.04,1.035,1.025,,,,,,,,
Viagold Capital,VIA,1.35,1.3,1.2,,,,,,,,
Vietnam Industrial,VII,0.575,0.52,0.52,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
ADX Energy Ltd opt mar11,ADXO,0.014,0.021,0.02,,,,,,,,
Anaeco Ltd,ANQ,0.125,0.14,0.14,,,,,,,,
Avita Medical Ltd,AVH,0.1,0.105,0.11,,,,,,,,
Bailey Min,BAA,0.21,0.22,-,,,,,,,,
Becton Prop Grp 9.5% cn12,BECG,0.2,0.29,0.332,,,,,,,,
Bell Financial Grp,BFG,0.78,0.79,0.815,,,,,,,,
Carpathian Res,CPN,0.021,0.022,0.025,,,,,,,,
Emergent Res,EMG,0.245,0.27,0.27,,,,,,,,
Energy And Min opt jul11,EMAO,0.015,0.018,0.018,,,,,,,,
Environment Grp,EGL,0.036,0.04,0.038,,,,,,,,
Frigrite Ltd,FRR,0.1,0.105,0.105,,,,,,,,
Guinness Peat cdi,GPG,0.485,0.49,0.49,,,,,,,,
iCash Payment Sys,ICP,0.35,0.39,0.4,,,,,,,,
Integrated Research,IRI,0.32,0.34,0.33,,,,,,,,
Macq Grp Ltd,MQG,33.75,36.87,36.1,,,,,,,,
Marenica Energy,MEY,0.065,0.069,0.07,,,,,,,,
Nufarm Finance (Nz) exc.nov11,NFNG,51,53,56.01,,,,,,,,
Papyrus Aust,PPY,0.195,0.2,0.2,,,,,,,,
PharmAust Ltd,PAA,0.018,0.026,0.019,,,,,,,,
Scotgold Res,SGZ,0.041,0.045,0.047,,,,,,,,
Southerncross Gold opt nov10,SXGO,0.005,0.012,0.01,,,,,,,,
Sunset Energy Ltd,SEY,0.07,0.074,0.072,,,,,,,,
USCOM Ltd,UCM,0.2,0.34,0.34,,,,,,,,
Yellow Rock,YRR,0.015,0.017,0.017,,,,,,,,
