ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4666.1 at 2011-07-07T16:38:02. Report at Thursday, July 7, 2011. Processed Friday at 2011-07-08T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Ainsworth Game Tech,AGI,.395,.38,.38,,
C @ Limited,CEO,.17,.12,.12,,
  opt apr12,CEOO,.15,.10,.10,,
Carbon Conscious,CCF,.255,.18,.18,,
Empired,EPD,.32,.30,.30,,
Envestra,ENV,.71,.695,.695,,
Exchange Traded Sec ets apple,ETSAPL,331.86,311.97,327.00,,
  ets chevr,ETSCVX,99.16,-,-,,
  ets goog,ETSGOO,504.62,474.34,496.18,,
Generator Income gennote2,GINHA,96.26,95.85,95.75,,
Greencross,GXL,1.055,1.00,.985,,
Imdex,IMD,2.42,2.19,2.30,,
IPGA,IPP,1.22,.975,.975,,
Kidman Res opt nov13,KDRO,.32,.295,.29,,
Metallica Min,MLM,.43,.335,.389,,
Nemex Res Ltd,NXR,.265,.245,.25,,
  opt mar14,NXRO,.10,.08,.09,,
Oceania Capital,OCP,2.24,2.15,2.20,,
Phylogica opt jun16,PYCOA,.05,.04,.042,,
Pro-Pac Packaging,PPG,.385,.32,.32,,
Quickflix,QFX,.085,.055,.055,,
TVN Corp,TVN,.038,.019,.02,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Audalia Res Ltd,ACP,.20,-,-,,
Bone Medical,BNE,.013,.014,.014,,
Brookfield unt,BPA,3.06,3.29,3.29,,
CIC Aust,CNB,.485,.51,.51,,
Desert Energy,DSN,.056,.059,.057,,
Energy Metals,EME,.35,.36,.36,,
Growthpoint Prop rts 11jul,GOZR,.003,.02,.02,,
Gujarat NRE Coal,GNM,.39,.41,.41,,
Hampton Hill Min,HHM,.11,.21,.21,,
iShares S&P High Div,IHD,14.28,14.31,14.31,,
Keybridge Capital,KBC,.07,.074,.073,,
Lemarne Corp,LMC,3.71,3.80,3.76,,
Mnet Grp,MNZ,.03,.038,.038,,
Perpetual,PPT,23.88,24.39,24.39,,
Runge,RUL,.325,.35,.34,,
Tower,TWR,1.12,1.18,1.18,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
