Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4744.0 at 16:47 10/11/2009  Report at 19:05 Tuesday 10/11/2009. Processed 19:53 Tuesday 10/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
A1 Min Ltd,AAM,0.31,0.245,0.245,,,,,,,,
Acrux Ltd,ACR,2.32,2.1,2.2,,,,,,,,
Adtrans Grp,ADG,3.25,3.22,3.2,,,,,,,,
African Energy Res cdi,AFR,0.24,0.175,0.18,,,,,,,,
Amalgamated Hldgs rts23novd,AHDR,1.75,1.65,-,,,,,,,,
Anvil Min cdi,AVM,3.44,3.26,3.37,,,,,,,,
Aurora Min Ltd,ARM,0.485,0.435,0.48,,,,,,,,
Aurora Prop unt,AUP,5.36,5.35,5.35,,,,,,,,
Aust Infra unt,AIX,1.93,1.845,1.855,,,,,,,,
Aust United Invest,AUI,7.5,7.11,7.45
Avalon Min,AVI,0.26,0.23,0.25
AWH Corp Ltd,AWL,0.007,0.006,0.006
AXA Asia Pacific,AXA,5.96,4.35,4.9
Bell Financial Grp,BFG,1.35,1.24,1.25
Buccaneer Energy,BCC,0.085,0.073,0.081
  opt nov12,BCCO,0.046,0.042,0.04
Carsales Com Ltd,CRZ,4.45,4.25,4.16
Centamin Egypt,CNT,2.5,2.44,2.38
Citadel Resource Grp,CGG,0.465,0.44,0.45
Cobar Cons,CCU,0.305,0.265,0.245
Energy Ventures,EVE,0.095,0.065,0.073
Envirogold Ltd,EVG,0.11,0.089,0.088
Flight Centre,FLT,17.55,17.03,17.47
Global Geoscience,GSC,0.08,0.072,0.071
Greencross Ltd,GXL,0.98,0.95,0.9
Gryphon Min Ltd,GRY,0.59,0.54,0.555
India Res,IRL,0.048,0.034,0.034
iShares S&P Eu 350 cdi 1:1,IEU,46,42.81,44.17
K2 Asset Mgmt,KAM,0.8,0.7,0.68
Kentor Gold Ltd,KGL,0.17,0.135,0.135
Kingsgate Cons,KCN,9.37,8.62,8.72
Lincoln Min opt jun10,LMLO,0.095,0.075,0.092
Macq (Tickets) tickets,MAZPA,107.4,106.849,106.65
Manas Res Ltd opt sep11,MSRO,0.08,0.07,0.07
Matsa Res,MAT,0.29,0.27,0.245
McMillan Shakespeare,MMS,4.39,4.2,4.19
Medusa Min Ltd,MML,4.04,3.7,3.75
Meridian Min opt feb11,MIIO,0.03,0.02,0.024
Navitas Ltd,NVT,4.1,3.95,3.86
Norseman Gold cdi 1:1,NGX,1.1,1.05,0.94
Northern Min,NMI,0.18,0.15,0.15
Paramount Min,PCP,0.11,0.1,0.077
Pro-Pac Packaging,PPG,0.28,0.24,0.22
Resolute Min,RSG,0.895,0.81,0.815
Sabre Res,SBR,0.37,0.33,0.345
Sino Gold Min Ltd,SGX,7.71,7.38,7.43
Tasmania Mines,TMM,1.1,0.955,0.955
Terrain Min,TMX,0.085,0.075,0.063
  opt jul10,TMXO,0.01,0.008,0.006
Tiger Res,TGS,0.225,0.16,0.22
Trafalgar Corp stpld,TGP,0.8,0.62,0.67
Transit Hldgs,TRH,0.39,0.35,0.385
United Uranium opt jun12,UULOA,0.05,-,-
Universal Biosensors cdi,UBI,2,1.76,1.89
Venus Res,VNS,0.6,0.405,0.44
Wattyl Ltd,WYL,1.22,1.09,1.07
West Aust News,WAN,8.48,8.08,8.26
Wotif Com Hldgs,WTF,6.34,6.09,6.13
New Yearly Lows,,,,
Anteo Diagnostics opt sep10,ADOO,0.002,0.004,-
Apex Min NL optnov12d,AXMO,0.023,0.025,-
Geodynamics Ltd opt dec09,GDYO,0.002,0.003,0.005
Havilah Res NL opt apr10,HAVO,0.02,0.03,0.03
Minemakers Ltd opt may10,MAKO,0.028,0.03,0.031
Northern Uranium opt sep12,NTUOA,0.06,0.062,0.071
Reverse Corp Ltd,REF,0.46,0.55,0.55
VDM Grp Ltd rts 13nov,VMGR,0.033,0.046,0.076
