ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5505.0 at 2014-10-31T16:39:36. Report at Friday, October 31, 2014. Processed Saturday at 2014-11-01T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Altona Min,AOH,.245,.235,.225,,
Amalgamated Hldgs,AHD,10.09,9.75,9.88,,
Amcor,AMC,11.92,11.43,11.54,,
AUS Dairy Farms stp,AHF,.30,.04,.04,,
Bendigo & Adelaide Bk pref 2,BENPE,98.92,98.75,-,,
Caltex Aust,CTX,31.25,30.48,29.27,,
Cellnet Grp,CLT,.24,.20,.20,,
Cochlear,COH,73.68,72.88,73.32,,
CSL,CSL,80.27,75.82,75.13,,
Echo Entertainment,EGP,3.94,3.685,3.35,,
Elemental Min opt jan16,ELMO,.042,.038,-,,
Globe Int'l,GLB,.70,.62,.57,,
Growthpoint Prop stp,GOZ,2.86,2.78,2.80,,
Harvey Norman,HVN,3.82,3.59,3.79,,
InvoCare,IVC,12.20,11.71,11.62,,
iShares S&P 500 cdi,IVV,229.31,224.80,228.83,,
iShares Glb Health cdi,IXJ,113.56,110.89,113.14,,
Jatenergy,JAT,.03,.026,.021,,
Leaf Res,LER,.21,.15,.077,,
Lend Lease Grp stp,LLC,15.89,15.47,14.61,,
Macquarie Bank cap note,MBLPA,98.50,97.29,-,,
Macquarie Grp,MQG,61.62,59.98,59.18,,
Nearmap,NEA,.74,.585,.595,,
Nemex Res,NXR,.07,.044,.025,,
Phileo Aust,PHI,5.05,4.35,3.65,,
Qantas Airways,QAN,1.70,1.435,1.605,,
RBS Chevron,RBSCVX,131.22,126.595,126.595,,
RBS GenElectric,RBSGEL,28.77,27.16,28.40,,
RBS J&Johnson,RBSJNJ,120.19,103.46,102.821,,
RBS ProctGamb,RBSPGB,97.53,85.50,84.918,,
Retail Food Grp,RFG,5.78,4.89,5.04,,
Rift Valley Res,RVY,.049,.038,.036,,
Scentre Grp stp,SCG,3.595,3.44,3.56,,
SPDR DJ Global Reit,DJRE,17.60,17.36,16.93,,
SPDR S&P 500 ETF cdi,SPY,226.36,221.75,-,,
Tabcorp Hldgs,TAH,4.09,3.97,3.69,,
Tamawood,TWD,3.92,3.85,3.65,,
Terramin Aust,TZN,.105,.075,.083,,
Westfield Corp stp,WFD,7.92,7.61,7.81,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Alacer Gold cdi,AQG,1.88,2.02,1.925,,
Altura Min,AJM,.096,.105,.10,,
Aquarius Platinum,AQP,.29,.295,.34,,
Ausdrill,ASL,.575,.72,.86,,
Bathurst Res NZ,BRL,.031,.034,.039,,
Beach Energy,BPT,1.142,1.27,1.382,,
Beadell Resources,BDR,.23,.315,.395,,
Blackham Res,BLK,.095,.13,.14,,
Cazaly Res,CAZ,.04,.045,.055,,
Doray Minerals,DRM,.36,.48,.475,,
Emeco Hldgs,EHL,.17,.19,.205,,
ETFS Physical Silver,ETPMAG,18.00,19.04,18.93,,
Gindalbie Metals,GBG,.029,.031,.03,,
Greenland Min & Energy,GGG,.072,.074,.11,,
Gryphon Minerals,GRY,.085,.093,.13,,
Hunter Hall Int'l,HHL,1.65,1.735,1.97,,
Iluka Res,ILU,7.13,7.46,7.85,,
Investigator Res,IVR,.022,.024,.027,,
iSonea,ISN,.07,.088,.081,,
Kina Petroleum,KPL,.30,.335,.305,,
Lion Selection Grp,LSX,.29,.30,.31,,
Lycopodium,LYL,1.50,1.89,1.96,,
Medusa Min,MML,.565,.665,.787,,
Metminco,MNC,.011,.012,.017,,
MGM Wireless,MWR,.98,1.00,1.08,,
Northern Iron,NFE,.05,.075,.072,,
Peel Mining,PEX,.06,.07,.08,,
Phoenix Gold,PXG,.088,.092,.096,,
Probiotec,PBP,.26,.275,.32,,
Red Fork Energy,RFE,.022,.029,.072,,
Renascor Res,RNU,.027,.029,.035,,
RTG Mining cdi,RTG,.86,.92,.99,,
Silver Lake Res,SLR,.265,.325,.39,,
Sth American Iron,SAY,.004,.005,.009,,
Strata-X Energy cdi,SXA,.15,.185,.185,,
Super Retail Grp,SUL,7.26,7.37,8.20,,
THE Pas Grp,PGR,.72,.82,.82,,
Troy Resources,TRY,.562,.66,.73,,
Vocation,VET,.755,2.22,2.35,,
Xero,XRO,13.76,14.30,18.00,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
