ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4469.9 at 2012-11-12T16:49:06. Report at Monday, November 12, 2012. Processed Tuesday at 2012-11-13T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
AMA Grp,AMA,.36,.355,.30,,
Australand Assets assets,AAZPB,95.64,95.50,95.00,,
Authorised Invest,AIY,.03,.02,.02,,
Bega Cheese,BGA,1.98,1.95,1.82,,
BluGlass,BLG,.24,.185,.18,,
Brain Resource,BRC,.27,.25,.265,,
Caltex Aust,CTX,18.46,18.00,17.48,,
Cash Convert,CCV,1.002,.91,.92,,
Clime Capital 7.5% pref,CAMPA,1.98,1.94,1.94,,
Colonial Hldgs frn mar37,CNGHA,105.00,104.50,103.40,,
C'wlth Bank  of Aust,CBA,59.66,59.04,57.88,,
  bonddec15,CBAHA,100.20,99.80,99.99,,
  perls vi,CBAPC,103.39,103.10,102.40,,
Credit Corp Grp,CCP,7.94,7.80,7.29,,
Crown,CWN,10.20,10.14,9.80,,
Energy Developments,ENE,3.06,3.03,3.03,,
FlexiGroup,FXL,4.17,4.01,3.97,,
FSA Grp,FSA,.485,.455,.42,,
G8 Education,GEM,1.495,1.44,1.40,,
Gas2Grid,GGX,.14,.125,.11,,
Goodman Grp forus,GMG,4.57,4.53,4.54,,
Hastings Divers stp,HDF,2.88,2.83,2.80,,
Helix Res opt sep14,HLXO,.024,.022,-,,
Heron Res,HRR,.235,.23,.175,,
iiNet,IIN,4.37,4.29,4.18,,
Ironbark Capital,IBC,.535,.53,.53,,
Jumbo Interactive,JIN,2.13,2.07,1.895,,
Malachite Res opt mar15,MAROA,.003,.002,-,,
Metals Of Africa,MTA,.26,.25,.24,,
Northern Star Res,NST,1.57,1.56,1.34,,
Peak Resources opt jul14,PEKO,.074,.07,.07,,
Perpetual,PPT,29.76,29.59,28.28,,
Premier Invest,PMV,6.28,6.25,6.19,,
Redbank Energy,AEJ,6.55,6.50,6.32,,
Roc Oil Co,ROC,.465,.455,.45,,
Sino Gas Energy,SEH,.11,.105,.079,,
Specialty Fashion,SFH,.65,.615,.61,,
Suncorp Grp pref cps2,SUNPC,102.00,101.50,-,,
TNG,TNG,.20,.185,.135,,
Tox Free Solutions,TOX,3.04,2.94,2.88,,
Victory Mines,VIC,.205,.19,.20,,
Xero,XRO,5.03,4.65,-,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Agenix def,AGXDA,.041,.045,-,,
Azumah Res,AZM,.094,.11,.11,,
Bannerman Res,BMN,.075,.077,.081,,
Bell Financial Grp,BFG,.39,.40,.395,,
Black Fire Minerals,BFE,.038,.039,.043,,
Black Range Min,BLR,.006,.016,.015,,
Boss Resources,BOE,.045,.05,.055,,
Cape Lambert Res,CFE,.24,.25,.255,,
Cassini Res,CZI,.06,.08,.08,,
Central Asia Res,CVR,.017,.018,.026,,
Emeco Hldgs,EHL,.50,.505,.68,,
Entek Energy,ETE,.049,.051,.063,,
Estrella Res,ESR,.052,.055,.065,,
Exoma Energy,EXE,.06,.063,.065,,
Fitzroy Res,FRY,.049,.07,.07,,
Gleneagle Gold,GLN,.003,.005,.004,,
Image Res,IMA,.195,.21,.265,,
ImpediMed,IPD,.10,.14,.145,,
Kaboko Min,KAB,.007,.009,.013,,
Macquarie Winton ord unt,MWG,1.36,1.38,1.385,,
MCM Entertainment,MEG,.049,.05,.05,,
Paladin Energy,PDN,.895,.98,1.095,,
PMP,PMP,.165,.17,.20,,
Polymetals Min,PLY,.45,.465,.46,,
Q Technology,QTG,.01,.014,.012,,
Robust Res,ROL,.56,.595,.61,,
Rubianna Res,RRE,.048,.055,.057,,
Samson Oil & Gas,SSN,.03,.031,.033,,
Sedgman,SDM,.92,.925,.93,,
Structural Systems,STS,.52,.58,.61,,
Venture Minerals,VMS,.225,.24,.27,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
