ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5123.6 at 2015-09-16T16:40:35. Report at Wednesday, September 16, 2015. Processed Thursday at 2015-09-17T01:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Bellamys Aust,BAL,8.05,7.48,6.05,,
Blackmores,BKL,132.99,131.99,118.80,,
Blue Sky Alt Invest,BLA,5.03,4.81,4.97,,
BSA,BSA,.19,.18,.17,,
Dacian Gold,DCN,.585,.495,.555,,
Diversa,DVA,.55,.52,.51,,
Generation Health unt,GHC,1.91,1.81,1.795,,
IPH,IPH,6.08,6.05,5.70,,
Isignthis,ISX,.23,.18,.16,,
Lithium Aust ctg,LITCB,.022,.02,-,,
Macq Atlas Roads stp,MQA,3.70,3.56,3.55,,
OnCard Int'l,ONC,.50,.35,.22,,
Oncosil Medical,OSL,.145,.12,.125,,
Orinoco Gold opt nov16,OGXOB,.039,.036,.035,,
Pacific Brands,PBG,.747,.695,.595,,
SMS Management,SMX,5.29,4.96,4.53,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A-Cap Res,ACB,.017,.018,.019,,
American Patriot Oil opt oct16,AOWO,.002,.01,.022,,
Anatolia Energy,AEK,.052,.054,.059,,
ANZ Banking Grp nyr6qut,ANZPE,91.30,94.15,92.20,,
Aurelia Metals,AMI,.015,.03,.025,,
Austin Engineer,ANG,.405,.41,.41,,
Beach Energy,BPT,.50,.562,.65,,
Breville Grp,BRG,5.76,5.95,6.03,,
Carnarvon Pet opt dec15,CVNO,.015,.02,.02,,
Cedar Woods Prop,CWP,4.56,4.78,4.65,,
Clean Seas Tuna,CSS,.049,.052,.051,,
Crown Resorts,CWN,10.395,10.73,11.21,,
Decmil Grp,DCG,.935,.95,.94,,
Guildford Coal,GUF,.025,.028,.026,,
Independence Grp,IGO,2.86,2.91,2.98,,
Intueri Edu Grp,IQE,.97,1.04,1.16,,
Lanka Graphite,LGR,.085,.099,.09,,
Medical Aust,MLA,.04,.05,.065,,
Mineral Deposits,MDL,.55,.57,.63,,
Monadelphous Grp,MND,6.09,6.51,6.50,,
Newzulu,NWZ,.024,.028,.039,,
Origin Energy,ORG,7.00,7.28,7.16,,
  hym3qut,ORGHA,94.30,96.00,96.11,,
PM Capital Asian opt may16,PAFO,.018,.022,.022,,
Seek,SEK,11.40,11.90,11.86,,
Sunbridge Grp,SBB,.038,.042,.044,,
Sunland Grp,SDG,1.42,1.46,1.575,,
Unilife Corp cdi,UNS,.25,.295,.255,,
Victory Mines def,VICDA,.009,-,-,,
Western Mining,WMN,.235,.27,.28,,
Woolworths,WOW,24.36,24.51,25.12,,
Zimplats Hldgs,ZIM,5.99,6.06,6.15,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
