ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5379.8 at 2015-08-19T16:37:36. Report at Wednesday, August 19, 2015. Processed Thursday at 2015-08-20T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,3.77,3.60,2.78,,
Aguia Res,AGR,.19,.155,.16,,
Alexium Int'l,AJX,1.11,.925,.80,,
Altech Chemicals,ATC,.115,.11,.07,,
ANZ ETFS S&P 500 Yld,ZYUS,11.02,10.89,10.87,,
Aust Careers Network,ACO,2.70,2.50,2.35,,
Aveo Grp stp,AOG,3.01,2.85,2.80,,
Bass Metals,BSM,.012,.009,.007,,
Cellmid,CDY,.044,.037,.041,,
  opt oct16,CDYO,.022,.018,.021,,
CSG,CSV,1.78,1.65,1.70,,
Enzumo,ENZ,.40,.35,.34,,
Estia Health,EHE,6.98,6.86,6.25,,
Farm Pride Foods,FRM,.43,.40,.345,,
Hitech Grp Aust,HIT,.125,.075,.075,,
King Solomon Mines,KSO,.011,.005,.004,,
Krucible Metals,KRB,.027,.024,.023,,
Monto Minerals,MOO,.009,.006,.001,,
Mozambi Res,MOZ,.022,.017,.013,,
  opt dec17,MOZO,.011,.006,.004,,
Naracoota Res,NRR,.069,.06,.06,,
National Veterinary,NVL,1.43,1.32,-,,
NetComm Wireless,NTC,.98,.975,.95,,
Smartgroup Corp,SIQ,2.60,2.59,2.45,,
Stratum Metals,SXT,.032,.029,.027,,
Terramin Aust,TZN,.225,.21,.21,,
Treasury Wine,TWE,6.44,5.72,5.855,,
UXC,UXC,1.08,1.05,.937,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adv Braking Tech,ABV,.003,.005,.005,,
AEON Metals,AQR,.052,.056,.065,,
Antares Energy,AZZ,.097,.10,.10,,
Ausdrill,ASL,.225,.245,.292,,
AWE,AWE,.96,1.07,1.15,,
Aust Masters YF5,AYZ,84.24,84.71,-,,
Beta Geared Us Eq tmf unt,GGUS,9.94,-,-,,
BetaShares Commods etf unt,QCB,10.25,10.33,10.55,,
BetaShares Resources etf unt,QRE,4.02,4.09,4.14,,
Boart Longyear,BLY,.094,.097,.112,,
Buru Energy,BRU,.295,.325,.375,,
Cabcharge Aust,CAB,3.11,3.12,3.23,,
Carnarvon Pet,CVN,.098,.105,.105,,
C'wlth Bank  of Aust rtsforusd,CBAR,5.60,-,-,,
Countplus,CUP,.92,1.02,1.05,,
Dick Smith Hldgs,DSH,1.63,1.925,1.975,,
Emeco Hldgs,EHL,.068,.076,.074,,
Fatfish Internet Grp opt jul16,FFGO,.007,.01,.008,,
Finbar Grp,FRI,1.125,1.14,1.18,,
Future Generation Inv opt sep16,FGXO,.026,.027,.028,,
Genworth Mortg Ins,GMA,2.82,3.13,3.10,,
Greenland Min Engy,GGG,.05,.055,.053,,
Homeloans,HOM,.525,.57,.56,,
Independence Grp,IGO,3.04,3.29,3.77,,
Int'l Equities,IEQ,.033,.06,.06,,
Ironbark Zinc,IBG,.064,.065,.07,,
Jameson Res,JAL,.037,.04,.041,,
Jatenergy,JAT,.014,.02,.017,,
Karoon Gas Aust,KAR,1.87,2.05,2.10,,
Kasbah Res,KAS,.018,.02,.02,,
Mineral Resources,MIN,4.65,4.775,5.30,,
Minotaur Explore,MEP,.059,.067,.067,,
Monadelphous Grp,MND,6.98,7.10,8.38,,
NZ Oil & Gas,NZO,.405,.42,.45,,
Newzulu,NWZ,.049,.065,.06,,
Orocobre,ORE,1.575,1.66,1.87,,
Resource Generation,RES,.045,.054,.06,,
Russell Aust Sel Corp Bnd etf unt,RCB,19.88,20.34,20.13,,
Seek,SEK,11.97,13.95,13.69,,
Senex Energy,SXY,.155,.18,.235,,
Seven Grp Hldgs,SVW,4.83,5.03,5.40,,
  lpyr6qut,SVWPA,68.00,71.00,76.10,,
Seymour White,SWL,.97,1.10,1.05,,
South32,S32,1.55,1.64,1.69,,
Steamships Trading,SST,18.10,19.20,22.74,,
Success Res Global,SGU,.08,.14,.11,,
Sundance Energy,SEA,.365,.43,.45,,
Talga Res opt nov15,TLGO,.035,.045,.10,,
TPI Enterprises,TPE,3.40,3.63,-,,
Western Areas,WSA,2.58,2.77,2.66,,
Woolworths hym3qut,WOWHC,100.70,101.302,101.90,,
WorleyParsons,WOR,7.80,8.045,8.87,,
Xero,XRO,13.75,14.23,15.05,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
