Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4597.2 at 16:47 27/11/2009  Report at 19:05 Friday 27/11/2009. Processed 19:50 Friday 27/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Analytica Ltd,ALT,0.083,0.059,0.024,,,,,,,,
ASG Grp Ltd,ASZ,1.195,1.12,1.09,,,,,,,,
Aurora Prop unt,AUP,5.37,5.36,5.35,,,,,,,,
Cogstate Ltd,CGS,0.38,0.31,0.32,,,,,,,,
Cortona Res rts09decd,CRCR,0.027,-,-,,,,,,,,
Ezenet Ltd,EZE,0.035,0.03,0.034,,,,,,,,
Falcon Min Ltd,FCN,0.29,0.28,0.22,,,,,,,,
iShares Glb Cons cdi 1:1,IXI,62.59,62.38,61.41,,,,,,,,
Lifestyle Communit,LIC,0.08,0.071,0.075,,,,,,,,
Macq Telecom Gp,MAQ,4.1,4,3.74
Mark Sensing,MPI,0.034,0.026,0.018
Northern Min,NMI,0.28,0.21,0.15
OceanaGold Corp cdi,OGC,2.07,1.575,1.33
Red Hill Iron,RHI,3.55,3.1,3.06
Resonance Health,RHT,0.03,0.023,0.023
Thorn Grp Ltd,TGA,1.02,0.98,0.99
Tower Ltd fpo nz,TWR,1.535,1.42,1.395
TPL Corp Ltd,TPL,0.026,0.022,0.014
New Yearly Lows,,,,
Babcock & Br Infr stp d,BBIDA,4.04,-,-
Brookfield Bonds B 8.79%3m12,BZBHA,100.5,-,-
Capral Ltd def,CAADA,0.37,0.38,-
CMA Corp Ltd,CMV,0.074,0.076,0.085
Elders Ltd,ELD,0.14,0.165,0.165
Electrometals Tech opt apr11,EMMO,0.001,0.002,0.002
Forest Enterprises,FEA,0.067,0.074,0.072
Golden Gate Pet,GGP,0.037,0.038,0.04
Goldminex Res,GMX,0.6,0.64,0.63
Media Grp Int Ltd,MUI,0.015,0.022,-
Myer Hldgs Ltd,MYR,3.6,3.85,-
Sino Strategic Intl,SSI,0.315,0.55,0.65
Webster Ltd,WBA,0.5,0.51,0.505
