ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5868.6 at 2015-03-06T16:49:06. Report at Friday, March 6, 2015. Processed Saturday at 2015-03-07T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
3D Medical,3DM,.15,.098,.10,,
Adelaide Brighton,ABC,4.52,4.33,4.33,,
AMA Grp,AMA,.50,.475,.475,,
Anatara Lifesciences,ANR,.55,.47,.47,,
AP Eagers,APE,7.20,6.96,6.96,,
APN Outdoor Grp,APO,3.06,3.04,3.04,,
Austock Grp,ACK,.44,.42,.42,,
Bellamys Aust,BAL,2.80,2.31,2.31,,
Blackmores,BKL,49.00,45.91,45.91,,
Blackwall Prop Tr def,BWRDA,1.065,-,-,,
Blue Sky Alt Invest,BLA,4.07,4.00,4.00,,
Brambles,BXB,11.31,11.12,11.12,,
Buderim Ginger,BUG,.72,.70,.70,,
CSL,CSL,93.66,92.715,92.715,,
Cyclopharm,CYC,.48,.45,.45,,
Draig Res,DRG,.032,.026,.026,,
ETFS Physical Palladium,ETPMPD,103.60,99.93,99.93,,
European Metals opt jun16,EMHO,.01,.005,.005,,
GBST Hldgs,GBT,5.35,5.00,5.00,,
Godfreys Grp,GFY,3.60,3.50,3.50,,
Growthpoint Prop stp,GOZ,3.15,3.08,3.08,,
Harvey Norman,HVN,4.58,4.45,4.45,,
Highfield Res,HFR,1.02,.90,.91,,
iShares Glb Health cdi,IXJ,138.90,138.70,138.70,,
Joyce Corp,JYC,.90,.82,.82,,
Life Healthcare Grp,LHC,3.10,2.96,2.96,,
Macquarie Bank cap note,MBLPA,100.99,100.10,100.39,,
Macquarie Grp,MQG,75.81,72.95,72.95,,
Magellan Asset Mgt tmf unt,MGE,2.51,-,-,,
Medical Develop,MVP,2.38,2.06,2.20,,
Praemium,PPS,.33,.30,.305,,
QBE Insurance Grp,QBE,13.50,13.14,13.14,,
Red 5,RED,.135,.115,.115,,
Regis Healthcare,REG,5.74,5.65,5.65,,
Rewardle Hldgs,RXH,.35,.305,.305,,
Rhipe,RHP,1.41,1.33,1.33,,
Select Harvests,SHV,7.85,7.58,7.58,,
Shine,SHJ,3.35,3.20,3.29,,
Sims Metal Mgt,SGM,13.04,12.64,12.64,,
SkyCity Entertain,SKC,3.97,3.90,3.90,,
Sunland Grp,SDG,2.09,1.79,1.79,,
Sydney Airport forus,SYD,5.27,5.18,5.25,,
Technology One,TNE,3.99,3.85,3.85,,
US Select POF II unt,USG,2.13,2.11,2.11,,
Vita Grp,VTG,1.805,1.75,1.75,,
World Reach,WRR,.275,.15,.165,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
99 Wuxian cdi,NNW,.18,.305,.305,,
ADX Energy,ADX,.003,.004,.004,,
Analytica,ALT,.021,.022,.022,,
Cooper Energy,COE,.21,.22,.22,,
Gage Roads Brewing,GRB,.072,.074,.074,,
"GI Dynamics, Inc cdi",GID,.12,.265,.21,,
Golden Cross Res,GCR,.061,.065,.065,,
Greenland Min & Energy,GGG,.057,.062,.062,,
Middle Island Res,MDI,.007,.013,.013,,
Minemakers,MAK,.063,.066,.066,,
Polynovo,PNV,.077,.08,.08,,
Real Energy Corp,RLE,.12,.18,.18,,
Sthn Hem Min,SUH,.019,.04,.04,,
Stonewall Res,SWJ,.025,.028,.027,,
Strata-X Energy cdi,SXA,.115,.12,.12,,
Sunbird Energy,SNY,.099,.10,.10,,
Syndicated Metals,SMD,.024,.025,.025,,
US Residential Fund stp,USR,.75,.89,.89,,
VDM Grp,VMG,.006,.007,.007,,
Wolf Pet,WOF,.021,.025,.022,,
Woolworths frn nov36,WOWHC,102.91,103.22,103.211,,
Yancoal Aust,YAL,.055,.076,.076,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
