Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4613.0 at 16:41 7/9/2010  Report at 19:05 Tuesday 7/9/2010. Processed 19:49 Tuesday 7/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Adtrans Grp,ADG,4.19,4.09,4.18,,,,,,,,
Alkane Res Ltd,ALK,0.71,0.59,0.54,,,,,,,,
Australand Assets assets,AAZPB,90.6,90,90.45,,,,,,,,
Auzex Res opt feb12,AZXOA,0.09,0.035,-,,,,,,,,
Avoca Res,AVO,3.45,3.35,3.1,,,,,,,,
Bendigo & Adelaide pref,BENPB,93.5,92.5,93.45,,,,,,,,
Bougainville Copper,BOC,0.945,0.9,0.93,,,,,,,,
Burey Gold Ltd,BYR,0.096,0.079,0.084,,,,,,,,
  opt jun11,BYRO,0.049,0.032,0.031,,,,,,,,
Cellnet Grp,CLT,0.35,0.34,0.33,,,,,,,,
Charter Hall Office def,CQODA,2.63,2.59,-,,,,,,,,
Charter Hall Retail def,CQRDA,3.14,3.11,-,,,,,,,,
Chesser Res,CHZ,0.48,0.42,0.44,,,,,,,,
Coca-Cola Amatil,CCL,12.21,11.99,12,,,,,,,,
CUE Energy Resource,CUE,0.335,0.31,0.31,,,,,,,,
Data#3 Ltd,DTL,9.65,9.39,9.23,,,,,,,,
Dexus Rents Tr rents,DXRPA,88.99,87.3,87.7,,,,,,,,
European Gas,EPG,0.295,0.265,0.25,,,,,,,,
Fairfax Media Ltd pref,FXJPB,97.25,97,96.5,,,,,,,,
Flight Centre,FLT,22.94,21.23,19.92,,,,,,,,
Independence Grp,IGO,6.22,5.97,5.8,,,,,,,,
Integra Min Ltd,IGR,0.485,0.47,0.45,,,,,,,,
iShares MSCI HK,IHK,18.41,18.03,18.23,,,,,,,,
Lonrho Min Ltd opt jun12,LOMO,0.013,0.007,0.005,,,,,,,,
  opt nov10,LOMOA,0.028,0.027,0.023,,,,,,,,
Macq Radio,MRN,0.93,0.81,0.81,,,,,,,,
Macq Telecom Gp,MAQ,7.1,6.97,6.32,,,,,,,,
McMillan Shakespeare,MMS,6.75,6.35,6.45,,,,,,,,
Metals X Ltd,MLX,0.2,0.175,0.165,,,,,,,,
Mosaic Oil NL,MOS,0.16,0.155,0.155,,,,,,,,
Multiplex Prime Ppty ctg,MAFCB,1.2,1.01,0.98,,,,,,,,
Noble Min Res opt jul11,NMGO,0.055,0.045,0.045,,,,,,,,
Oohmedia Grp Ltd,OOH,0.21,0.205,0.205,,,,,,,,
Orion Metals Ltd opt feb11,ORMO,0.025,0.01,0.01,,,,,,,,
Pac Ore Ltd,PSF,0.082,0.077,0.081,,,,,,,,
Perseus Min Ltd,PRU,3.07,2.98,2.9,,,,,,,,
Ramelius Res,RMS,0.785,0.66,0.69,,,,,,,,
Regis Res,RRL,1.43,1.325,1.25,,,,,,,,
  opt jan14,RRLO,0.9,0.86,0.895,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.068,0.064,0.064,,,,,,,,
Scott Corp,SCC,0.48,0.4,0.395,,,,,,,,
Sierra Min opt dec10,SRMO,0.05,0.036,0.04,,,,,,,,
Silver Lake Resource,SLR,2.51,2.3,2.23,,,,,,,,
Stanmore Coal Ltd,SMR,1.05,0.95,0.94,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
ADX Energy Ltd opt mar11,ADXO,0.016,0.021,0.02,,,,,,,,
Anaeco Ltd,ANQ,0.135,0.14,0.14,,,,,,,,
Buru Energy opt oct10,BRUO,0.001,0.002,0.003,,,,,,,,
Carnavale Res,CAV,0.09,0.11,0.11,,,,,,,,
  opt feb13,CAVO,0.017,0.02,0.021,,,,,,,,
Dyesol Ltd,DYE,0.735,0.75,0.77,,,,,,,,
Emergent Res,EMG,0.25,0.27,0.27,,,,,,,,
Enerji Ltd opt dec16,ERJO,0.004,0.005,0.005,,,,,,,,
Gascoyne Res Ltd,GCY,0.078,0.081,0.08,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.009,0.01,0.01,,,,,,,,
iCash Payment Sys,ICP,0.385,0.39,0.4,,,,,,,,
Marenica Energy,MEY,0.068,0.069,0.07,,,,,,,,
Modena Res Ltd,MDA,0.016,0.017,0.018,,,,,,,,
Northern Min,NMI,0.038,0.045,0.045,,,,,,,,
Norton Gold Fields opt oct10,NGFO,0.011,0.013,0.013,,,,,,,,
Nufarm Finance (Nz) exc.nov11,NFNG,51.75,53,56.01,,,,,,,,
Pan Asia Corp Ltd,PZC,0.01,0.011,0.012,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.002,0.003,0.003,,,,,,,,
Resource Star Ltd opt sep12,RSLO,0.008,0.013,0.013,,,,,,,,
Reverse Corp Ltd,REF,0.089,0.115,0.12,,,,,,,,
Sinovus Min Ltd,SNV,0.012,0.014,0.014,,,,,,,,
Staging Connections,STG,0.019,0.02,0.02,,,,,,,,
Wilson Htm Invest,WIG,0.95,0.99,0.99,,,,,,,,
