ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5441.7 at 2014-07-02T16:46:36. Report at Wednesday, July 2, 2014. Processed Thursday at 2014-07-03T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Abacus Prop stp,ABP,2.59,2.56,2.565,,
Armidale Invest,AIK,.125,.12,.12,,
Asaleo Care def,AHY,1.74,1.715,1.715,,
Bassari Res,BSR,.017,.015,.015,,
Bendigo & Adelaide Bk,BEN,12.45,12.44,12.44,,
Botswana Metals,BML,.041,.033,.033,,
  opt dec16,BMLOB,.022,.015,.015,,
Burson Grp,BAP,2.18,2.17,2.17,,
Canyon Res opt jan17,CAYOA,.023,.022,.022,,
Capilano Honey,CZZ,6.20,6.10,6.10,,
Carlton Invest,CIN,27.85,27.30,27.30,,
Copper Strike,CSE,.29,.26,.26,,
Coventry Grp,CYG,3.22,2.90,2.90,,
Digital CC,DCC,.41,.35,.37,,
Domino's Pizza,DMP,22.63,22.185,22.185,,
Elders hybrids,ELDPA,41.40,40.90,40.90,,
Fifth Element Res,FTH,2.80,1.87,2.30,,
Gentrack Grp,GTK,2.50,2.38,2.38,,
iCar Asia,ICQ,1.70,1.58,1.65,,
iShares MSCI Taiwan cdi,ITW,17.15,16.55,16.75,,
Liontown Res,LTR,.038,.037,.037,,
Lonestar Res,LNR,.492,.435,.45,,
Mirabela Nickel,MBN,.15,.016,.065,,
Multiplex Sites sites,MXUPA,86.99,86.70,86.89,,
National Aust Bank notejun22,NABHB,104.99,104.10,104.85,,
Ozgrowth,OZG,.215,.21,.21,,
Panoramic Res,PAN,.88,.855,.855,,
RBS rbsgoog a,RBSGOA,613.74,607.00,607.00,,
Recall Hldgs,REC,5.06,4.77,4.885,,
Red Hill Iron,RHI,1.70,1.65,1.65,,
Resource & Invest,RNI,.235,.195,.20,,
Saracen Min,SAR,.465,.45,.45,,
Sirius Res,SIR,3.46,3.39,3.43,,
Slater & Gordon,SGH,5.42,5.27,5.27,,
Stavely Min,SVY,.60,.34,.46,,
Sundance Energy,SEA,1.265,1.195,1.20,,
Talga Res opt nov15,TLGO,.19,.15,.165,,
Tatts Grp,TTS,3.42,3.295,3.295,,
TNG,TNG,.215,.17,.19,,
Transurban Grp stp,TCL,7.80,7.72,7.77,,
Tribune Res,TBR,3.96,3.49,3.53,,
Vocus Comms,VOC,5.20,4.90,4.90,,
Western Areas,WSA,4.85,4.84,4.84,,
Westpac Banking perpetual,WBCPD,103.50,103.45,103.45,,
Whitestar Res,WSR,.046,.04,.045,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aberdeen Leaders,ALR,1.20,1.23,1.23,,
Coventry Res cdi,CYY,.004,.005,.005,,
Kinetiko Energy,KKO,.05,.056,.055,,
Linktone cdi,LTL,1.51,3.91,3.91,,
Merah Res,MEH,.03,.038,.038,,
Metals Aust,MLS,.003,.004,.004,,
Primary Gold,PGO,.03,.037,.037,,
Rubicon Res,RBR,.003,.004,.004,,
Russell Aust Sel Corp Bnd etf unt,RCB,20.14,20.26,20.26,,
Silex Systems,SLX,.97,1.035,1.035,,
Subzero Grp,SZG,.072,.075,.074,,
Toro Energy,TOE,.055,.059,.057,,
US Select POF unt,USF,1.64,1.66,1.65,,
Victory Mines,VIC,.003,.004,.004,,
Water Res Grp,WRG,.001,.002,.002,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
