ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5921.5 at 2015-04-28T16:40:06. Report at Tuesday, April 28, 2015. Processed Wednesday at 2015-04-29T01:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
8I Hldgs cdi,8IH,1.03,.90,.54,,
Aguia Res,AGR,.065,.05,.055,,
AMP Capital China unt,AGF,1.565,1.52,1.375,,
Aristocrat Leisure,ALL,8.74,8.72,8.50,,
Aziana,AZK,.625,.33,.107,,
Bass Metals,BSM,.007,.004,.005,,
BetaShares Aus 200 etf unt,QOZ,13.84,13.66,13.82,,
Bisalloy Steel,BIS,.60,.50,.34,,
Caeneus Minerals,CAD,.02,.018,.014,,
Catapult Grp Intl,CAT,.91,.85,.895,,
Cobre Montana,CXB,.115,.094,.061,,
Connexion Media opt feb17,CXZO,.086,.062,.04,,
Domino's Pizza,DMP,38.22,37.13,37.715,,
European Metals cdi,EMH,.265,.195,.076,,
Fairfax Media,FXJ,1.085,1.045,.985,,
Farm Pride Foods,FRM,.37,.35,.32,,
Future Generation Inv,FGX,1.155,1.145,1.12,,
Growthpoint Prop stp,GOZ,3.27,3.12,3.15,,
IDT Aust,IDT,.30,.29,.225,,
iiNet,IIN,10.18,8.78,8.95,,
Independence Grp,IGO,5.96,5.89,5.80,,
iShares MSCI Taiwan cdi,ITW,22.00,21.52,21.05,,
Japara Healthcare,JHC,2.83,2.69,2.72,,
Kip McGrath Edu Cntr,KME,.495,.47,.42,,
Lovisa Hldgs,LOV,3.19,3.10,2.70,,
Mayne Pharma,MYX,1.085,1.045,1.02,,
Metals X,MLX,1.44,1.355,1.255,,
National Aust Bank nyr3qum,NABPC,100.50,100.40,100.17,,
Newcrest Min,NCM,14.90,14.75,14.49,,
Prophecy Int'l,PRO,.85,.825,.63,,
QBE Insurance Grp,QBE,14.28,13.90,13.90,,
Rectifier Techn,RFT,.012,.009,.011,,
Select Harvests,SHV,9.20,8.87,7.98,,
Sydney Airport forus,SYD,5.50,5.46,5.38,,
Tabcorp Hldgs,TAH,4.97,4.93,4.955,,
Titan Energy,TTE,.038,.035,.034,,
Top End Minerals,TND,.036,.03,.012,,
Urbanise.com,UBN,1.14,1.02,.95,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Altura Mining,AJM,.009,.009,.018,,
Ashley Services Grp,ASH,.45,1.22,1.30,,
Ausgold opt may15,AUCO,.002,.012,.012,,
Bligh Res,BGH,.02,.025,.025,,
Champion Iron,CIA,.085,.095,.125,,
ComOps,COM,.013,.014,.015,,
Cott Oil & Gas,CMT,.03,.042,.042,,
Diploma Grp,DGX,.027,.028,.032,,
DWS,DWS,.77,.805,.88,,
Echo Res,EAR,.068,.07,.08,,
MaxiTRANS Ind,MXI,.405,.48,.505,,
Pioneer Credit,PNC,1.50,1.64,1.88,,
Prairie Mining,PDZ,.17,.19,.21,,
Salmat,SLM,.77,.84,.915,,
Swick Min Services,SWK,.135,.14,.165,,
The A2 Milk Company,A2M,.475,.49,.53,,
XState Res,XST,.006,.008,.016,,
,
[1] high/low in the previous calendar week                                                                                                                                               [2] high/low in the previous calendar month,
