ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5382.0 at 2014-06-30T16:46:05. Report at Monday, June 30, 2014. Processed Tuesday at 2014-07-01T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Academies A'asia,AKG,1.32,1.23,1.10,,
ANZ Banking Grp pref cps2,ANZPA,103.15,103.10,102.75,,
  cap note2,ANZPE,104.50,104.00,102.999,,
Argo Invest,ARG,7.75,7.70,7.40,,
Blue Sky Alt Invest,BLA,2.95,2.855,2.73,,
Bora Bora Res,BBR,.735,.70,.58,,
C'wlth Bank  of Aust perls vi,CBAPC,106.79,106.29,105.83,,
eBet,EBT,3.95,3.80,3.80,,
Fifth Element Res,FTH,2.30,1.87,.32,,
Genworth Mortgage,GMA,3.30,3.26,3.18,,
Global Res Corp,GRM,.15,.145,.084,,
Gold Road Res,GOR,.295,.265,.17,,
iCar Asia,ICQ,1.65,1.58,1.35,,
iShares UBS Comp Bnd etf unt,IAF,105.00,103.94,103.50,,
iShares MSCI Taiwan cdi,ITW,16.75,16.55,16.38,,
Kingsrose Min,KRM,.59,.565,.44,,
Korab Res,KOR,.053,.05,.029,,
Lonestar Res,LNR,.45,.435,.30,,
Lucapa Diamond Co,LOM,.50,.485,.29,,
  opt aug15,LOMO,.195,.175,.08,,
Magnum Min & Exp,MGU,.029,.026,.027,,
Mungana Gold,MUX,.105,.085,.068,,
National Aust Bank cps ii,NABPB,103.47,103.00,102.95,,
Resource Min Corp,RMI,.005,.004,.002,,
RTG Mining opt jun17,RTGO,.39,.375,-,,
Sipa Res opt nov15,SRIO,.02,.015,.012,,
Stavely Min,SVY,.46,.34,.255,,
Stokes 10% cn,SKSG,.40,.35,-,,
Suncorp Grp nte nov23,SUNPD,104.99,104.00,103.50,,
  pref cps3,SUNPE,103.99,103.85,101.673,,
Sundance Energy,SEA,1.20,1.195,1.11,,
Syrah Res,SYR,4.24,4.22,3.89,,
Talga Res opt nov15,TLGO,.165,.15,-,,
Talisman Min,TLM,.23,.22,.105,,
TNG,TNG,.19,.17,.185,,
Tribune Res,TBR,3.53,3.49,3.00,,
Vngd Aust Property etf unt,VAP,64.45,64.15,62.52,,
Westfield Corp def,WFD,7.32,7.27,-,,
Westpac Banking frn aug22,WBCHA,105.00,104.48,104.20,,
  perptl ii,WBCPE,101.99,101.95,-,,
White Cliff Minerals opt mar17,WCNOA,.004,.003,-,,
Whitestar Res,WSR,.045,.04,.016,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Agenix,AGX,.011,.012,.012,,
Aus Tin Mining,ANW,.003,.004,.005,,
Blackgold Int'l,BGG,.077,.084,.13,,
Canyon Res opt feb16,CAYO,.007,.015,.015,,
Central Petroleum,CTP,.30,.305,.365,,
Clime Capital,CAM,.965,.97,.97,,
  opt oct15,CAMO,.015,.016,.017,,
Cryosite,CTE,.36,.39,.40,,
Delta SBD,DSB,.11,.12,.15,,
Gage Roads Brewing,GRB,.14,.15,.155,,
Haranga Res,HAR,.036,.04,.05,,
Healthscope Notes 11.25% cn,HLNG,100.00,105.15,105.10,,
International Coal,ICX,.04,.049,.048,,
Kogi Iron,KFE,.021,.026,.034,,
Lycopodium,LYL,1.92,2.00,2.30,,
Marengo Min cdi,MMC,.009,.01,.011,,
Merlin Diamonds,MED,.054,.058,.069,,
Mithril Resources,MTH,.006,.009,.011,,
Monash IVF Grp,MVF,1.71,1.77,-,,
Northern Manganese,NTM,.011,.012,.016,,
Northwest Res,NWR,.005,.006,.007,,
Pryme Energy,PYM,.009,.017,.016,,
RNY Prop Tr unt,RNY,.27,.275,.28,,
Sthn Cross Gold,SXG,.008,.009,.011,,
Stonehenge Metals,SHE,.005,.006,.006,,
Subzero Grp,SZG,.074,.075,.079,,
Sunbird Energy,SNY,.14,.15,.18,,
Talon Pet,TPD,.012,.016,.013,,
Toro Energy,TOE,.057,.059,.061,,
Walkabout Res,WKT,.005,.006,.006,,
White Rock Minerals,WRM,.013,.015,.016,,
Winmar Res,WFE,.006,.007,.009,,
Yancoal Aust,YAL,.215,.23,.25,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
