ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4591.8 at 2012-12-12T16:40:35. Report at Wednesday, December 12, 2012. Processed Thursday at 2012-12-13T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
All 200 Fin-x-A-REIT etf unt,FIX,5.92,5.85,5.79,,
AMCIL,AMH,.80,.78,.77,,
APA Grp stp,APA,5.80,5.69,5.65,,
Argo Invest,ARG,6.13,6.08,5.90,,
BetaShares Aust Top 20 tmf unt,YMAX,10.47,10.41,10.34,,
BKI Invest,BKI,1.345,1.32,1.30,,
BlueScope Steel def,BSLDA,3.55,3.44,-,,
Breville Grp,BRG,6.46,6.17,6.05,,
Cedar Woods Prop,CWP,4.69,4.50,4.37,,
Century Aust,CYA,.70,.69,.695,,
Chandler Macleod,CMG,.48,.45,.44,,
Charter Hall Ret REIT unt,CQR,3.78,3.665,3.73,,
Cochlear,COH,77.235,75.88,76.12,,
C'wlth Bank  of Aust,CBA,61.62,61.33,59.97,,
  perls vi,CBAPC,104.649,104.25,104.503,,
CVC,CVC,.95,.915,.94,,
Diversified United Inv,DUI,2.83,2.78,2.73,,
Empired,EPD,.43,.415,.40,,
Gazal Corp,GZL,2.40,2.36,2.20,,
Hughes Drilling def,HDXDA,.38,-,-,,
Infomedia,IFM,.405,.40,.385,,
Insurance Aust Grp,IAG,4.88,4.78,4.755,,
  cps,IAGPC,101.60,101.15,101.00,,
IOOF Hldgs,IFL,7.00,6.89,6.53,,
Lend Lease Grp stp,LLC,9.15,8.98,8.65,,
M2 Telecomms,MTU,4.15,3.97,3.855,,
Macquarie Grp,MQG,34.00,33.79,32.90,,
Magellan Fin Grp,MFG,4.95,4.80,4.75,,
McMillan Shakespeare,MMS,13.70,13.41,13.46,,
Miclyn Express,MIO,2.36,2.28,2.28,,
NSX,NSX,.24,.14,.12,,
Perpetual,PPT,33.54,32.50,31.38,,
Redbank Energy,AEJ,9.50,8.80,7.00,,
Reece Aust,REH,22.40,22.20,22.00,,
RungePincockMinarco,RUL,.50,.46,.46,,
Russell High Div etf unt,RDV,24.79,24.64,24.43,,
Silver Chef,SIV,5.44,5.25,5.00,,
SPDR 200 Financials etf unt,OZF,16.23,16.12,15.88,,
SPDR 200 Fund etf unt,STW,44.07,43.60,43.21,,
SPDR 50 Fund etf unt,SFY,46.43,45.97,45.46,,
SPDR MSCI Aus Sel HDY etf unt,SYI,25.42,25.16,24.91,,
Transurban Grp stp,TCL,6.39,6.33,6.24,,
US Masters Res Prop Fd unt,URF,1.80,1.63,1.61,,
Vngd MSCI Aust Large Co etf unt,VLC,51.53,51.05,49.70,,
Vngd Aust Shares etf unt,VAS,59.33,58.99,58.18,,
Wesfarmers,WES,36.62,36.31,35.77,,
  part prot,WESN,37.86,37.50,36.99,,
Westpac Banking cps,WBCPC,101.65,101.50,101.25,,
Xiaoxiao Education,XXL,.135,.10,.09,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Acacia Coal,AJC,.013,.015,.015,,
Agricultural Land unt,AGJ,.09,.095,.10,,
Algae.Tec,AEB,.22,.25,.26,,
Ausmon Resources,AOA,.021,.022,.027,,
BetaShares AEBH Fd etf unt,BEAR,21.61,21.83,22.00,,
Brighton Min,BTN,.017,.04,.04,,
Canyon Res,CAY,.165,.185,.18,,
Capital Min,CMY,.007,.009,.008,,
Carnarvon Pet,CVN,.054,.059,.068,,
Engenco,EGN,.20,.245,.235,,
Excela,EXA,.01,.048,.048,,
Frontier Res,FNT,.045,.051,.061,,
GBM Resources,GBZ,.039,.042,.041,,
Global Gold Hldgs,GGH,.029,.035,.035,,
Hastings Rare Metals opt mar14,HASO,.01,.015,.012,,
Immuron,IMC,.01,.011,.011,,
Ironbark Zinc,IBG,.066,.07,.087,,
King Solomon Mines,KSO,.006,.011,.011,,
Kollakorn Corp,KKL,.01,.011,.011,,
Minbos Res,MNB,.093,.115,.13,,
RBS Microsoft,RBSMSF,26.04,26.76,26.76,,
Rialto Energy,RIA,.088,.09,.095,,
Robust Res,ROL,.35,.37,.47,,
Royal Res,ROY,.057,.063,.065,,
Speewah Metals,SPM,.042,.045,.043,,
UnderCoverWear,UCW,.018,.022,.022,,
Victory Mines,VIC,.10,.11,.135,,
Winmar Res,WFE,.036,.046,.052,,
Zenith Minerals,ZNC,.14,.17,.17,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
