ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4123.1 at 2011-12-29T16:47:23. Report at Thursday, December 29, 2011. Processed Friday at 2011-12-30T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
BetaShares Commods etf unt,QCB,16.66,16.08,-,,
Commonwealth Bank perls iv,CBAPB,200.32,200.25,199.00,,
Mining Grp Ltd,MNE,.525,.355,.51,,
Spark Infrastructure stp,SKI,1.395,1.38,1.28,,
Tag Pacific,TAG,.25,.24,.19,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ActiveX,AIV,.02,.022,.025,,
All 300 Metals & Mining etf unt,MAM,3.77,3.80,3.89,,
AJ Lucas Grp,AJL,1.03,1.35,1.35,,
Alumina,AWC,1.11,1.135,1.245,,
Atlas Southsea Pearl,ATP,.077,.092,.09,,
Authorised Invest,AIY,.005,.023,.023,,
Beadell Resources,BDR,.59,.597,.615,,
Boulder Steel,BGD,.035,.037,.04,,
Cape Alumina,CBX,.11,.125,.16,,
Caspian Oil & Gas,CIG,.005,.006,.007,,
Centius Gold,CNS,.045,.048,.05,,
CGA Min,CGX,1.785,1.88,2.25,,
Chesser Res,CHZ,.39,.44,.55,,
Clarius Grp,CND,.375,.40,.47,,
Core Exploration,CXO,.05,.06,.065,,
CSR,CSR,1.925,1.99,2.03,,
David Jones,DJS,2.30,2.39,2.65,,
Echo Res,EAR,.064,.10,.13,,
Elementos,ELT,.073,.11,.12,,
ETFS Physical Silver,ETPMAG,26.30,28.31,30.69,,
ETFS Physical Platinum,ETPMPT,133.33,138.36,148.67,,
Global Construct,GCS,1.08,1.10,1.12,,
Golden Deeps,GED,.055,.062,.085,,
Gryphon Minerals,GRY,1.11,1.175,1.255,,
GTI Res,GTR,.05,.055,.06,,
Gulf Industrials,GLF,.014,.015,.016,,
Henderson Grp cdi,HGG,1.475,1.52,1.605,,
Independence Grp,IGO,3.58,3.64,4.16,,
JB Hi-Fi,JBH,11.11,11.45,14.99,,
Kaboko Min Ltd,KAB,.014,.016,.017,,
KIM Rare Earths,KRE,.081,.082,.095,,
Kingsgate Cons,KCN,5.62,5.65,6.06,,
Kula Gold,KGD,.995,1.00,1.18,,
Luiri Gold cdi,LGM,.08,.087,.12,,
Macquarie Radio,MRN,.66,.70,.70,,
Magma Metals,MMW,.073,.079,.08,,
McPherson's,MCP,1.70,1.705,1.90,,
Medusa Min,MML,4.31,4.43,5.13,,
Minbos Res,MNB,.22,.225,.26,,
Mindax,MDX,.11,.13,.16,,
Mirabela Nickel,MBN,1.09,1.16,1.46,,
Mount Gibson Iron,MGX,1.12,1.125,1.175,,
Myer Hldgs,MYR,1.92,1.955,2.23,,
Navigator Res,NAV,.013,.015,.02,,
Newcrest Min,NCM,29.51,29.98,32.915,,
Northern Manganese,NTM,.05,.051,.051,,
OM Hldgs,OMH,.32,.34,.39,,
Padang Resources,PXR,.016,.018,.023,,
Paperlinx Sps Tr pref,PXUPA,16.25,18.00,17.60,,
Patrys,PAB,.034,.035,.037,,
PharmAust,PAA,.015,.017,.016,,
Phylogica,PYC,.032,.037,.052,,
Premier Invest,PMV,4.70,4.86,5.00,,
SteriHealth,STP,1.25,1.40,1.58,,
Strike Energy,STX,.10,.105,.12,,
SYD Airport forus,SYD,2.66,2.70,3.33,,
Torian Res NL,TNR,.001,.002,.002,,
Viking Ashanti,VKA,.064,.068,.07,,
Wasabi Energy,WAS,.022,.025,.027,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
