ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5429.1 at 2014-06-27T16:41:06. Report at Friday, June 27, 2014. Processed Saturday at 2014-06-28T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
99 Wuxian cdi,NNW,.64,.62,.405,,
Academies A'asia,AKG,1.23,1.12,1.10,,
ANZ Banking Grp cap note,ANZPD,106.50,104.95,103.98,,
  cap note2,ANZPE,104.00,103.45,102.999,,
Argo Invest,ARG,7.70,7.48,7.40,,
Bassari Res,BSR,.015,.008,.009,,
Bendigo & Adelaide Bk,BEN,12.44,12.30,11.80,,
Blue Sky Alt Invest,BLA,2.855,2.51,2.73,,
Boss Resources,BOE,.028,.022,.025,,
Botswana Metals,BML,.033,.03,.017,,
  opt dec16,BMLOB,.015,.012,.007,,
Burson Grp,BAP,2.17,2.05,2.11,,
Capilano Honey,CZZ,6.10,5.949,6.048,,
Challenger,CGF,7.65,7.46,7.43,,
Copper Strike,CSE,.26,.24,.21,,
Drake Res opt aug15,DRKOA,.009,.003,-,,
Elders,ELD,.22,.16,.16,,
  hybrids,ELDPA,40.90,35.99,31.50,,
Fifth Element Res,FTH,1.87,1.45,.32,,
Gentrack Grp,GTK,2.38,-,-,,
Genworth Mortgage,GMA,3.26,3.12,3.18,,
Gowing Bros,GOW,2.76,2.70,2.70,,
Independence Grp,IGO,4.52,4.41,4.44,,
Lucapa Diamond Co,LOM,.485,.48,.29,,
Managed Accounts Hldgs,MGP,.25,-,-,,
Market Vectors Prop etf unt,MVA,16.50,16.09,15.93,,
National Aust Bank cps,NABPA,103.78,102.90,103.18,,
Resource Min Corp,RMI,.004,.002,.002,,
Reward Minerals opt jun16,RWDO,.52,.50,.42,,
Scentre Grp def,SCG,3.25,-,-,,
Stavely Min,SVY,.34,.30,.255,,
Suncorp Grp pref cps3,SUNPE,103.85,103.20,101.673,,
Sundance Energy,SEA,1.195,1.155,1.11,,
Syrah Res,SYR,4.22,3.86,3.89,,
Talisman Min,TLM,.22,.135,.105,,
Tribune Res,TBR,3.49,3.10,3.00,,
United Uranium,UUL,.066,.065,.055,,
Vngd Aust Property etf unt,VAP,64.15,62.85,62.52,,
Westpac Banking perpetual,WBCPD,103.45,102.85,102.999,,
  def,WBCPE,101.95,-,-,,
Whitestar Res,WSR,.04,.038,.016,,
Yellow Brick Road,YBR,.69,.685,.67,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
3D Oil,TDO,.064,.07,.07,,
Armour Energy opt aug14,AJQO,.001,.002,.004,,
Aurora Absolute Return ord unt,ABW,1.025,1.06,1.055,,
Aust Vintage,AVG,.30,.34,.33,,
Bisalloy Steel,BIS,.27,.28,.285,,
Blackgold Int'l,BGG,.084,.09,.13,,
Blue Sky Access Fund,BAF,.99,1.00,-,,
Breaker Res,BRB,.065,.07,.10,,
Central Petroleum,CTP,.305,.33,.365,,
Ceramic Fuel Cells,CFU,.011,.012,.012,,
Chinalco Yunnan Copper,CYU,.022,.023,.023,,
Citation Res,CTR,.008,.01,.011,,
Cobre Montana,CXB,.032,.04,.036,,
ETFS Wheat,ETPWHT,1.32,1.355,1.555,,
Highlands Pacific,HIG,.045,.05,.055,,
Japara Healthcare,JHC,2.25,2.55,2.39,,
Jindalee Res,JRL,.16,.165,.17,,
Kogi Iron,KFE,.026,.030,.034,,
Lycopodium,LYL,2.00,2.06,2.30,,
Macq Telecom Grp,MAQ,5.70,6.90,7.04,,
Marengo Min cdi,MMC,.01,.012,.011,,
Merlin Diamonds,MED,.058,.07,.069,,
Mesa Minerals,MAS,.014,.016,.021,,
Monash IVF Grp def,MVF,1.77,-,-,,
Monto Minerals,MOO,.003,.004,.004,,
Nex Metals Explore,NME,.004,.009,.007,,
Northern Manganese,NTM,.012,.013,.016,,
Peak Oil & Gas,PKO,.003,.005,.005,,
Pegasus Metals,PUN,.01,.02,.025,,
Pelican Resources,PEL,.002,.005,.005,,
Potash West,PWN,.033,.036,.04,,
Redstone Res opt feb16,RDSO,.001,.015,.015,,
Stream Grp,SGO,.155,.18,.20,,
Subzero Grp,SZG,.075,.092,.079,,
Summit Res,SMM,.22,.25,.27,,
Sunbird Energy,SNY,.15,.185,.18,,
Trafford Res opt oct14,TRFOA,.019,.021,.021,,
Triple Energy,TNP,.003,.004,.005,,
Trustees Australia,TAU,.07,.079,.08,,
Winmar Res,WFE,.007,.008,.009,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
