ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5415.5 at 2014-02-19T16:42:36. Report at Wednesday, February 19, 2014. Processed Thursday at 2014-02-20T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Alicanto Min,AQI,.30,.255,.26,,
Ardent Leisure Grp stp,AAD,2.29,2.08,2.08,,
Aust United Invest,AUI,8.16,8.05,8.11,,
BC Iron,BCI,5.50,5.48,5.33,,
Bega Cheese,BGA,5.42,5.18,4.92,,
BHP Billiton,BHP,39.00,37.85,38.33,,
BlueScope Steel,BSL,6.09,5.96,5.96,,
Byron Energy,BYE,.94,.80,.89,,
Capitol Health,CAJ,.535,.48,.445,,
Computershare,CPU,12.08,11.93,11.66,,
David Jones,DJS,3.29,3.15,3.15,,
Diversified United Inv,DUI,3.67,3.55,3.56,,
Drillsearch Energy,DLS,1.642,1.595,1.635,,
Envestra,ENV,1.235,1.192,1.175,,
eServGlobal,ESV,1.015,.95,.925,,
Fairfax Media,FXJ,.735,.73,.695,,
Ferrum Crescent,FCR,.059,.049,.04,,
Flagship Invest,FSI,1.65,1.60,1.53,,
Fletcher Bldg,FBU,8.995,8.81,8.65,,
Fortescue Metals Grp,FMG,6.15,5.77,5.94,,
G8 Education,GEM,4.14,3.71,3.36,,
Global Health,GLH,.60,.45,.51,,
Gold Road Res,GOR,.165,.145,.13,,
Henderson Grp cdi,HGG,4.505,4.34,4.40,,
HFA Hldgs,HFA,1.15,1.04,1.01,,
iBuy Grp,IBY,.43,.405,.41,,
IOOF Hldgs,IFL,9.62,9.38,9.18,,
iProperty Grp,IPP,2.85,2.55,2.37,,
iShares Glb Health cdi,IXJ,101.64,100.24,101.55,,
Latin Gold,LAT,.039,.035,.032,,
Macquarie Grp,MQG,56.66,55.89,56.04,,
Mayne Pharma,MYX,.92,.90,.78,,
Mineral Res,MIN,12.42,11.74,12.11,,
National Aust Bank cps ii,NABPB,101.65,101.00,101.20,,
Navitas,NVT,7.21,7.14,6.78,,
Northern Star Res,NST,1.20,1.115,1.027,,
Objective Corp,OCL,.715,.68,.68,,
Orion Gold opt aug15,ORNO,.032,.02,.015,,
Peak Resources opt jun15,PEKOA,.028,.017,.014,,
Platinum Asset,PTM,7.34,7.10,7.09,,
RUN Corp,RNC,.375,.367,.35,,
Rio Tinto,RIO,71.30,69.00,68.93,,
Schaffer Corp,SFC,5.75,5.60,5.70,,
Seek,SEK,16.24,13.20,13.59,,
SPDR DJ Global Reit,DJRE,15.88,15.76,15.83,,
Tassal Grp,TGR,3.68,3.66,3.34,,
Techniche,TCN,.105,.097,.077,,
UBS Research Aus Div etf unt,DIV,20.60,20.37,20.30,,
Winmar Res,WFE,.04,.024,.031,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aspen Grp stp,APZ,1.17,1.29,1.41,,
Breaker Res,BRB,.09,.115,.105,,
Carpentaria Expl,CAP,.12,.13,.13,,
Chandler Macleod,CMG,.32,.415,.41,,
Data#3,DTL,.82,.87,.855,,
Desert Mines & Metals,DSN,.015,.02,.016,,
Dick Smith Hldgs,DSH,1.877,2.10,2.08,,
Ecosave Hldgs,ECV,1.20,1.40,1.26,,
Enegex NL,ENX,.015,.02,.023,,
Fox Res,FXR,.007,.009,.013,,
Infigen Energy stp,IFN,.20,.22,.235,,
McAleese,MCS,.60,1.02,1.08,,
Patties Foods,PFL,1.26,1.30,1.365,,
Petsec Energy,PSA,.072,.084,.08,,
REVA Medical cdi,RVA,.36,.40,.41,,
Universal Biosensors cdi,UBI,.395,.43,.44,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
