ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5128.6 at 2013-03-12T16:40:35. Report at Tuesday, March 12, 2013. Processed Wednesday at 2013-03-13T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
AMCIL,AMH,.94,.90,.90,,
Antipa Min,AZY,.255,.225,.175,,
  opt dec14,AZYOA,.155,.125,.09,,
ARB Corp,ARP,12.92,12.90,12.65,,
Atrum Coal,ATU,.815,.735,.70,,
Aust Gov Index Fund,AQF,1.88,1.87,1.85,,
Aviva Corp,AVA,.185,.14,.14,,
Bank of Qld,BOQ,9.81,9.67,9.45,,
  pref,BOQPD,103.44,103.35,102.25,,
BetaSharesFinancials etf unt,QFN,10.13,10.08,9.76,,
BetaSharesYldMaximiser,YMAX,11.50,11.46,11.39,,
BlueScope Steel,BSL,5.055,5.03,4.55,,
Brierty,BYL,.47,.43,.43,,
Brisbane Broncos,BBL,.31,.295,.30,,
Caltex Aust,CTX,23.19,22.89,19.95,,
Charter Hall Grp forus,CHC,3.98,3.95,3.79,,
CI Res,CII,.80,.65,.61,,
CIC Aust,CNB,.63,.61,.62,,
Clough,CLO,1.38,1.345,1.305,,
Coca-Cola Amatil,CCL,15.43,14.99,14.49,,
C'wlth Bank  of Aust,CBA,70.95,69.94,67.74,,
Computershare,CPU,10.90,10.74,10.40,,
Contango Microcap opt feb14,CTNO,.041,.04,-,,
Crown,CWN,12.50,12.49,12.12,,
CTI Logistics,CLX,2.03,1.85,1.85,,
Goodman Plus Tr stepup pf,GMPPA,98.99,95.79,96.00,,
Greencross,GXL,4.51,4.235,4.10,,
Harvey Norman,HVN,2.89,2.75,2.49,,
iShares Glb Health cdi,IXJ,70.00,69.86,68.52,,
iShares S&P MidCap cdi,IJH,111.18,109.64,108.77,,
iShares MSCI Aus 200,IOZ,22.80,22.51,22.50,,
iShares S&P/ASX 20,ILC,23.65,23.48,23.21,,
iShares S&P SmCap cdi,IJR,84.79,83.34,83.16,,
Katana Capital,KAT,.845,.835,.82,,
Kidman Res,KDR,.48,.23,.275,,
  opt nov13,KDRO,.265,.051,.088,,
Kinetiko Energy,KKO,.34,.30,.325,,
Linc Energy,LNC,3.05,2.73,2.71,,
M2 Telecomms,MTU,4.60,4.53,4.54,,
Magellan Flagship,MFF,1.06,1.02,1.03,,
  opt oct17,MFFO,.25,.235,.24,,
Magnetic Res,MAU,.16,.097,.074,,
My Net Fone,MNF,1.655,1.40,1.59,,
National Aust Bank,NAB,32.24,31.34,30.80,,
News Corp b voting,NWS,30.34,29.81,28.88,,
Pacific Brands,PBG,.89,.815,.847,,
Peel Mining,PEX,.73,.575,.475,,
Premier Invest,PMV,7.99,7.97,7.98,,
Primary Gold opt mar15,PGOO,.03,.001,.001,,
PTB Grp,PTB,.42,.40,.35,,
RNY Prop Tr unt,RNY,.22,.20,.195,,
Russell  Aust Value etf unt,RVL,31.30,31.04,30.99,,
Russell High Div etf unt,RDV,28.60,28.38,28.03,,
Seven Grp Hldgs,SVW,11.545,11.50,11.38,,
Soul Pattinson WH,SOL,14.35,14.32,14.04,,
SPDR 200 Fund etf unt,STW,48.70,48.40,47.98,,
SPDR 50 Fund etf unt,SFY,51.23,51.05,50.50,,
SPDR MSCI Aus Sel HDY etf unt,SYI,29.37,29.22,28.85,,
Steamships Trading,SST,31.50,30.50,30.00,,
TFS Corp,TFC,.615,.595,.60,,
Vngd Aust Shares etf unt,VAS,66.28,66.19,65.40,,
WAM Active opt dec13,WAAO,.092,.085,.085,,
Wesfarmers,WES,43.50,42.66,41.33,,
  part prot,WESN,43.64,42.93,41.56,,
Whitefield,WHF,3.66,3.65,3.57,,
Woolworths,WOW,36.03,35.40,35.08,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A,ARH,.05,.053,.066,,
Astivita Renewables,AIR,.15,.17,.19,,
AVZ Minerals,AVZ,.011,.012,.012,,
BetaSharesBearFund,BEAR,19.16,19.28,19.43,,
Burey Gold,BYR,.03,.034,.034,,
Cape Alumina,CBX,.07,.08,.085,,
Cape Lambert Res,CFE,.155,.18,.19,,
Caravel Min,CVV,.025,.028,.029,,
Carbon Energy,CNX,.038,.04,.041,,
Circadian Tech,CIR,.25,.26,.26,,
CMA Corp,CMV,.035,.041,.047,,
Consolidated Global,CGI,.005,.006,.006,,
Credo Res,CRQ,.029,.04,.041,,
Crossland Uranium,CUX,.026,.028,.03,,
Focus Minerals,FML,.021,.023,.023,,
Goldphyre Res,GPH,.065,.075,.095,,
HGL,HNG,.43,.435,.445,,
Iron Road,IRD,.25,.26,.29,,
Ivanhoe Aust,IVA,.32,.345,.365,,
Jumbuck Entertain,JMB,.03,.035,.035,,
Kula Gold,KGD,.16,.18,.22,,
Lawson Gold,LSN,.065,.09,.10,,
Lindian Res,LIN,.055,.06,.066,,
MBD Corp,MBD,.053,.056,.062,,
Mozambi Coal,MOZ,.017,.019,.023,,
NewSat,NWT,.365,.385,.43,,
Oklo Resources,OKU,.005,.006,.007,,
Oro Verde,OVL,.015,.018,.019,,
Panorama Synergy,PSY,.02,.028,.023,,
Panoramic Res,PAN,.395,.41,.43,,
PMI Gold cdi,PVM,.52,.545,.55,,
Redflex Hldgs,RDF,.78,.785,1.07,,
Reed Res,RDR,.12,.13,.14,,
Reward Minerals,RWD,.51,.53,.55,,
Sinovus Min,SNV,.002,.003,.005,,
Speewah Metals,SPM,.027,.03,.042,,
Sundance Energy def x txn,SEAN,1.00,1.03,-,,
Van Eyk Blueprint unt,VBP,6.68,6.70,6.78,,
Victory Mines,VIC,.05,.066,.075,,
White Energy,WEC,.18,.19,.195,,
Whitehaven Coal,WHC,2.38,2.53,2.755,,
Wide Bay Aust,WBB,5.50,5.65,5.65,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
