ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4278.6 at 2012-01-19T16:17:03. Report at Thursday, January 19, 2012. Processed Friday at 2012-01-20T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1300 Smiles,ONT,4.20,4.04,4.05,,
Alliance Aviation,AQZ,1.76,1.67,1.72,,
ASF Grp,AFA,.145,.135,.12,,
Aust Education unt,AEU,.96,.94,.94,,
Aust Infrastructure Fd unt,AIX,2.01,2.00,2.00,,
Brookfield unt,BPA,3.87,3.85,3.85,,
Dexus Rents Tr rents,DXRPA,99.15,98.99,98.95,,
Drillsearch Energy,DLS,1.00,.97,.82,,
Embelton,EMB,7.60,6.90,7.56,,
Energy World Corp,EWC,.76,.715,.69,,
Excelsior Gold,EXG,.145,.13,.125,,
Goodman Plus Tr stepup pf,GMPPA,84.10,83.00,83.00,,
Greencross,GXL,1.54,1.50,1.415,,
ING Real Est Com stp,ILF,.175,.16,.165,,
ITL,ITD,.14,.13,.11,,
James Hardie Ind cdi,JHX,7.52,7.32,7.45,,
News Corp b voting,NWS,18.98,18.62,18.04,,
  a nonvote,NWSLV,18.65,18.32,17.56,,
Regis Res,RRL,3.90,3.67,3.74,,
  opt jan14,RRLO,3.35,3.20,3.20,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
3D Oil,TDO,.076,.09,.08,,
Acacia Coal Ltd,AJC,.038,.042,.042,,
Adelaide Res,ADN,.064,.067,.067,,
Aphrodite Gold,AQQ,.06,.071,.07,,
Cabral Res Ltd,CBS,.065,.068,.071,,
Carbine Res,CRB,.11,.13,.13,,
Carbon Minerals,CRM,1.645,1.675,1.705,,
Carnavale Res opt feb13,CAVO,.004,.011,.011,,
Centaurus Metals,CTM,.465,.48,.49,,
Cove Res Ltd opt jan14,CVEO,.023,.04,.03,,
Devine,DVN,.715,.72,.72,,
Dyesol,DYE,.24,.255,.255,,
Eagle Nickel,ENL,.014,.017,.018,,
eServGlobal,ESV,.295,.30,.34,,
Ferrowest Ltd opt jun12,FWLOA,.01,.06,.06,,
Global Geoscience,GSC,.029,.031,.031,,
Gold Anomaly Ltd opt jun12,GOAOA,.003,.007,.004,,
Green Rock Energy,GRK,.006,.008,.008,,
Jatenergy Ltd opt mar14,JATO,.013,.014,.014,,
Mariner Corp,MCX,.16,.205,.21,,
Navaho Gold Ltd,NVG,.062,.065,.065,,
Orrex Res,ORX,.135,.15,.15,,
Phosphate Aust,POZ,.051,.054,.055,,
pieNETWORKS,PIE,.012,.013,.013,,
Prairie Downs Metals,PDZ,.115,.12,.13,,
Premium Investors,PRV,.66,.67,.67,,
Proto Res & Invest,PRW,.021,.024,.025,,
Steamships Trading,SST,24.00,25.80,25.60,,
TFS Corp,TFC,.455,.52,.615,,
Titan Energy Service,TTN,.80,.86,.87,,
Triton Gold,TON,.028,.032,.03,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
