ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4269.8 at 2011-09-08T16:57:32. Report at Thursday, September 8, 2011. Processed Friday at 2011-09-09T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Beach Energy,BPT,1.21,1.14,1.08,,
Bega Cheese Ltd,BGA,1.91,1.84,1.90,,
Bow Energy,BOW,1.55,1.545,1.545,,
Cadence Capital,CDM,1.33,1.30,1.32,,
Dourado Res,DUO,.30,.245,.235,,
Gascoyne Res,GCY,.33,.285,.31,,
Kairiki Energy opt jun13,KIKOA,.002,-,-,,
National Hire Grp,NHR,1.81,1.76,1.69,,
NewSat,NWT,.011,.008,.008,,
Phoenix Gold opt nov14,PXGOA,.13,.105,.11,,
Quest Invest,QST,.11,.097,.097,,
Resolute Min,RSG,1.67,1.63,1.63,,
  opt dec11,RSGO,1.05,1.03,1.03,,
Tag Pacific,TAG,.165,.13,.155,,
Tangiers Pet,TPT,.645,.57,.57,,
  opt oct13,TPTOA,.52,.355,.35,,
Tango Petroleum opt jun12,TNPOA,.006,.005,.005,,
Transit Hldgs,TRH,1.16,1.065,.915,,
WHL Energy,WHN,.059,.044,.043,,
  opt jun12,WHNO,.021,.015,.014,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Centro Properties stp,CNP,.033,.035,.039,,
CL Asset Hldgs,CLS,.425,.65,.65,,
Epic Res,EPC,.15,.175,.17,,
Exterra Res Ltd,EXC,.08,.095,.09,,
Firestrike Res,FIE,.18,.19,.19,,
iShares China 25 cdi,IZZ,33.50,34.84,34.06,,
Lawson Gold,LSN,.12,.15,.15,,
Lemur Resources,LMR,.18,.19,.19,,
Liberty Resources opt jun13,LBYO,.018,.022,.022,,
Lindian Res opt dec11,LINOA,.011,.018,.013,,
McPherson's,MCP,2.62,2.91,2.70,,
PaperlinX,PPX,.098,.10,.10,,
Premium Investors,PRV,.685,.70,.70,,
Select Harvests,SHV,1.38,1.39,1.40,,
Specialty Fashion,SFH,.56,.605,.60,,
Sthn Cross Elect Engnr,SXE,.725,.74,.74,,
Sunseeker Min,SKM,.18,.185,.185,,
Tabcorp Hldgs,TAH,2.59,2.70,2.74,,
Tap Oil,TAP,.665,.715,.67,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
