ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5386.8 at 2013-11-12T16:52:06. Report at Tuesday, November 12, 2013. Processed Wednesday at 2013-11-13T01:00:12+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Anteo Diagnostics,ADO,.105,.078,.068,,
Arrium,ARI,1.522,1.515,1.485,,
Atlas Pearls&Perfumes,ATP,.058,.049,.056,,
Carbon Energy opt jul16,CNXO,.009,.008,.007,,
Dome Gold Mines,DME,.30,.285,.21,,
Eureka Gold Hldgs,EGH,.08,.07,.065,,
Fisher & Paykel Health,FPH,3.45,3.30,3.26,,
Henderson Grp cdi,HGG,3.83,3.76,3.70,,
Immuron,IMC,.015,.009,.01,,
iShares S&P SmCap cdi,IJR,111.92,110.08,111.49,,
Macquarie Bank inc sec,MBLHB,80.90,79.00,77.94,,
Mayne Pharma,MYX,.835,.825,.73,,
Mirrabooka Invest,MIR,2.78,2.76,2.72,,
Market Vectors Prop etf unt,MVA,15.38,15.30,15.35,,
Mount Gibson Iron,MGX,1.03,.995,.895,,
NAOS Emerging Opp opt feb15,NCCO,.22,.175,.18,,
Nuplex Industries,NPX,3.15,3.10,3.09,,
Oakton,OKN,1.85,1.795,1.795,,
Panorama Synergy,PSY,.075,.005,.008,,
Payce Consolidated,PAY,4.50,4.15,4.15,,
REA Grp,REA,42.52,41.17,41.74,,
Refresh Grp,RGP,.033,.027,.025,,
Scott Corp,SCC,.58,.575,.54,,
Senetas Corp,SEN,.071,.06,.046,,
Slater & Gordon,SGH,4.24,4.165,4.045,,
Sonic Healthcare,SHL,16.50,16.44,16.45,,
SPDRWorld ex Aust etf unt,WXOZ,19.10,18.78,18.85,,
Summerset Grp,SNZ,2.95,2.80,2.81,,
Vocus Comms,VOC,3.00,2.95,2.81,,
Wesfarmers def,WESDA,44.38,-,-,,
  partprotd,WESDC,44.42,-,-,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
3D Oil,TDO,.075,.08,.08,,
Algae.Tec,AEB,.12,.15,.15,,
ASF Grp,AFA,.13,.17,.16,,
Buccaneer Energy,BCC,.029,.033,.042,,
Clinuvel Pharmac,CUV,1.44,1.46,1.50,,
Condor Blanco Min,CDB,.009,.01,.01,,
Corazon Min,CZN,.02,.024,.023,,
Fleetwood Corp,FWD,3.00,3.05,3.31,,
Frontier Res,FNT,.005,.006,.007,,
Galaxy Res,GXY,.052,.057,.055,,
GBM Resources opt jun16,GBZO,.008,.01,.01,,
Hawkley Oil & Gas,HOG,.025,.026,.027,,
Invigor Grp,IVO,.02,.025,.025,,
Kidman Res opt nov13,KDRO,.002,.011,.013,,
Lion One Metals cdi,LLO,.25,.27,.30,,
Malabar Coal,MBC,.185,.21,.22,,
Matrix C & E,MCE,.60,.61,.64,,
Matsa Res,MAT,.235,.25,.25,,
Meridian Energy irs,MEZCA,.92,.93,.935,,
Metals Finance,MFC,.005,.007,.006,,
MOD Resources,MOD,.024,.028,.027,,
Namibian Copper,NCO,.008,.01,.01,,
Nexus Energy,NXS,.063,.07,.071,,
OrotonGroup,ORL,4.95,5.20,5.00,,
Pacific Ore,PSF,.01,.011,.015,,
Russell Aust Govt Bnd etf unt,RGB,19.68,19.80,19.76,,
Sihayo Gold,SIH,.03,.032,.032,,
SPDR Aust Bond,BOND,24.40,24.52,24.50,,
Summit Res,SMM,.50,.55,.75,,
Target Energy,TEX,.047,.053,.053,,
Titan Energy def,TTEDA,.035,.045,-,,
Unity Min,UML,.057,.059,.06,,
WCP Res,WCP,.032,.038,.038,,
Webjet,WEB,2.85,2.95,3.12,,
Wildhorse Energy,WHE,.031,.034,.036,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
