ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4603.8 at 2011-07-25T16:43:04. Report at Monday, July 25, 2011. Processed Tuesday at 2011-07-26T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Acrux,ACR,4.27,3.87,3.90,,
Allied Gold cdi,ALD,3.10,3.02,3.02,,
Atlas Iron,AGO,4.34,3.94,3.75,,
Ausgold,AUC,1.81,1.60,1.80,,
BetaShares Gold etf unt,QAU,6.30,6.19,6.03,,
Crown,CWN,9.20,9.14,9.06,,
Crusader Res,CAS,1.45,1.28,1.30,,
EL Corp,EIM,.007,.004,.004,,
Entellect,ESN,.007,.002,.002,,
eServGlobal,ESV,.83,.78,.735,,
Forest Place Grp,FPG,1.70,1.60,1.60,,
Generator Income gennote2,GINHA,96.75,96.60,95.75,,
Ideas Int'l,IDE,1.10,.95,.95,,
Ikwezi Mining,IKW,.26,-,-,,
Industrial Min opt jun13,IDMO,.079,.06,.07,,
MetroCoal,MTE,.875,.85,.69,,
MRG Metals Ltd,MRQ,.41,.36,.26,,
Navigator Res rts02augd,NAVRA,.005,.004,-,,
Regis Res,RRL,3.00,2.86,2.60,,
  opt jan14,RRLO,2.48,2.30,2.01,,
  opt oct12,RRLOB,1.92,1.80,1.52,,
Sino-Excel Energy,SLE,.30,.006,.006,,
Sky City Entertain,SKC,3.01,2.83,2.85,,
Sky Network TV,SKT,4.68,4.60,4.42,,
Tanami Gold,TAM,1.12,.995,.895,,
Zylotech,ZYL,.26,.115,.115,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aberdeen Leaders,ALR,1.15,1.165,1.16,,
AnaeCo,ANQ,.06,.075,.061,,
BT Invest Mgt,BTT,2.23,2.40,2.24,,
Firestone Energy,FSE,.014,.017,.015,,
Fisher & Paykel Health,FPH,1.94,2.03,2.06,,
GB Energy,GBX,.014,.039,.039,,
Genera Biosystems,GBI,.14,.19,.17,,
Goodman Fielder,GFF,.92,.97,.955,,
IFS Construct,IFS,.021,.024,.024,,
iShares MSCI Em Mkt cdi,IEM,42.01,43.12,42.05,,
Keybridge Capital,KBC,.064,.065,.073,,
Lemarne Corp,LMC,3.70,3.73,3.76,,
NZ Oil & Gas,NZO,.555,.645,.615,,
Orion Equities,OEQ,.295,.305,.305,,
Paynes Find Gold,PNE,.099,.13,.12,,
Port Bouvard,PBD,.05,.056,.054,,
Radar Iron opt apr12,RADO,.031,.035,.035,,
Savcor Grp,SAV,.031,.04,.04,,
Sherwin Iron,SHD,.088,.12,.12,,
SPDR Prop Fund etf unt,SLF,7.32,7.44,7.60,,
Stockland stp,SGP,3.04,3.10,3.32,,
Suncorp Grp,SUN,7.54,7.65,7.98,,
Tidewater Invest,TDI,.16,.17,.17,,
Two Way,TTV,.021,.029,.031,,
Vngd Aust Property etf unt,VAP,45.65,46.64,48.20,,
Westfield Grp stp,WDC,7.99,8.33,8.54,,
Westfield Retail Tr stp,WRT,2.47,2.56,2.58,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
