ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5312.7 at 2014-12-19T16:38:36. Report at Friday, December 19, 2014. Processed Saturday at 2014-12-20T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,1.10,.93,.91,,
Abacus Prop stp,ABP,3.02,3.015,2.92,,
Air New Zealand,AIZ,2.50,2.34,2.23,,
Alumina,AWC,1.83,1.76,1.795,,
Amcom Telco,AMM,2.90,2.40,2.53,,
Amcor,AMC,13.34,13.25,12.35,,
Ansell,ANN,22.31,21.97,21.20,,
Auckland Airport,AIA,4.17,4.00,3.75,,
Austal,ASB,1.46,1.405,1.395,,
BetaShares S&P 500 etf unt,UMAX,16.36,16.15,15.70,,
Blackmores,BKL,33.50,32.94,33.49,,
BWP Trust unt,BWP,2.81,2.71,2.59,,
Caltex Aust,CTX,34.42,32.75,32.69,,
Centuria Metropolitan stp,CMA,2.11,2.10,-,,
Charter Hall Ret REIT unt,CQR,4.25,4.21,4.24,,
Cochlear,COH,75.64,73.94,75.05,,
Cromwell Property stp,CMW,1.06,1.035,1.007,,
ETS Bank of America,ETSBAC,21.60,21.21,20.08,,
Fisher & Paykel Health,FPH,6.05,5.82,5.29,,
Generation Healthcare unt,GHC,1.57,1.51,1.49,,
Goodman Grp stp,GMG,5.88,5.86,5.78,,
GPT Grp stp,GPT,4.425,4.29,4.27,,
Healthscope,HSO,2.71,2.67,2.63,,
Hotel Property Inv stp,HPI,2.65,2.60,2.54,,
Incitec Pivot,IPL,3.265,3.03,3.09,,
Industria REIT stp,IDR,2.09,2.04,2.02,,
iShares S&P MidCap cdi,IJH,178.27,174.68,171.37,,
iShares S&P 500 cdi,IVV,256.00,253.36,246.67,,
iShares S&P SmCap cdi,IJR,138.86,136.62,132.57,,
iShares Glb Health cdi,IXJ,127.17,126.51,121.16,,
iShares Glb Cons cdi,IXI,112.20,111.47,108.93,,
