ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5274.7 at 2015-08-28T16:36:36. Report at Friday, August 28, 2015. Processed Saturday at 2015-08-29T01:00:25+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1300 Smiles,ONT,7.28,7.25,7.10,,
1-Page,1PG,4.34,3.77,2.78,,
Adherium,ADR,.71,-,-,,
AGL Energy,AGL,17.25,17.24,16.69,,
Appen,APX,1.00,.835,.73,,
Aust Careers Network,ACO,2.95,2.70,2.35,,
Bellamys Aust,BAL,6.05,5.01,5.59,,
Blackmores,BKL,118.80,91.74,89.25,,
Farm Pride Foods,FRM,.65,.515,.345,,
Goldphyre Res,GPH,.115,.05,.075,,
  opt sep16,GPHO,.037,.012,.02,,
IPH,IPH,5.30,4.85,4.99,,
Multiplex European unt,MUE,.065,.053,.055,,
Orbital Corp,OEC,.77,.61,.68,,
Pacific Brands,PBG,.56,.425,.49,,
QMS Media,QMS,.90,.885,.85,,
RCG Corp,RCG,1.32,1.265,1.29,,
Reece Aust,REH,36.50,34.98,34.85,,
Reffind,RFN,.76,.70,.39,,
Sedgman,SDM,.85,.75,.795,,
Servcorp,SRV,6.975,6.18,6.15,,
Smartgroup Corp,SIQ,2.98,2.71,2.45,,
UXC,UXC,1.115,1.08,.937,,
WAM Research,WAX,1.25,1.23,1.19,,
Wellcom Grp,WLL,4.90,4.29,4.00,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Academies A'asia,AKG,.39,.445,.52,,
Alcoa Inc cdi,AAI,13.00,16.70,18.00,,
Antares Energy,AZZ,.076,.097,.10,,
Arowana Internat,AWN,.58,.61,.62,,
Austin Engineer,ANG,.41,.435,.431,,
Azure Healthcare,AZV,.10,.145,.14,,
Barrack St Invest,BST,.78,.85,.80,,
BetaShares US Str Bear tmf unt,BBUS,13.30,-,-,,
Cash Convert,CCV,.44,.48,.67,,
Clime Capital,CAM,.86,.90,.885,,
Cryosite,CTE,.285,.31,.30,,
Ecosave Hldgs,ECV,.16,.17,.22,,
Gentrack Grp,GTK,1.70,1.79,1.88,,
Gladiator Res,GLA,.001,.002,.002,,
Key Petroleum,KEY,.004,.005,.006,,
Northern Min,NMI,.016,.02,.017,,
NRW Hldgs,NWH,.12,.155,.16,,
Prana Biotech,PBT,.125,.145,.15,,
Red Hill Iron,RHI,.47,.52,.60,,
Rey Resources,REY,.06,.091,.085,,
Sky Network TV,SKT,4.40,4.85,5.355,,
Titan Energy Service,TTN,.04,.049,.062,,
Veda Grp,VED,2.04,2.23,2.18,,
XState Res,XST,.002,.003,.008,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
