ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4980.8 at 2013-03-22T16:43:36. Report at Friday, March 22, 2013. Processed Saturday at 2013-03-23T01:00:10+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Atrum Coal,ATU,.86,.815,.70,,
Austin Engineer,ANG,5.90,5.35,5.10,,
Century Aust,CYA,.805,.79,.80,,
DuluxGroup,DLX,4.57,4.45,4.28,,
Esperance Min,ESM,.12,.075,.077,,
Gowing Bros,GOW,2.52,2.50,2.50,,
iiNet,IIN,5.24,5.02,5.12,,
Lakes Oil 10% cn,LKOG,26.50,25.50,26.32,,
Premier Invest,PMV,8.18,7.99,7.98,,
RBS J&Johnson,RBSJNJ,75.96,67.399,67.899,,
RBS Pfizer,RBSPFE,27.01,26.72,26.72,,
RNY Prop Tr unt,RNY,.235,.22,.195,,
Select Harvests,SHV,3.01,2.58,2.11,,
Steamships Trading,SST,34.00,33.00,30.00,,
Supply Net,SNL,1.77,1.66,1.66,,
Tamawood,TWD,2.55,2.50,2.38,,
Titan Energy opt oct15,TTEOA,.006,.003,.003,,
TPG Telecom,TPM,3.17,2.64,2.79,,
Vita Life Sciences,VSC,1.04,.95,.81,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Advance Energy 9.5% cn15,AVDG,.65,1.07,1.07,,
Atlantic,ATI,.16,.19,.195,,
AusNiCo,ANW,.012,.015,.014,,
Bandanna Energy,BND,.17,.205,.24,,
BioDiem,BDM,.036,.042,.038,,
Bligh Res,BGH,.045,.075,.075,,
Caravel Min,CVV,.023,.025,.029,,
Cockatoo Coal,COK,.076,.10,.11,,
Eneabba Gas,ENB,.024,.025,.025,,
Enterprise Uranium,ENU,.06,.08,.07,,
Erongo Energy,ERN,.014,.02,.019,,
Forte Energy,FTE,.01,.015,.027,,
Fortunis Recources,FOT,.215,.22,.23,,
Galaxy Res,GXY,.33,.385,.37,,
Gas2Grid,GGX,.027,.031,.036,,
Gladiator Res,GLA,.015,.018,.018,,
Hastings High Yld unt,HHY,.525,.87,.835,,
Hastings Rare Metals,HAS,.062,.079,.08,,
Hawkley Oil & Gas,HOG,.096,.11,.125,,
Highlands Pacific,HIG,.12,.125,.13,,
Ironclad Min,IFE,.165,.185,.18,,
Ivanhoe Aust,IVA,.295,.315,.365,,
MacPhersons Res,MRP,.25,.27,.27,,
Matrix C & E,MCE,1.09,1.27,1.46,,
MEC Res,MMR,.067,.07,.075,,
Metallica Min,MLM,.17,.185,.18,,
Metminco,MNC,.037,.042,.042,,
Mindoro Res cdi,MDO,.015,.03,.03,,
Mining Grp,MNE,.031,.042,.077,,
Mount Gibson Iron,MGX,.515,.562,.73,,
MYOB Finance sub.nte17,MYBG,92.00,95.00,98.91,,
OZ Minerals,OZL,5.24,5.63,6.25,,
Pacific Ore,PSF,.035,.041,.038,,
Panoramic Res,PAN,.35,.36,.43,,
Pharmaxis,PXS,.43,.49,.555,,
Quintessential Res,QRL,.042,.056,.053,,
Resource Equipment,RQL,.20,.21,.245,,
Rex Minerals,RXM,.455,.475,.53,,
SAI Global,SAI,3.31,3.36,3.44,,
Sandfire Res,SFR,6.14,6.47,6.68,,
Silver Mines opt nov13,SVLO,.006,.01,.01,,
SPDRWorld ex Aust etf unt,WXOZ,14.94,-,-,,
Strike Res,SRK,.094,.10,.13,,
Teranga Gold cdi,TGZ,1.13,1.14,1.225,,
Troy Resources,TRY,2.34,2.63,2.53,,
Viking Ashanti,VKA,.054,.06,.063,,
Whitehaven Coal,WHC,2.16,2.29,2.755,,
Wide Bay Aust,WBB,5.38,5.48,5.65,,
Winmar Res,WFE,.031,.034,.043,,
Zeta Pet cdi,ZTA,.021,.032,.035,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
