ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5401.6 at 2014-06-20T16:17:05. Report at Friday, June 20, 2014. Processed Saturday at 2014-06-21T01:00:13+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
360 Cap Indust Fund ord unt,TIX,2.35,2.27,2.25,,
360 Capital Office ord unt,TOF,2.05,2.015,2.04,,
AMP frn dec23,AMPHA,104.50,103.00,104.00,,
ANZ Banking Grp pref cps2,ANZPA,102.90,102.00,102.75,,
APA Grp stp,APA,7.14,7.09,7.03,,
Bendigo & Adelaide Bk,BEN,12.30,12.14,11.80,,
Botswana Metals,BML,.03,.019,.017,,
  opt dec16,BMLOB,.012,.007,.007,,
Cauldron Energy,CXU,.40,.39,.245,,
CVC,CVC,1.35,1.30,1.30,,
Dragon Mountain Gold,DMG,.024,.017,.016,,
Fifth Element Res,FTH,1.45,1.20,.32,,
Global Res Corp,GRM,.11,.077,.084,,
Intercept Minerals,IZM,.006,.002,.002,,
Intermin Res,IRC,.08,.051,.06,,
Macq Atlas Roads stp,MQA,3.46,3.29,3.35,,
Matsa Res,MAT,.43,.325,.295,,
Milton Corp,MLT,4.55,4.46,4.45,,
Minrex Res,MRR,.14,.091,.06,,
Northern Star Res,NST,1.35,1.21,1.225,,
OceanaGold Corp cdi,OGC,3.48,3.16,2.82,,
Papillon Res,PIR,1.89,1.855,1.425,,
Reward Minerals,RWD,.81,.69,.65,,
RTG Mining opt jun17,RTGO,.38,.35,-,,
SCA Property Grp stp,SCP,1.805,1.767,1.76,,
Slater & Gordon,SGH,5.17,5.05,5.15,,
SPDR Govt Bond,GOVT,25.13,25.03,25.12,,
SPDR Prop Fund etf unt,SLF,10.02,10.00,9.97,,
SPDRWrldexAuHdgd etf unt,WXHG,18.38,18.16,17.89,,
Strike Energy,STX,.16,.13,.12,,
Vealls capital,VELCP,9.00,8.60,8.63,,
Vngd Aust Property etf unt,VAP,62.85,62.52,62.52,,
World Reach,WRR,.33,.255,.30,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Artemis Res,ARV,.002,.003,.003,,
Attila Res,AYA,.295,.30,.33,,
  opt jun14,AYAO,.062,.07,.09,,
Aust Wealth Invest,AWI,.24,.28,.26,,
Central West Gold,CWG,.04,.052,.052,,
Classic Minerals,CLZ,.027,.038,.035,,
Coventry Res cdi,CYY,.005,.006,.007,,
East Energy Res,EER,.016,.023,.02,,
Elixir Pet,EXR,.004,.005,.005,,
Energy Metals,EME,.13,.135,.145,,
ETS Apple,ETSAPL,94.56,676.24,600.00,,
Fitzroy Res,FRY,.013,.017,.02,,
Genesis Res,GES,.05,.06,.058,,
Greenland Min & Energy,GGG,.086,.111,.116,,
  rts 26jun,GGGR,.002,.03,-,,
Intra Energy,IEC,.025,.035,.04,,
Ironclad Min,IFE,.063,.077,.10,,
Kazakhstan Corp,KPC,.19,.20,.255,,
Kinetiko Energy,KKO,.055,.085,.10,,
Kupang Res,KPR,.018,.02,.029,,
Lakes Oil,LKO,.002,.003,.003,,
Lionhub Grp,LHB,.019,.165,.24,,
Merah Res,MEH,.038,.05,.065,,
MRG Metals,MRQ,.08,.10,.125,,
New Hope Corp,NHC,2.56,2.66,2.89,,
Northern Manganese,NTM,.013,.017,.016,,
Paladin Energy,PDN,.29,.315,.38,,
RNY Prop Tr unt,RNY,.275,.28,.28,,
RTG Mining cdi,RTG,1.08,1.17,-,,
Salmat,SLM,1.74,1.75,1.75,,
Silex Systems,SLX,1.175,1.22,1.205,,
Sthn Cross Gold,SXG,.009,.011,.011,,
St Barbara,SBM,.12,.14,.14,,
Steadfast Group,SDF,1.29,1.38,1.49,,
Sunbridge Grp,SBB,.07,.09,.18,,
Wavenet Int'l,WAL,.032,.04,.041,,
Wolf Pet,WOF,.035,.042,.043,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
