ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4944.2 at 2011-01-19T16:36:06. Report at Wednesday, January 19, 2011. Processed Thursday at 2011-01-20T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
A-Cap Res,ACB,.76,.68,.615,,
AII 200 Energy etf unt,ENY,16.62,16.50,16.48,,
Alinta Energy Grp stp,AEJ,.094,.093,.093,,
Alpha Financial Prod ser1frn12,AFPHA,68.70,67.00,65.00,,
Altera Res,AEA,.70,.585,.57,,
  opt feb12,AEAO,.46,.345,.35,,
Aston Res Ltd,AZT,9.00,8.75,8.79,,
Atlas Iron,AGO,3.42,3.36,3.23,,
Auckland Airport,AIA,1.75,1.70,1.68,,
Aura Energy,AEE,.52,.47,.38,,
Ausamerican Min opt dec12,AIWO,.032,.03,.023,,
Aviva Corp,AVA,.26,.225,.235,,
Bannerman Res,BMN,.905,.78,.72,,
Bathurst Res,BTU,1.01,.91,.76,,
Blina Diamonds,BDI,.027,.017,.017,,
Breville Grp,BRG,3.00,2.95,2.94,,
Brighton Min,BTN,.28,.22,.205,,
C @ Limited,CEO,.053,.035,.029,,
  opt apr12,CEOO,.04,.025,.018,,
Cadence Capital,CDM,1.05,1.04,.955,,
Cape Lambert Res,CFE,.57,.555,.505,,
Carabella Res Ltd,CLR,1.79,1.45,1.35,,
Cedar Woods Prop,CWP,4.00,3.85,3.63,,
Convergent Min opt sep11,CVGOA,.018,.012,.016,,
Credit Corp Grp,CCP,4.50,4.06,4.17,,
CS100 Emrg Mkt Infr unt,CSU,.92,.915,.91,,
Deep Yellow,DYL,.385,.38,.35,,
Eastern Iron,EFE,.225,.17,.16,,
Elemental Min,ELM,1.75,1.37,1.375,,
  opt jan12,ELMO,1.40,1.05,.99,,
Elixir Pet,EXR,.235,.195,.09,,
Energio Ltd,EIO,.031,.026,.011,,
Envestra,ENV,.58,.55,.53,,
First Aust Res,FAR,.125,.105,.088,,
Flinders Mines,FMS,.21,.165,.16,,
Forest Place Grp,FPG,1.20,1.14,1.14,,
Fortescue Metals Grp,FMG,7.34,6.85,6.89,,
Gas2Grid,GGX,.094,.064,.08,,
Generator Income gennote2,GINHA,91.25,90.50,90.50,,
Gindalbie Metals,GBG,1.47,1.40,1.43,,
Giralia Res,GIR,5.05,4.95,4.40,,
Gladiator Res,GLA,.60,.46,.34,,
Grange Res,GRR,.915,.785,.765,,
Gulf Res opt mar13,GLFOB,.018,.017,.01,,
Hawkley Oil And Gas,HOG,.54,.45,.385,,
IMX Res,IXR,.795,.685,.71,,
Incitec Pivot,IPL,4.41,4.36,4.08,,
iShares MSCI Aus 200,IOZ,20.66,20.45,20.50,,
iShares S&P High Div,IHD,15.34,15.25,15.15,,
iShares S&P Mcap 400 cdi,IJH,93.85,92.95,91.74,,
iShares S&P/ASX 20,ILC,20.64,20.37,20.43,,
iShares Small Ords,ISO,5.34,5.31,5.27,,
JV Global,JVG,.014,.01,.01,,
Kagera Nickel Ltd,KNL,.30,.25,.23,,
Kidman Res Ltd opt nov13,KDRO,.075,-,-,,
Kingsrose Min,KRM,1.55,1.545,1.45,,
  opt dec12,KRMO,1.30,1.20,1.20,,
Leyshon Res,LRL,.375,.33,.32,,
Liberty Resources,LBY,.135,.078,.065,,
  opt jun13,LBYO,.07,.02,-,,
Maca Ltd,MLD,1.91,1.81,1.795,,
