ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4357.1 at 2012-02-09T16:37:58. Report at Thursday, February 9, 2012. Processed Friday at 2012-02-10T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
African Iron opt dec13,AKIOA,.38,.37,.37,,
Alpha Financial Prod ser1frn12,AFPHA,97.25,97.00,97.00,,
AMCB Fund No 4,AKX,58.41,58.13,58.13,,
ASF Grp,AFA,.175,.155,.145,,
Aspen Grp stp,APZ,.495,.47,.46,,
Azimuth Res,AZH,.83,.775,.775,,
Baru Res opt dec16,BACO,.035,-,-,,
Beach Energy,BPT,1.64,1.56,1.54,,
Bisalloy Steel,BIS,1.50,1.25,1.40,,
Cardno,CDD,6.36,5.887,5.887,,
  rts29febd,CDDR,1.30,-,-,,
Clean TeQ Hldgs,CLQ,.145,.087,.054,,
Contango Capital,CCQ,1.04,.91,.94,,
Cooper Energy,COE,.465,.41,.385,,
Copper Strike,CSE,.065,.047,.048,,
Draig Res,DRG,.575,.52,.52,,
Drillsearch Energy,DLS,1.215,1.135,1.08,,
Emu Nickel,EMU,.13,.08,.073,,
Equator Resources,EQU,.27,.225,.23,,
  opt jun13,EQUO,.056,.049,.049,,
ETS Apple,ETSAPL,442.20,435.00,428.00,,
ETS Cisco Systems,ETSCSC,19.00,18.105,18.105,,
ETS Procter & Gamble,ETSPGB,59.00,57.127,57.342,,
ETS Verizon Comms,ETSVZC,35.30,34.105,34.309,,
Investigator Res,IVR,.275,.21,.23,,
Ironclad Min,IFE,.975,.765,.84,,
Nufarm Finance (Nz) exc.nov11,NFNG,82.00,80.00,79.70,,
ORO Verde,OVL,.22,.20,.06,,
Potash West,PWN,.32,.29,.29,,
Quickflix,QFX,.135,.105,.105,,
RCR Tomlinson,RCR,1.93,1.74,1.635,,
Red Fork Energy,RFE,.96,.87,.92,,
Regis Res,RRL,4.31,4.16,4.16,,
  opt jan14,RRLO,3.70,3.55,3.55,,
  opt apr12,RRLOA,2.25,2.12,2.12,,
  opt oct12,RRLOB,3.17,3.13,3.13,,
Tox Free Solutions,TOX,2.36,2.29,2.29,,
VDM Grp opt nov13,VMGO,.032,.019,.019,,
Webjet,WEB,2.89,2.64,2.55,,
West Peak Iron,WPI,.335,.28,.21,,
Western Desert Res,WDR,.64,.57,.535,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Atlantic,ATI,.90,.95,1.00,,
Austal,ASB,1.935,2.00,2.00,,
Boulder Steel,BGD,.028,.036,.031,,
Carnavale Res,CAV,.033,.035,.034,,
CCK Financial,CCK,.018,.02,.02,,
Cellmid,CDY,.012,.013,.013,,
Centius Gold,CNS,.036,.043,.042,,
Coretrack,CKK,.019,.02,.032,,
eServGlobal,ESV,.28,.29,.295,,
Forge Res opt jul14,FRGO,.19,.20,.20,,
Immuron,IMC,.034,.038,.037,,
Phylogica opt jun16,PYCOA,.017,.019,.018,,
pieNETWORKS,PIE,.006,.011,.011,,
Precious Metal Res,PMR,.21,.215,.215,,
Promesa opt dec12,PRAO,.05,.065,.065,,
PTB Grp,PTB,.175,.20,.20,,
Resource Star,RSL,.018,.021,.02,,
ST George Min opt nov14,SGQO,.01,.012,.012,,
Sthn Hem Min cdi,SUH,.185,.20,.22,,
Sunbird Energy,SNY,.225,.235,.23,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
