ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4914.0 at 2013-05-31T16:45:05. Report at Friday, May 31, 2013. Processed Saturday at 2013-06-01T01:00:13+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
AVJennings,AVJ,.445,.435,.41,,
Breville Grp,BRG,7.69,7.45,7.06,,
Byron Energy Ltd,BYE,.525,.435,.500,,
Emerchants,EML,.345,.34,.245,,
IMF (Aust),IMF,2.12,2.03,2.05,,
Primero Min cdi,PPM,5.75,5.21,-,,
pSivida Corp cdi,PVA,3.50,3.04,2.22,,
Ramsay Health Care cares,RHCPA,105.30,104.89,104.25,,
RBS Bank of America,RBSBAC,14.20,13.59,12.06,,
RBS Berkshire,RBSBRK,119.44,115.46,98.24,,
Ruralco Hldgs,RHL,3.67,3.08,3.35,,
Sky Network TV,SKT,4.91,4.85,4.72,,
Tel Pacific,TPC,.057,.05,.042,,
Tower,TWR,1.65,1.52,1.57,,
US Select Private Opp unt,USG,1.72,1.68,1.62,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aleator Energy,AWD,.008,.009,.013,,
Alkane Res,ALK,.395,.48,.45,,
Alliance Aviation,AQZ,1.505,1.65,1.80,,
Anova Metals,AWV,.028,.03,.04,,
Antares Energy,AZZ,.33,.35,.37,,
Aust Renewable,ARW,.006,.007,.007,,
Bandanna Energy,BND,.10,.12,.12,,
Bassari Res,BSR,.009,.012,.013,,
Bathurst Res,BTU,.145,.17,.155,,
Bisalloy Steel,BIS,.905,1.00,1.15,,
Blackthorn Res,BTR,.34,.385,.39,,
Breakaway Res,BRW,.01,.011,.012,,
Castle Minerals,CDT,.035,.04,.05,,
Centaurus Metals,CTM,.13,.16,.20,,
Coalspur Mines,CPL,.24,.33,.335,,
Cockatoo Coal,COK,.037,.049,.056,,
Crest Min,CTT,.05,.07,.087,,
Eclipse Metals,EPM,.005,.007,.006,,
Elk Petroleum opt nov13,ELKO,.003,.01,.01,,
Emmerson Res,ERM,.042,.046,.05,,
Firestrike Res,FIE,.03,.059,.06,,
Fleetwood Corp,FWD,3.97,4.35,8.51,,
Focus Minerals,FML,.012,.014,.015,,
Forte Cons,FRC,.058,.065,.068,,
Fortunis Recources,FOT,.19,.195,.20,,
Guildford Coal,GUF,.16,.19,.19,,
Havilah Res opt oct13,HAVO,.002,.008,.087,,
Hot Chili opt nov14,HCHO,.08,.10,.14,,
IMX Res opt sep15,IXRO,.004,.007,.007,,
Invion,IVX,.035,.044,.043,,
Iron Ore Hldgs,IOH,.67,.72,.81,,
Ironclad Min,IFE,.099,.115,.105,,
Jacka Res,JKA,.08,.09,.135,,
  opt feb15,JKAOA,.015,.025,.028,,
Jupiter Mines,JMS,.061,.095,.088,,
Kogi Iron,KFE,.083,.09,.115,,
Liberty Resources,LBY,.036,.04,.05,,
Lincoln Minerals,LML,.06,.075,.08,,
MACA,MLD,1.82,1.93,2.25,,
Mastermyne Grp,MYE,.76,.77,1.05,,
Metal Bank,MBK,.018,.02,.02,,
Mincor Res,MCR,.51,.62,.63,,
Mining Projects,MPJ,.005,.007,.007,,
Mutiny Gold opt nov13,MYGOB,.001,.002,.002,,
Namibian Copper,NCO,.019,.02,.024,,
Newera Res,NRU,.009,.012,.016,,
Nexus Energy,NXS,.089,.11,.12,,
Nexus Min,NXM,.06,.062,.074,,
Northern Iron,NFE,.064,.094,.29,,
Norwest Energy,NWE,.022,.024,.033,,
Panoramic Res,PAN,.215,.25,.275,,
Potash West,PWN,.094,.15,.16,,
Ramelius Res,RMS,.162,.195,.20,,
Rex Minerals,RXM,.24,.26,.285,,
Straits Resources,SRQ,.013,.016,.023,,
Teranga Gold cdi,TGZ,.67,.675,.70,,
Thundelarra Explore,THX,.035,.039,.048,,
Viagold Capital,VIA,.29,.79,.79,,
Vital Metals,VML,.015,.02,.02,,
Voyager Res,VOR,.007,.008,.008,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
