ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5438.8 at 2014-05-02T16:52:06. Report at Friday, May 2, 2014. Processed Saturday at 2014-05-03T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Bentham IMF bnd jun19,IMFHA,102.00,-,101.50,,
Bluestone Global,BUE,.021,.004,.006,,
Brierty,BYL,.44,.37,.37,,
Enero Grp,EGG,1.09,.995,1.07,,
Enterprise Metals,ENT,.25,.05,.17,,
Eureka Gold Hldgs,EGH,.14,.115,.125,,
ICollege,ICT,.20,.015,.015,,
Macquarie Grp,MQG,58.95,56.92,58.27,,
  cap.nte,MQGPA,104.97,104.88,104.91,,
Money3 Corp,MNY,1.20,1.12,1.12,,
National Storage REIT stp,NSR,1.26,1.222,1.225,,
Prairie Downs Metals,PDZ,.565,.48,.52,,
Rubicor Grp,RUB,.075,.065,.07,,
Site Grp Int'l,SIT,.17,.15,.15,,
Sky Network TV,SKT,6.25,6.08,6.22,,
Sydney Airport forus,SYD,4.30,4.20,4.26,,
TNG,TNG,.12,.09,.097,,
  opt jul15,TNGO,.06,.037,.05,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Acrux,ACR,.96,1.645,1.01,,
Antipa Min opt dec14,AZYOA,.001,.002,.002,,
AGB Apr15,GSBG15,103.80,-,-,,
AGB Oct14,GSBS14,101.005,-,-,,
AGIB Sep25,GSIQ25,130.877,-,-,,
Austin Engineer,ANG,2.01,2.06,2.06,,
Bluechiip,BCT,.04,.054,.046,,
Buru Energy,BRU,1.075,1.207,1.12,,
Buxton Res opt jan16,BUXO,.01,.05,.05,,
Cadence Capital opt aug15,CDMO,.05,.053,.052,,
Cazaly Res,CAZ,.056,.072,.066,,
Ceramic Fuel Cells,CFU,.012,.019,.015,,
CogState,CGS,.28,.315,.315,,
East Energy Res,EER,.02,.038,.035,,
Empire Oil & Gas,EGO,.007,.008,.008,,
Funtastic,FUN,.10,.12,.12,,
Gale Pacific,GAP,.22,.255,.25,,
Geodynamics,GDY,.05,.057,.057,,
Guildford Coal,GUF,.061,.065,.065,,
ILH Group,IAW,.04,.041,.041,,
International Coal,ICX,.06,.07,.07,,
Investigator Res,IVR,.037,.054,.041,,
Kogi Iron,KFE,.056,.06,.057,,
Kunene Res,KNE,.06,.07,.07,,
Kupang Res,KPR,.038,.04,.039,,
Legend Min,LEG,.005,.007,.006,,
McPherson's,MCP,1.10,1.19,1.17,,
MEO Aust,MEO,.025,.026,.026,,
Myer Hldgs,MYR,2.04,2.20,2.17,,
NEXTDC,NXT,1.68,1.855,1.82,,
Paragon Care,PGC,.27,.285,.285,,
Pharmaxis,PXS,.076,.086,.079,,
Pioneer Credit def,PNC,1.595,-,-,,
Pluton Res rts07mayd,PLVR,.001,-,.005,,
QRxPharma,QRX,.087,.105,.091,,
Regional Express,REX,.74,.78,.755,,
Rimfire Pacific,RIM,.018,.023,.019,,
Rum Jungle Res,RUM,.096,.11,.11,,
Seven West Media,SWM,1.805,1.885,1.84,,
St Barbara,SBM,.19,.215,.207,,
Sthn Cross Media,SXL,1.242,1.317,1.25,,
Sunbird Energy,SNY,.225,.25,.23,,
Western Desert Res,WDR,.40,.475,.462,,
Whitehaven Coal,WHC,1.41,1.54,1.45,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
