ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5153.1 at 2014-10-13T16:53:36. Report at Monday, October 13, 2014. Processed Tuesday at 2014-10-14T01:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Eureka Gold Hldgs,EGH,.23,.21,.165,,
Latrobe Magnesium,LMG,.008,.007,.007,,
Pilbara Minerals,PLS,.062,.055,.049,,
Rural Funds Grp stp  d,RFFDA,1.04,1.025,-,,
Strategic Minerals,SMC,.049,.035,.043,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
3D Res,DDD,.008,.01,.01,,
8common,8CO,.21,.24,.23,,
Aberdeen Leaders,ALR,1.125,1.135,1.155,,
Adelaide Brighton,ABC,3.13,3.17,3.21,,
Ainsworth Game Tech,AGI,2.88,2.91,2.89,,
Alara Res,AUQ,.029,.03,.035,,
Arrium,ARI,.325,.34,.36,,
ASX,ASX,34.07,34.66,35.49,,
Atrum Coal,ATU,1.175,1.19,1.305,,
Aurizon Hldgs,AZJ,4.16,4.32,4.425,,
Aust Pacific Coal,AQC,.002,.003,.003,,
Aust Leaders Fund,ALF,1.55,1.565,1.585,,
Aust Unity frn apr16,AYUHA,101.85,102.25,102.50,,
Azure Minerals,AZS,.021,.022,.024,,
BC Iron,BCI,1.415,1.435,1.61,,
Beach Energy,BPT,1.275,1.285,1.382,,
BetaShares S&P 500 etf unt,UMAX,14.78,14.95,15.20,,
BetaShares Resources etf unt,QRE,5.13,5.19,5.35,,
BetaSharesYldMax,YMAX,10.53,10.66,11.03,,
BetaShares Geared Aust,GEAR,17.31,17.89,18.50,,
BHP Billiton,BHP,31.905,32.24,33.57,,
Cabral Res,CBS,.01,.014,.012,,
Carbon Conscious,CCF,.018,.02,.024,,
Cazaly Res,CAZ,.045,.047,.055,,
Challenger def,CGFPA,98.00,98.25,-,,
Challenger Energy,CEL,.063,.065,.075,,
Circadian Tech,CIR,.16,.185,.17,,
Coca-Cola Amatil,CCL,8.19,8.385,8.68,,
Countplus,CUP,1.21,1.22,1.30,,
Crown Resorts,CWN,13.22,13.36,13.77,,
Cuesta Coal,CQC,.075,.083,.087,,
Digga Aust Mining Fd etf unt,DGA,1.40,1.41,1.595,,
Dourado Res,DUO,.008,.009,.01,,
Downer EDI,DOW,3.97,4.06,4.32,,
Dragon Min,DRA,.089,.09,.10,,
Drillsearch Energy,DLS,1.115,1.132,1.275,,
Duketon Mining,DKM,.125,.135,.175,,
Emerchants,EML,.445,.47,.49,,
Emmerson Res,ERM,.028,.029,.033,,
Ephraim Res,EPA,.004,.005,.005,,
Finbar Grp,FRI,1.33,1.36,1.35,,
Finders Res,FND,.14,.145,.155,,
Flight Centre Travel,FLT,40.76,41.76,42.15,,
Geodynamics,GDY,.039,.04,.04,,
Guildford Coal,GUF,.036,.039,.043,,
GWA Grp,GWA,2.44,2.47,2.52,,
Haranga Res,HAR,.014,.017,.027,,
High Peak Royalties opt apr17,HPRO,.04,.05,.05,,
Hillgrove Res,HGO,.50,.54,.55,,
Hitech Grp Aust,HIT,.06,.065,.065,,
Hughes Drilling,HDX,.11,.115,.155,,
ILH Grp,ILH,.022,.023,.025,,
Iluka Res,ILU,7.20,7.335,7.85,,
iShares S&P High Div etf unt,IHD,14.30,14.50,15.03,,
iShares Small Ords,ISO,3.69,3.73,3.82,,
JB Hi-Fi,JBH,14.50,14.76,15.03,,
Kathmandu Hldgs,KMD,2.47,2.525,2.65,,
Kula Gold,KGD,.066,.075,.08,,
Liberty Resources,LBY,.013,.014,.014,,
Lycopodium,LYL,1.84,1.95,1.96,,
MACA,MLD,1.205,1.28,1.485,,
Macmahon Hldgs,MAH,.085,.10,.10,,
Macquarie Bank cap note,MBLPA,96.50,97.00,-,,
McAleese,MCS,.35,.36,.395,,
Mermaid Marine,MRM,1.845,1.892,1.917,,
Mesoblast,MSB,3.80,3.92,4.25,,
Metcash,MTS,2.51,2.56,2.555,,
Mineral Res,MIN,7.97,8.16,8.55,,
Market Vectors Eq Wt etf unt,MVW,19.71,19.93,20.40,,
Mortgage Choice,MOC,2.33,2.48,2.50,,
Myer Hldgs,MYR,1.815,1.835,1.935,,
National Aust Bank,NAB,31.50,31.77,31.99,,
New Age Exploration,NAE,.012,.015,.015,,
New Hope Corp,NHC,2.31,2.42,2.50,,
NZ Oil & Gas,NZO,.655,.68,.67,,
News Corp a nonvote,NWSLV,17.16,17.51,18.67,,
Octagonal Res,ORS,.016,.018,.026,,
Orica,ORI,18.30,18.62,18.67,,
Pacific Brands,PBG,.43,.44,.455,,
Panterra Gold,PGI,.028,.033,.039,,
Peninsula Mines,PSM,.007,.008,.008,,
Phosphagenics,POH,.071,.074,.082,,
Primary Health Care,PRY,4.10,4.14,4.30,,
Progen Pharma,PGL,.155,.185,.20,,
Quickstep Hldgs,QHL,.16,.165,.17,,
Reckon,RKN,1.80,1.84,1.935,,
Rural Funds Grp stp  d,RFFDA,1.02,1.025,-,,
Russell  Aust Value etf unt,RVL,30.52,30.97,31.01,,
SAI Global,SAI,3.63,3.68,3.96,,
Santos,STO,12.36,12.59,13.61,,
Seven Grp Hldgs,SVW,6.31,6.445,6.43,,
Seven West Media,SWM,1.51,1.545,1.565,,
SkyCity Entertain,SKC,3.16,3.17,3.23,,
Smartgroup Corp,SIQ,1.355,1.395,1.41,,
SPDR Small Ords etf unt,SSO,10.85,11.00,11.35,,
Sthn Cross Media,SXL,.86,.91,.955,,
STW Comms,SGN,1.07,1.122,1.135,,
Sumatra Copper cdi,SUM,.04,.042,.041,,
Sundance Res,SDL,.046,.048,.064,,
Super Retail Grp,SUL,7.66,7.93,8.20,,
Swala Energy,SWE,.17,.18,.205,,
Ten Network Hldgs,TEN,.19,.205,.24,,
Titan Energy Service,TTN,.40,.435,1.66,,
Tox Free Solutions,TOX,2.29,2.37,2.58,,
UGL,UGL,5.81,6.01,6.07,,
Venture Minerals,VMS,.05,.051,.051,,
Vngd MSCI Aust Small Co etf unt,VSO,42.00,42.53,43.66,,
WDS,WDS,.235,.775,.79,,
Wesfarmers,WES,39.63,40.82,41.90,,
Westoz Investment,WIC,1.125,1.13,1.13,,
White Energy,WEC,.13,.14,.17,,
Windward Res,WIN,.18,.20,.20,,
Wolf Minerals,WLF,.25,.26,.275,,
World Oil Res,WLR,.002,.003,.003,,
WorleyParsons,WOR,14.27,14.63,15.28,,
Xero,XRO,16.08,17.00,18.00,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
