ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5142.1 at 2013-05-22T16:53:05. Report at Wednesday, May 22, 2013. Processed Thursday at 2013-05-23T01:00:16+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ANZ Banking Grp pref cps2,ANZPA,102.98,102.80,101.50,,
Asia Pacific Data def x ppd,AJD,1.15,1.14,-,,
Aust Govt Tr Bonds gsb apr15,GSBG15,107.744,-,-,,
  gsb dec13,GSBW13,104.31,-,-,,
Aust Foundation,AFI,5.85,5.73,5.60,,
Bank of Qld pref,BOQPD,105.72,105.10,104.98,,
BetaSharesYldMaximiser,YMAX,11.74,11.70,11.61,,
Caltex Aust,CTX,23.77,23.39,21.98,,
Djerriwarrh Invest,DJW,4.58,4.48,4.29,,
Energy Developments,ENE,4.40,4.35,3.85,,
Goodman Plus Tr stepup pf,GMPPA,99.45,98.80,98.00,,
Healthscope Notes 10.25% cn,HLNGA,105.15,103.40,102.003,,
InvoCare,IVC,12.49,12.00,11.93,,
IRESS,IRE,8.81,8.74,8.43,,
iShares Glb Health cdi,IXJ,80.62,80.37,75.23,,
iShares Global 100 cdi,IOO,74.48,73.89,68.00,,
iShares MSCI BRIC cdi,IBK,41.41,40.94,37.87,,
iShares MSCI EAFE cdi,IVE,65.35,64.50,59.38,,
iShares MSCI Em Mkt cdi,IEM,44.88,44.81,41.49,,
iShares MSCI Japan cdi,IJP,12.60,12.42,11.31,,
iShares S&P Europe 350 cdi,IEU,43.95,43.61,40.44,,
iShares S&P SmCap cdi,IJR,94.81,93.75,84.21,,
Magellan Fin Grp,MFG,9.00,8.44,7.17,,
Milton Corp,MLT,20.09,19.93,19.55,,
NEXTDC,NXT,2.40,2.19,2.01,,
Platinum Asset,PTM,5.59,5.435,5.30,,
Platinum Capital,PMC,1.39,1.385,1.27,,
Russell  Aust Value etf unt,RVL,32.23,32.16,32.08,,
SFG Australia,SFW,.75,.70,.70,,
Sky Network TV,SKT,4.85,4.79,4.72,,
SPDRWorld ex Aust etf unt,WXOZ,17.11,17.00,15.57,,
Sydney Airport forus,SYD,3.84,3.79,3.48,,
Telstra Corp,TLS,5.15,5.09,5.00,,
Templeton Global,TGG,1.035,.99,.95,,
Thorn Grp,TGA,2.41,2.19,2.08,,
Trade Me Grp,TME,4.55,4.38,4.19,,
Vision Eye Institute,VEI,.80,.69,.64,,
Vita Grp,VTG,.70,.635,.63,,
Vngd All-World ex-US cdi,VEU,50.44,50.00,46.43,,
Waterco,WAT,1.225,1.125,1.15,,
Yancoal Aust cvrs,YALN,2.75,2.69,2.695,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Admiralty Res,ADY,.028,.03,.03,,
Anova Metals,AWV,.033,.038,.04,,
Argentina Min,AVK,.025,.028,.033,,
Aruma Res,AAJ,.036,.045,.045,,
Aust-American Min,AIW,.019,.02,.023,,
Ausdrill,ASL,1.122,1.27,1.515,,
Ausenco,AAX,2.16,2.36,2.68,,
Aust Govt Tr Bonds gsb jun14,GSBK14,106.61,-,-,,
Aust Govt TrIndBonds gsi sep30,GSIQ30,132.00,-,-,,
AusQuest,AQD,.014,.017,.02,,
Aust Mines,AUZ,.006,.01,.012,,
Azumah Res,AZM,.047,.048,.051,,
Besra Gold cdi,BEZ,.058,.065,.08,,
Bluechiip,BCT,.18,.185,.185,,
Boart Longyear,BLY,.67,.73,.817,,
Cardno,CDD,5.35,5.50,6.12,,
Cazaly Res,CAZ,.115,.12,.13,,
China Magnesium,CMC,.067,.07,.081,,
